,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.196475187073183,0,0.110840911026007,0.0501756544905468,0,0,0.0495967205374024,0,0,0,0,0,0,0,0,0.0976094116751046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084034483854405,0,0,0,0,0,0.0179134459458774,0.160009071218785,0,0,0.0319263532319359,0.0976582775124221,0,0,0,0,0,0
X002142.CH.EQUITY,0.115626707278117,0,0,0,0,0,0,0.159237434259016,0,0,0,0,0,0,0,0,0.0785805581714714,0,0,0,0,0,0,0,-0.123563654506153,0,0.0170071885016187,0,0,0,0,0.213663262936242,0,0,0,0,0,0,0,0.0784084957280666,0.173409863062623,0.0737104310948718,0,0.120692213749449,0,0,0,0,0,0.021051639176217
X600000.CH.EQUITY,0,0,0,0,0,0.0744868762860259,0,0,0.365283422451537,0,0.372945318997584,0,-2.77555756156289e-17,0,0,0,0,0,0.0167430998569671,0.0250635288745433,0.0729556189741533,0,0.132747423184037,-4.33680868994202e-19,0.0237723433729671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,-0.138176080802115,0,6.93889390390723e-18,0.276521076366634,0,0,0,0,0,0,0.00768396518305864,0,0,0.442834850697343,0,0.345397433345029,0,0,0,0,0,0,-0.145442207719548,0.0192495963050284,0,0,0,0,0,0,0,0.247505490232429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141993737282315
X600016.CH.EQUITY,0.118460439493684,0.0155664575023857,0.138259913499391,0.068824816032181,0,0,0,0,0,0.047390571087928,0.198165599910393,0.109469096869213,0.217127058552646,0,0.0416470385040214,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706469109717227,0,0,0,0,0,-0.0172280517314892,-0.0398441928546413
X600036.CH.EQUITY,0.566767432862323,0,0,0.171393368597994,0,0,0,0,0,0,0,0,0,0,0.132320107698991,0,0,0,-0.0633943130658731,-0.0421308731659888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570464332335162,0.102700979571038,0,0,0,0,0.0476170356065303,0,0,-0.0702191021228577
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.352838881687936,0,0.100708048054054,0,0,0,0,0,0,0,0,-0.0874001878956395,0,0,0.0213170087627798,0,0,0,0,0,0,0,0,0,0,0.0835654670022136,-0.0158180332721104,0.416009609747914,0,0,0,0.203183913578549,0,0,0,-0.101353396057172,0,0,0,-0.0387381889859748,0,0,-0.167606217585323
X601009.CH.EQUITY,0.40195548402052,0,0,0,0,0,0.264907321052774,0,0.124912090852485,0,0,0,0,0,0,0,-0.0557558256280311,0,-0.0238292161328562,0.192598013699849,0,-0.117567325905355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580026344677446,0,0,0,0,0,0,0,0,0,0,0.223046623144465,0.087102003948029,0
X601166.CH.EQUITY,0.0410365511968711,0,0.237985546785998,0,0.0293956484748118,0.0490657335174284,0,0.0893294377137459,0,0,0,0.149982010359324,0.117580332019453,0.082851215273915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468446378807403,0,0,0,0,0,0,0,0.0487339196144558,0
X601169.CH.EQUITY,0,0,0,0.177028644258487,0,0.193210638055747,0,0,0,0,0.301494835141598,0.192162856035319,0.0778219277527417,0,0,0,0,0,0,0,0,0,0.0169440311159409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575173549207377,0.0139647043880243,0,-8.67361737988404e-19,0,0,0.0199315682573509
