,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.157220657019138,0.0154650591351164,0.0974096715389682,0,0,0.174791446212094,0,0,0,0.138796995862916,0,0,0,0,0.0238598702475625,0,0,0,0,0,0,0,0,0.0138677723161593,0,0,0,0,0,0.0231450801329152,0,0,0,0,0,0,0,0,0.0519978023827035,0,0.0999084997782388,0,0,0.109917859777894,0.0542809473736278,0,0
X002142.CH.EQUITY,0.0248204328680897,0,0,0,0,0.131345841562307,0,0.48662216333215,0,0,0,0,0,0.0627091111856034,0.00182016470930101,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.06403366866449,0,0,0,0,0,0.150689046490909,1.38777878078145e-17,0,0,0.0774391965857978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00866202532349382,0,0,0,0.183728874783927,0,0,0.0409373961709743,0,0.0126183127626809,0,0.136138658170238,0,0,0,0.00934752685244685,0,0,0,0,0,0,0,0.106548736252515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444544236291814,0,0.168066813637092,0,0,0.10391684080758,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.687323274869591,0.0208452926548233,0,0,0,0,0,0,0.00366268713638268,0.0280158719437715,0,0,0.0739178301289124,0,0,0,0,0.0651498437537022,0,0,0,0.0497556576836682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488081325220655,0,0,0
X600016.CH.EQUITY,0,0,0,0.0945656156326464,0,0,0,0,0.111431893189206,0,0,0,0.277254237156276,0,0,0,0.0921530856371677,0.225501754821234,0,0,0,0,0.0267904007490123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308638860145586,0,0,0,0.0743272072847384,0,0,0
X600036.CH.EQUITY,0.385519682632191,0,0.334272513891162,0,0,0,0,0,0.0554215905943688,0,0,0,0,0,0.0392014586513337,0,0,0,-0.0282371211971821,-0.0288311475930843,-0.0394599058851883,0,0,0,0,-0.0469831445663102,0,0,0,0,0,0,0,0,0,0,0,0,0.084279489999203,0,3.46944695195361e-18,0,0,0.109392670904601,0,0.0534870259425844,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.269590738114955,0,0,0,0,0,0,0,0,0,0,0,0,0.27030622351764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085585402171904,0,0.189313069238939,0,0,0.0569817727952943,0,0,0.0554192339449013,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.121569009006856,0,0,0,0,0,0,0.352944109589721,0,0,0,0,0,0,0.166106032158851,0,0,0,0,0.0373829711151969,0,-0.101268597523115,0,0,0,0,0,0,0,0.20573546497736,0,0,0,0,0,0,0,0.0891538865762463,0,0,0,0,-0.138819442446491,0,-0.124015094304035,0.000551787898479976,0.182610461424328,0,0
X601166.CH.EQUITY,0,0.0684597814764202,0,0,0.159791155205973,0.171484962847251,0,0.0460134815148177,0,0,0,0,0,0,0,0.168864710992595,0.0484984740461987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118761358518366,0,0,0.0328715939096499,0.0156930688144409,0,0,0,0.0200205264112248,0,0.060830075828025,0
X601169.CH.EQUITY,0,0,0,0.0913095877255298,0,0.15605836773315,0,0,0,0,0,0,0.0442212061938286,0,0,0,0.131494629705939,1.73472347597681e-18,0,0,0,0,0,0,0.281630960169555,0,0.0577527604831781,0.0524646566821986,0,0,0,0,0,0,0,0,0,0.0604917039045868,0,0,0.0242071563344064,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0396851022454285,0,0,0,0,0,0,0,0,0,0,0.105368959303364,0.017884172318515,0.175511060377868,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00279020153305667,0.178034444522256,0,0,0.329915184262819,0,0,0,0,0.1654808180669,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0337544201983277,1.73472347597681e-18,0,0,0,0,0.0678341679725542,0.151999377560792,0,0.375582479132431,0,0.257725915225765,0,0,0,0.0255322950523993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11579492487817,0,0.0442774057736429,0,0,0,0.0843668399397778,0,-0.0187061378604117,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.122309707501985,0,0,0.083216068209088,0,0,0,0.168723393810725,0.145267567351365,0,0,0,0.0682087277344023,0.0766188199005257,0,0.193130952692642,0,0,0,0.00383720334568576,0.0231173668352572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094513511772335,0,0,0,0,0,0,0,0,0,0,0
