,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.114627734957743,0.0680024110506776,0,0,0,0.0440140639769949,0.342119306905651,0,0,0,0,0,0,0,0,0,0,0,0,0.0227299323761016,0,0.0245965827672698,0,0,0,0,0,0,0,0,0,0.032329355651853,0,0,0,0.0255301675782197,0,0,0,0,0.157842939412038,0.0859057983644412,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.163163130653765,0,0,0.155351767238108,0,0.240095717589271,0,0,0,0,0,0,0,0,0,0,0.0335899798890498,0,0,0,0.0607438381759569,0,0,0,0,-0.0374609770720518,2.16840434497101e-19,-0.0556788216343688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211209224416992,0,0,0.139375174865513,0,0.00356412086297221,0
X002958.CH.EQUITY,0,0.061655685995901,0,0,0,0,0,0,0,0.130201445624824,0,0,0,0,0,0,0,0.362921360129993,0,0,0,0,0,0,0,0.0187983716558848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132278686038701,0.086734937052761,0,0,0,0,0.08922376197585,-0.0513299968470465,0.00322231807857576,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0298835170554133,0,0,0,0,0,0,0.621126291266203,0,-1.73472347597681e-18,0.0122278759019567,-0.0442373456773155,0.0331473836333008,0.169317103783983,0.119502217912334,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0558086432494566,0,0,0,0,0,0,0,0.126625614056614,0,8.67361737988404e-19,0,0.116527962950358
X600015.CH.EQUITY,0,0,0,0.141154650330686,0,0,0,0,0,0,0,0,0.0687519495282425,0,0,0,0,0,0,0,0,0,0.101095871624373,0,0,0,0.670498197180862,0,0,0.00637438722237341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764997018619078,0,0,0,-0.0742270832076454,0,-0.0714277436119957
X600016.CH.EQUITY,0.048255473625864,0,0.147016483361599,0,0.300572444713214,0,0,0,0,0.0845475273182962,0,0,-3.46944695195361e-18,0,0,0,4.33680868994202e-19,0.280669865872395,0,0.0421325226740679,0,0,0,0,0,0.0658799474502181,0,0,0,0,0,0,0,0,0,0,0,0.169387426583726,0,0,0,0,0,0,0,0,0,0,-0.00361179883241284,0,0,-0.0118404066902662
X600036.CH.EQUITY,0.352414903951017,0.17675424990813,0,0,0,0.0309336820170477,0,0,0,0.119363780593014,0,0.119833194049883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11238210056282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753501691250651,0
X600919.CH.EQUITY,0,0.0625143390036206,-0.0424896721215704,0,0.226089437202358,0,0,0,0.533704271696028,0,0,0,0,0,0,0.0683678377558822,0.0532548301486381,0,0,0,0.0641958179046185,0.00974463964863806,0,0,0,0,0,0,0,-0.113336086410256,0,0,0,0,0,0,0,0,0,0,0,0,-0.00488963615232165,0,-0.0855034681721413,0,0,0,0,0,-0.073688603951175,0
X600926.CH.EQUITY,0,0.0624313061103952,0,0,0,0,0,0.377998783877323,0,0,0,0,0,0,0.0481155513510407,0,0,0,-0.0483099603464112,0.447680042960275,0,0,0,0,0,0,0,0,0,-0.0196400759028221,0,0.171838502787621,0,0,0,0,0,-0.0901049558984915,0,0,0,0.131999239050534,0,0,0,0,0,0,0,0,0,0.219764869607963
X600928.CH.EQUITY,0,-0.0466238494404718,0.168277501484731,0,0,0,0,0,0,0,0,0,0.0203269043589413,0,0,0,0.119196727854987,0.144224256599096,0.130905509711411,0,0.0112430816297503,-0.088629727236812,0.434330623449444,0,0,0,0,0,0,-0.0299835823962335,0.0746550602781899,0,0,0,0,0,0,0,0,0,0.0218074689314757,0,-4.33680868994202e-19,0,0,0,-0.0268699821972507,0,0,0,0,0
