,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.194022824755384,0,0,0,0.0679224640419626,0,0.232705184201613,0,0,0,0,0,0,0,0,0.207128768407381,0,0,0,0,0,0,0,0,0,0,0,0.0787987701555185,0,0,0,0,0,0,0,0,0,0.0178328576327591,0,0.118148468243037,0.0430555909414048,0.105936289120574,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,-0.0199919747566736,0,0.414228413265927,0,0,0,0,0,0,0,0,0,0,-0.0309252405702299,0.00685488300439425,0,0,0,0,0,0,0,-0.218857035299112,0,0,0,0,0,0,0,0,-0.0966803251492957,0,0,0,0,-0.173943932991756,0.0167135671399244,0.241229310005314,0,0.632835124276539,0,2.16840434497101e-19,0,-0.0488503483902135,-0.050263654461946,0,-0.116454528721284,0
X600000.CH.EQUITY,0.113449791536003,0,0,0.0853696187187401,0,0,0,0.0566920669227132,0.151533043129837,0.0758753878304223,0,0.256671148285315,0,0,0,0,0.0104457531535085,0,0.0725462356501325,0,0,0,0,0,0,0.0982020095114998,0.0978962681780995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.416630403616699,0,0,0,0.00134477049372058,0,0.0611983854395822,0,0,0.0282931044491497,0,0.0380344060137202,0,0.0237237590362197,0.112333513772479,0,0.0613704971982582,0,0,0,0,0,0,0,0,0,0.145311178729333,0,0,0,0,0,0,0.0176228808553618,0,0,0,0,0,0,0,0,0.0548819285498399,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0503777818304964,0.0661694633556351,0,0,0.226167261704533,0,0,0,0,0.500882773270304,0,0,0.0692910655189616,0,0,0,0.0770079122453384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.18924183634907,0.0446192581625717,0,0,0,0,0,0.269220369615635,0,0,0,0,0,0.0286215670005915,0,0,0,0.00639363545919581,0,0,0,0,0,0.085742913128701,-0.0232646380118463,0,0,0,0,0,0,0,0,0,0.0627739566671999,0,0,0.105032795526349,0,0,0,0,0,0,0,0,0.210126587714701,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0764780335447457,0,0,0,0,0,0,-3.46944695195361e-18,0,0.164810768966435,0,0,0.327606742893424,0,0,0.153747757911061,0.0175753082735228,0,0,0,0,0,0.0646305707827139,0,0,0,0,0,0,0,0,0.146739579393435,-0.114187411514692,0,0,0,0,0,-0.0353435720886941,0,0,0.119100829062606,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.207969486387155,0,0.398789799085154,0,0,1.38777878078145e-17,0,0,0,0,0.346304871712254,0,0,0,0,0,0,0,0,0.12951725610916,0.0321981148282804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227959247666696,-0.0143847494390916,0,0,0,0,0,0,0,-0.0695499045961896,0,0,-0.0248619148129901,0
X601169.CH.EQUITY,0.0566246914112011,0,0,0.141296785860955,0,0,0,0,0,-6.93889390390723e-18,0,0.454485763820421,0.0353290995862737,0,0,0,0,0,0.0284369635024625,0,0,0.0604951187516301,0,0,0,0,0,0.228010438291582,0,0,0,0.00724053017940679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0.147755675336102,0,0,0,0.0845761977222858,0,0,0.335936728965745,0,0.0820573789448361,0.10425411450011,0,0.151597163123631,0,0,0,-0.250860283136775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256791437593459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0788628179831375,0,0,0,0,0,0,0.327303257501359,0,0.0746232673697129,0.50876324221695,0,-0.00175435274966656,0,0,0,0,0,0.0290408181093187,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275175309388716,0,0,0,0,0,0,0,0.00198615127698999,0,0,0,-0.0347364803153209
X601328.CH.EQUITY,0,0,0.702007360375703,0,0.226568182496889,0,0,0,0,0.0238280273452563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0873125426131725,0,0,0,0,0,0,0,0,0.339322736853186,0,0,0,0,0,0,0,0.0784381461271108,0,0,0,0,0.0367046407657959,0,0.0899511732317392,0,0.0175170550680865,0,0,0,0,0,0,0.081995121187339,0,-0.0323546333369099,0,0,0,0.0894711224772198,0,0,0,0,0.247973767594655,0,0,0,0,0,0
X601818.CH.EQUITY,0.204303445550322,0.0747137535975013,0,0.450204342039239,0,0,0,0.0871730626230856,0,0,0.112377751033777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502467957532527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029236732604897,0,0,0,0,0,0,-0.0861658642015608,0,0,0,0,0.008180217169342
X601939.CH.EQUITY,0,0.119333775389554,0.434486405545088,0,0,0,0,0.0316467249476221,3.46944695195361e-18,0,0,-6.93889390390723e-18,0.150155933716797,0,0,0,0,0,0,0,0,0,0.0142358111569143,0,0.0788049228831341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319101194268058,0,0.139671203564383,0,0,0,0,0,0,-0.03304927748565
X601988.CH.EQUITY,0,0,0.210506013807208,0,0.239001179863427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148037122910474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894632000032372,0,0,0.101071502849388,0.146688966192239,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.203421944432594,0,0.05309640160637,0,0,0,0,0,0.108941226357703,0,0.190278635678552,0,0,0,-0.0039618348742793,0.23768605508811,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0771660413472114,0,0,-0.051673222115777,0,0.098020629633396,0,0.0972238382148172,0,0,0,0,0,0,0,0.00965456488638347
X601658.CH.Equity,0,0,0,0.378497143808009,0.353894223804753,-0.190295617635827,0,0,0,0.256757262746071,0,0,0,0,0,6.93889390390723e-18,0,0,0.66129425510472,0,0,0,0,0,0,-0.310482375316578,0,0,0,0,0,0,0,0,0,0,-0.0771843290755847,0,0,0.109512612293628,-0.274642999421492,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0.0942728951159416,0.165601573277585,0,0.23524317644516,0,-0.534912289683549,0,0,0,0,0,0,0,0,0,0,0.460340009202515,0,0,0,0,-0.0376966854549918,0,0,-0.0349001981032953,0,0,0,0,0,0,0,0.355869075723758,0,0,0,0,0,0,0,0,0,0,0,-0.103988122014919,0,0,0.302658207399576,0,0,0.0219017527871039,0.155339903014644
X11.HK.EQUITY,0,0,0,0,4.33680868994202e-19,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.553685355177531,0,0,0,0,0,0,0,0.0393715275081432,0,0,0,0,0,0,0.0528658217165454,0,0,0,0,0,0,0,0,0,0,0.256905447512099,0,0,0,0,-0.0082754023718098
