,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0.239949565417028,0,0,0,0.0852728358315828,0,0,-0.158563360341169,0,0,0.00781079630846258,0,0,0,0,0,0,0,0,0,0,-0.0106098186299624,0.139819650767357,0,0,0,0,0,0.0611043793632786,0,0.223173194531801,0,0,0,0,0,0.0863137366082471,1.38777878078145e-17,0,0.16584788834455,0,0.0123827555322802,0,0,0,0.0744929285393516
X002142.CH.EQUITY,0.0488215105327795,0,0,0,0,0.325581701899888,0,0.0985741672400392,0,0,0,0,0,0,0,0.0297611679588104,0,0,0,0,0.0452916523006388,0,0.202446885668943,0,0,0,0,0,0,-8.67361737988404e-19,0.116357926221539,0,0,0,0.0532790412865728,0,0,0,-0.064389304786087,0.0975890832134215,0,0,0,0.114899580424993,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645746801331422,0,0,0.709116247433456,0.0284826314438487,-0.0748956817825451,0,0.443626342822744,0,0,0.028180472962624,-0.11303144746651,0,0,0.0292025546935704,0,-0.0110959751758429,0,-0.00842784701496757,0,0.043618991149212,0,0,0,0,0,0,-0.0267212273572438,0,0,0,0,0,0.0402602123641813,0,0,0,0
X600015.CH.EQUITY,0.00852287005760185,0,0,0,0.13234075959234,0,0,0,0,0.0663139982362759,0,0.2478836214622,0,0,0,0,0,0.153421524660652,0,0.013392004563412,0,0.0325332378782867,0,0,0,0,0,0,0,0,0.0276863343568585,0,-0.120869688752646,0,0,0,0,0,0,0,0.874254502157501,0,0,0,0.104986751966283,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0105224899025289,0,0,0,0.176292468387111,0,0.0915019370622817,0.0325354933309954,0.195428270422503,0,0,0,0,0,0,0,0,0,0.00411201151955972,0,0,0,0,0,0,0,0,0,0,-0.164073253630915,0,0,0.457967945489196,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.520560096080104,0,0,0,0,0,0.0156029662599473,0,0,0,0,0,0,0,0,0,0,0,0,0.0070861508687856,0.0206196635549348,0,0.0385610442655529,0.0570132466374463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.194448751623928,0,0.0484623867201328,0,0,0,0,0
X600919.CH.EQUITY,0.0874189307016233,0,0,0,0,0,0,0.00271093432499679,0,0,0,0,0,0,0,0.152424327329527,0.0251274555080157,0.0424713702894452,0,0,0,0,0,0,0,0.29360328276008,0,0,0,0,-0.16748579414542,0,0,0,0,-0.00503151144470996,-0.0245745615082694,-0.227480767923033,0.471734815479966,0,0,0,0,0,0.331665729759038,0,0,0,-8.67361737988404e-19,0,0
X600926.CH.EQUITY,0,0.161057032672544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176939618635213,0,0.408729860674869,0,0,0,0,0,0,0,0,-0.0680914275557797,0,0,0,-0.0482878525973111,0.0174266924514253,0,0,0,0,-0.11021617721726,0,0,-6.93889390390723e-18,0,0,0,0.0543326241026516,0,0,0,-0.0165171085239361,-0.0655001942686986,0,0.204659546133654
X601009.CH.EQUITY,0,0,0,0,0.027749623071131,0,0,0,0,0,0,0,0,0,0,0.0175494742882088,0,0.179506069898031,0.0425354758715727,0.103527964438401,0.046784149838432,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0407721188666153,0,0,0,0.116024315538672,0,0.0305913666068486,0,0,0.0911842695368675,0.0548499804088169,0.249059949748657,0,0.0586224080088644,0,0,0,0,0,0
X601166.CH.EQUITY,0.0238636643869814,0,0.0263042506021569,0,0,0.113988391323611,0,0,0.127039761526901,0,0.0109405508575168,0,0,0,0,0.0342538569886096,0,0,0,0,0,0,0,0,0.013192129825687,0,0,0,0,0,0,0,0,0.161541212684158,0,0.0555190278912994,0.0995142637201276,0,0,0,0,0,0.0700200376021824,0.0550392341647305,0.0371466936406784,0,0,0.0213266959892036,0,0,0
