,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X601155.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0669981834157475,0,0,0,0.22501367002914,0,0.173441727915214,0,0,0,0.0646352310072468,0,0,0,0,0,0,0,0,0,-0.345073324610777,0,0,0,0,0.363998843568467,0,0,-0.0227053034024968,0.301500570460004,-0.138329990754978,0,0,0,0,-0.0858182312263669,0,0,0,0,0,0,0,0.00869981432977941,0,0,0,0,0.0060191104853841,0.0214508823525295
X002142.CH.EQUITY,0.621100523135824,0,0,0,0.0239185443990078,0.147407979803775,0,0,0,-0.0612087342508609,0,0,0,0,0.0380161040820797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867042226540762,0,0,0.0448898758838498,0,0,0,0.0227405633358945,0,-0.0329831109261614,0,0,0,-0.0731814492152307,-0.0256307909092206,0,0,0,0,-0.0452521684567296
X600000.CH.EQUITY,0.148793278083651,0,0,0,0,0,0.27161539929552,0,0,0,0,0.0491779547861802,0,0,0.197440138567361,0.0916676945546999,0,0.153747673198311,0,0,0,0,0,0,0,0,0,0.161143056926522,0,-0.0555467134153526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462281440294078,-0.00294562533070255,0,0,0,-0.0745221108994434
X600016.CH.EQUITY,0,0,0,0,1.0842021724855e-19,0.141411842119205,0.426630195135902,0,0,0.233413940279652,0,0.0512423893166992,0.038519849138584,0,0,0,0,0.0983766244845709,0,0,0,0,0,0,0,0,0,0,0,0,0.102279910785498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.172991795688714,0,0,0.132866077363731,0,0,0.313225760239575,0,0,0,0,0.00754392690936867,0,0,0.0820789417343496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444033557420735,0,0,0.175483069089647,0,0.0642270810624199,0.0604068738306468,0,-0.0421957256534885,0,0,-0.121175297700294,0,0,0,0,0.0275945042251145,-0.0894131723582055,0
X601166.CH.EQUITY,0.543716080906075,0,0,0,0,0,0,0,0,0,0,0.0223569720775307,0.0841774552306609,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361895937726129,0,0,0,0,0,0,0.0280709926243173,0,0,0,0.0877290998174201,0,0,0.170270725139795,0,0,0,-0.136538978204,-0.0185758245398209,0,0.0865690867653037,0,0,0,0
X601169.CH.EQUITY,0,0,0.060172374280229,0.699613609916125,0.0807553441331757,0,0,0,0,0,-3.46944695195361e-18,0,0.138108763022198,0,-0.0725877074751018,-0.0351251040715806,0,0.0674183925714873,0.045356951572193,0,0,0,0,0,0,0,-0.103699358499894,0,0,0,0,0.189461411094116,0,0,0,0,-0.121628915549772,0,0,0,0,0,0,0,0,0,0,-0.121581490909546,0,0,0
X601229.CH.EQUITY,0,0,0,0.0956483577543037,0,0,0,0,0,0,0,0.114658799706684,0.120201872525163,0,0,0.107311356634218,0.00369402599745935,0,0,0.139185204748147,0,0,0,0,0,0,0,0,0.122334189405782,0,0,0,0,0.0310669222855571,0,0,0,0,0,0.0245681354340812,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0852729432723832,0.0916450575655223,0,0,0.0863912280757965,0,0.0672314401294449,0,0,0,0,0.102552561190106,0.454742312747303,0.134896534850711,0,0,0,0,0,0,0,0,0,-0.0623033195001783,0,0,0,0,0,0,0,0,0.00371807434001446,0,0,0.0285162117839313,0,0,0,-0.0105530569334725,0,0,0,0,0,0,0,0.135243890304803,0,0
X601328.CH.EQUITY,0,0,0.248124263362297,0.0470559941247805,0,0,0,0.0976180062440801,0,0,0,0,0.0453813127018834,0.143026463987933,0.00972732472557899,0.102242507268044,0.0333351694547663,0,0,0,0,0,0,0,0,0,0,0.0369750728576868,0,0,0,0,0,0.0921288811353074,0.0689385169257925,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.100276852871491,0,0,0
