,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.248732283139722,-0.0358028331316527,0,0.235843027818848,0,0,0,0.221830018896125,0,0,0,0,0,0.144158943480041,0,0,-0.00870142951889913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158810245291485,0,0.168082114272779,0,0,0,0.0389171393435392,0,0,-0.195328248396341,0,0,-0.0664262982881322,0,0,0,0,-0.0729346496177545,0
X002142.CH.EQUITY,0,0,0,0,0,0.0384045215229666,0,0.480158335115582,0.251239165225066,0,0,0,0,0,0,0,0,-0.172787930877664,0,0,0,0.134926366003653,0,-0.165823865295015,0,-0.0154711079438606,0,0,0,0,0,0,0,0,0.183698841093696,0.087822717676226,0,0,0,0,0,0,0,0,0,0,-0.000628644753474655,-0.0322749208257192,0.0864299809144099,-0.119617034781913,0
X600000.CH.EQUITY,0.196403606853446,0.0299873488847879,0,0,0.390234073844827,0,0,0,0,0,0,0,0,0,0,0.195050230080045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522639871409683,0,0,0,0.0811302876492247,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-1.73472347597681e-18,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.064993463757267,0,0,0,0,0,0,0,0,0.18407671011442,0,0,0,0,0.214409826204977,0,0,0.10208958805248,0.161331991550962,0,0,0,-0.0154042379127185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832310696103016,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.00729545275780414,0,0,0,0.069942166733752,0.448262865996331,0,0,0.197006228215578,0,0.0740625968242721,0.0614158448505168,0,0.0661047041498003,0,0,0,0,0.0765773472500396,0,0,-3.46944695195361e-18,0.0147758962238632,-0.0927294674165957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878194673794235,0,0,0,-0.059723909020324,0,0,0,0.0151535638912009
X600036.CH.EQUITY,0,0.036187518986375,0,0,0,0,0,0.0405969595986688,0,0.257855545171377,0.338762476050376,0,0,0,0,0,0,0.0225894039675913,0,0,0,0.0974575311935399,0,0,0,0,0,0,0,0,0,0.00236931373291899,0,0,0,0,0,0,0,0.0356620005439907,0,0,0,0.18254477906233,0,0.123203808958025,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0278241396108695,0,0,0,0.197573371706659,0,0,0,0,0,0,0,0.37430925339893,0,0.340819443693008,0,0,0,0,0.166476121344402,0.0575437514170202,0,0.0344747315710402,0.116890752570627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742365966445235,0,0,0,-0.0869304015948268
X600926.CH.EQUITY,0,0.14178803832752,0.00100323134554006,-0.0739337121664439,0,0.0843104976954894,0,0,0,0.575479325646752,0,0,0,0,-0.218655130998504,0.0697311744281272,0,0.0591662319738067,0,0,0,0,0.0416603224424533,0,0,-0.0879656051412886,0,0,0,0,0,0,0,0,0,0.0254858279522918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0923569305673636,0,0,0.191553674134206,0,0.0168431575116383,0,0,0,0.243047288188446,0,0.217670692731863,0,0,0,0,0,0,0.0277045421712224,0,0,0,0,0,0,0,-0.0487421089476351,0,-0.138018761838669,0,0,0.190797892332859,0,0,0.0257977555877657,0,0.0592646876067141,0,0,0.0859221466935838,0,0,0.0453925318933523,0.0697465038779411,0,0,0.0669001246577143,-0.0400631321780366,0,0,0
X601166.CH.EQUITY,0.376364733453746,0,0.0325664383054543,0,0,0.245823466306906,0,0.238898548016202,0.00598219254584651,0,0,-0.187144659098604,0,0,0,0,0,0.00682946100596705,0,0,0.172527664735054,0,0.118611524582046,0,0,0,0,0.175230284216115,0,0.179893923975175,0,-0.0351884613203262,0,0,0,0,-0.0312710718558113,-0.073454949977206,0,0,0,0,0,0,0,0,0,0.047237857102033,0,0,-0.0223320194585715
