,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.163240796582654,0.118040374879633,0,0.0596098497797698,0.0835960583207151,0,0,0,0,0,0.105523699289566,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0175402746083578,0,0,0,0.0234353602416244,0,0,0,0,0,0.122182640060237,0,0,0.146407258202164,0,0,0.0491621645842722,0,0.0429145274329717,0,0,0,0,0,0.00050012092982199,0,-0.018358033870401,0,0.0832292277139072,0
X002142.CH.EQUITY,0.303621484923376,0,0,0.142580650575716,0.373348086747931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323574845252325,0,0,0.137058043918495,0,0,0,0,0,0,0.0316166791315211,0.157753100859793,0,0,0.344981455360645,0,0.0381182535323327,0,0,0,0,0,0,0.00427265292742572,0,0,0,0,-0.161357520465636,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.332267545583027,0,0,0,0,0,0,0,0.319401675435959,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596647871,0,0,-0.0858229720521473,0,-0.00698259621236657,0,0,0,0,0,0,0.0882910079894903,0,0.678157195873412,0,-0.093084458896058,0,0,0,0,-0.167645426004033,0,0,0,0
X600016.CH.EQUITY,0,0.234685237446582,0,0,0,0.0917633047165844,0,0,0.0175803827970803,0.124062656267752,0.08662524401229,0.0126000971658101,0,0,0,0,0,0.0966878863991572,-0.0627541942743081,0,0.263620489825095,-0.164898387723966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997283023885982,0,0,0,0,0,0,0.104734428352452,0,0,0,0,0.00825923206061031,0
X600036.CH.EQUITY,0,0.211325387502961,0.137775751942661,0,0,0,0,0.0319556431367793,0,0,0,0,0.369223693370372,0,0,0,0,0.176316648337451,0.0233774567935999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263114528136444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137031656053152,0
X601166.CH.EQUITY,0,0,0.0293317539320238,0.0720333419600669,0.107734814855222,0,0.415261419504393,0,0,0,0,0.120224869331749,0,0.215913290882209,0,0.052905496281016,0,0,0,0,0,0,0,0,0,0.00788583410196522,0,0,0,-0.0152732361974354,0,0,0,0.0380249365596216,0,0,0,0,0,0,0,0,0,0.00747708921096608,0,0,0,0.0102809743892004,0,0,0
X601169.CH.EQUITY,0,-0.0913038610868792,0,0,0,0,0,0,0,0.0243117604431759,0,0,0,0.783263065348719,0.0830216078020862,0,0,0,0,0,0.0197311536337423,0,0.0715896653224622,0,0,-0.0121008545519942,0,0,0,0,0,0,0,0,0,0,0.0305359311729882,0,0.0175077716126506,0.0169845361327855,0,0,0.0190903314986103,0,0,0,0,0,4.33680868994202e-19,0,-0.028625297579669
X601229.CH.EQUITY,0,6.93889390390723e-18,0,0,0.0777835147903875,0,0,0,0,0,0.782639832192466,0,0,0,0,0,0,0,0.408638656670106,0,0,0,0,0,0,0,0,0,0.235099471130038,0,0,0,0,0,0,0,0,-0.190836916768292,0,0,0,0,-0.229465460991929,-0.0681457889546792,0,0,0,-0.0909723468729434,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0619025639420724,0.913410498583645,0,0,0,0,0,0,0,0,0,0.0277519270855278,0,0,0,0,0,0,0,0,0,0.127929952960328,0,0,-0.135073929107373,0,0,0,-0.0771453856157223,0.0441734281803023,-0.0587647378145746,0,0.00124441016093163,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0290771885819125,0.372859707761429,0.11296228704168,0,0,0.247021718253155,0.0462902071717734,0,0,0,0,0.0205424557763959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.291339545537445,0,0,3.46944695195361e-18,0,0,0,0.105071019567273,0,0,0,0,0,0.475427438498425,0,0,0,0,0,0,0,-0.285332857546404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658173998083731,0,0,0,-0.191798682961826,0.00903014430397893,0,0,-0.0518667850620519,0,0,0.418561409063675,0,0
X601818.CH.EQUITY,0,0,0.0713941317102083,0,0,0,0,0,0.0394810334856326,0,0,0,0.109851452349842,0.115705287626545,0,0,0,0,0,0.018209075399419,0,0,0.029883598884731,0,0,0,0,0,0,0,0,0,0.231986400884484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159177485758443,0,0,0.00862899723020604
