,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.295135949629094,0,0,0.192931777279839,0,0,0,0.215963726382446,0,0,0,0,0,0.137395882501135,0,0,-0.0207699251052971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173840830047444,0,0.0729480547063949,0,0,0,0.116988619839252,0,0,-0.204848755553292,0,0,0,0,0,0,0,-0.0758474012586442,0
X002142.CH.EQUITY,0,0,0,0,0,0.0691052545463607,0,0.425913277513705,0.0669369301509802,0,0,0,0.118685717299058,0,0,0,0,-0.0719130664123369,0,0,0,0,0,0,0,-0.0281645983171491,0,0,0,0,0,0,0,0,0.23249288076462,0.188568384664625,0,0,0,0.0349364706404262,0,0,0,0,0,0,0,0,0,-0.115146899322686,-0.0546963101158355
X600000.CH.EQUITY,0.182980699984553,0.0174155164803899,0,0,0.314275371429463,0,0,0,0,0,0,0,0,0,0,0.223414003844654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598771308885102,0,0,0,0.0166367310987619,0,0,0,0.0703362221860569,0,0,0,0,0,0,0,-0.0197639851676905,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0505087306422067,0,0,0,0,0,0,0,0,0.124192414255117,0,0,0,0,0.285825449280179,0,0,0.0906776377427923,0.148500590513656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964382120571941,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0815751626593929,0.454374981037195,0,0,0.171269495600143,0,0.0447288375297021,0.0729756180991279,0,0.0750100315268385,0,0,0,0,0.071210086852198,0,0,0.0238228021986048,0,-0.0746960575416828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279404748524613,0,0,0,-0.0531504940021922,0,0,0,0.0181723287994447
X600036.CH.EQUITY,0,0,0,0,0.104721616586566,0,0,0,0,0.272505368631303,0.246191921425713,0.0679593566650615,0,0,0,0,0,0,0,0,0,0.0964430660608835,0,0,0,0.0624173720080807,0,0,0,0,0,0.0224383285585303,0,0,0,0,0,0,0,0,0,0,0,0.106073199468873,0,0.0998703181078249,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520564020070123,0,0.233692660626826,0,0,0,0.105943272069902,0.05720916829628,0.115368187120707,0,0.245193999828705,0.0334163965186592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799598735997247,0,0,0,-0.046662661169121
X600926.CH.EQUITY,0,0.149891461390513,0.0256781124364537,-0.0716395094995551,0,0,0,0,0,0.593692393322658,0,0,0,0,-0.238563859229221,0.0424459657342125,0,0.074977477268173,0,0,0,0,0.04730693815453,0,0,-0.0494285721945585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0147691545313762,0,0.101885351140479,0,0,0.124965855161456,0,0,0.275429840585301,0,0.106691822632046,0,0,0,0,0,0,0.0982824631511757,0,3.46944695195361e-18,0,0,0,0,6.93889390390723e-18,-0.0522017881373518,0,-0.213377824367986,0,0,0.178922582939713,0,0,0,0,0.145204137933985,0,-0.0477067506585854,0.067143735988714,0,0,0.0310274963967638,0.0822305925411741,0,0,0.146218721722763,-0.113699881830467,0,0,-0.075609268949031
X601166.CH.EQUITY,0.427479228029777,0,0,0,0,0.154999093306721,0,0.298152813393594,0,0,0,-0.105013675155155,0,-0.00473311847088328,0,0,0,1.35525271560688e-20,0,0,0.0989135978924199,0,0.105587802231901,0,0,0,0,0.238557127106288,0,0,0.00766309130599165,0,0,0,0,0,-0.0280229755682682,0,0,0,0,0,0,0,0,0.0856178878851176,0,0.0454436679546531,0,0,0
