,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.158075424232951,0,0,0,0,0,0,0,0,0,0,0.143601677147314,0.155407909793091,0,0,0,0.0666351066503518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368279617904235,0,0,0.0935477876604527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362177040841531,0,0
X002142.CH.EQUITY,0,0,0,0,0.432805576633238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210404104030729,0,0,0,0.0820883458356294,0,0,0.293725454771239,0,0,0,0,0.0679441693819219,0,0,0,0,-0.0791208163421931,0,5.42101086242752e-20,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0802229263850405,0.051701467616503,0.610437930117287,0,0,0,0,0,0,0,0,0,0,0,0.0423257884659816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711508528848667,5.42101086242752e-20,0,0,0,0,0.00737847412351815,0,0,0,0,0,0,0,0,0.0109028483467156,0,0,0,0
X600016.CH.EQUITY,0,0,0.0525577580954443,0,0,0,0,0.0977680411387256,0.267737422237811,0,0,0,0.105817224451631,0.0160966999644727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651240918312855,0,0,0,0,0,0,0,0,0,-0.0109831975587775,0,0,0.00342260239222665,0,0,0,0.206983955817556,0,0,0,0,0
X600036.CH.EQUITY,0,0.29408656884611,0.0456683826014118,0,0,0,0.0627631972843264,0.00585410501672878,0,0,0,0.438292624498256,0.0163789228253143,0,0,0,0,0.0507514786470955,0,0,0,-0.00760585908423049,0,0,0,0,0,-0.0428182846887422,0,0,-0.0868103588681672,-0.0629530411333041,0,0,0,0.0331662310132662,0,0.148522672825958,0,0,0,0,0,0,0,0,0,0,0,0.0626361647202483,0
X601166.CH.EQUITY,0.110383540491694,0,0.455939660366394,0,0,0,0,0.0683128653156007,0,0,0,0,0.0538884684940396,0.0433725017972914,0.00985461152196184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012101812838235,0,0.12695234435662,0,0,0,0,-1.73472347597681e-18,0,0.00612791001804827,0,0,0,0,0,0,0.0147536562752205,0,0,0,0
X601229.CH.EQUITY,0,0.134793302751778,0,0,0,0,0,0,0,0,0,0.419347888156857,0,0,0,0,0,0.139487567608629,0,0,0,0,-0.00857164367447877,0,0,0,0,0,-0.116517620465687,0,0,-0.126545306791066,0,0,0,0,-0.523133060938163,0,0,0.199039602387944,0.0214493379016701,0,0,0,0,0.0469996872685047,0,-0.037721554933514,0,0,-0.0013103951567756
X601288.CH.EQUITY,-0.0337815541998065,0,0,0,0,0,0,0,0.109594998601068,0,0,0.859492277537364,0,0,0,0,0.0188415722548734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118233846311965,0,0,-0.0910500906359402,0,0,0.0121767224038013,-0.0901284872628905,0.0471230232245443,-0.0546439183324758,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0364448056614737,0.330710482640142,0,0,0.0356537175344701,0.181772623249545,0,0.264590339695141,0,0,0,0,0,0,0,0,0,0,0,0,0.0663794185257996,0,0.00987314925957625,0,0,0,-0.0156930417436396,0.0462090386151211,0,-0.00323798790607164,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0312746781789763,0,0,0.0652918077065437,0,0,0,0,0,0,0,0,0.74375591640609,0,0,0,0,0,0,0,-0.116630928258403,0,0,-0.171308151334513,0,0,0,-0.522500347895694,0,0,-0.0685806470649593,0.0440135283339875,0,0,0,0.216408139482775,0,0,0,0,0,0.142812300988476,0,0,0,0,0,0.143877525977776,0,0
