,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.164535611400498,0,0,0,0,0,0,0,0,0,0,0.0930509132748338,0,0,0.000591856064145885,0.0709611853322352,0,0.0294559742945615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193922721424718,0,0.171657597870069,0.105950512485471,0,0,0.0131609137266033,0,0,0,0,0,0,0.0123007436841187,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.194080248263495,0.375568647933328,0,0,0,0,0,0,0,0,0,0,0.0957850588113808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520400395046261,0,0,0.187860338428405,0,0,0,0,0.0424481662746443,0,0,0,0,-0.0778207000074643,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.448782423558236,0,0.033872278224761,0.165285576213334,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069480598031132,0,0,0,0,0.00345675248136199,0,0,0,0,0.00846703268677207,0,0,0,0.092873054196254,0.0136245374037054,0,0,0
X600016.CH.EQUITY,0,0.0769619803322445,0,0,0,0.157688842511567,0,0,0.139826520237283,0,0,0.0470369292538804,0,0,0,0,0,-0.132770822390416,0,0.245182241250389,-0.237408419229012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687129229840993,0,0,0,0.129488679479659,0.111592728524962,0,0,0,0
X600036.CH.EQUITY,0,0.272960934545999,0.00675890378472757,0,0,0,0.0205728156715025,0.251643673239381,0,0,0,0.200315648496597,0,0,0,0,0.0626077627620579,0.0505887537063114,0,0,0,-0.0222174804431151,0,0,0,0,0,0,0,0,-0.0585901207365991,-0.0420811340215064,0,0,0,0.013855738205626,0,0.0927304376159437,0,0,0,0,0,0,0,0,0,0,0,0.0797843493870817,0
X601166.CH.EQUITY,0,0.0877216169175178,0.0934367532855225,0.0263588844467197,0.00908885464221965,0,0,0,0,0,0,0,0.577563790303166,0,0.0457766789287046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270153610266131,-0.0294892514909028,0,0.00526072139508983,0,0,0,0,0,0,0.0760990449417983,0,0,0.0370137699256192,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0375476725609823,0,0,0,0.128010929323021,0,0,0.351208068097449,0,0,0,0,0,0.125725287911062,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0992061986679741,0,0,-0.096858882803034,0,0,0,0,-0.530916372984225,0,0,0.188355081228171,0,0,-0.0757111039665385,0,0,0.00182516433772136,0,0,0,0.0679918482547616,-0.0939885291026458
X601288.CH.EQUITY,0,0,0.0383148243375766,0,0,0,0,0,0,0,0,0.901354265382516,0,0,0,0,0.0123528076942154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131636240725874,0,0,-0.0746194849391349,0,0,0,-0.0966709000863194,0.00509530730830028,-0.102327030099569,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0803024753135994,0.242465119078152,0,0,0,0.134366043789656,0,0.198017702797679,0,0,0.024208908197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0194829831840508,0,0.739571783001383,0,0,0,0,0,0,0,-0.0676785387144049,0,0,-0.251790372163214,0,0,0,-0.31456505834744,0,0,0,0,0,0,0,0.111577642851869,0,0,0,0,0,0.160283791305681,0,0,-0.0910363123589538,0,0,0.465388705761487,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.21865148982477,0.0460339170658415,0,0,0.0974463105664169,0.0988001843579758,0,0,0,0,0,0.0795273911752255,0,0,0,0,0,0.013291173139183,0,0,0,0,0.0451224433918289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836289996693251,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.828667549455208,0,0,0,0,0,0.0468793464508256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917846561687841,0.0385041238678224,0,0,0.0377370334965154,0,0,0,0,-0.0607253134075969,0,0,-0.0678781945235341,0,1.0842021724855e-19,0,0,0,0.0730908131461668,0,0,0
X601988.CH.EQUITY,0,-0.0682565903852524,0,0,0,1.19676818675602,0.0347353005059481,0,0,0,0,0,0,0.0275610473706357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237456616290762,0,0,0,0,0,0,0,0,0,-0.20365605001739,-0.0618763425801123,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.144784751726605,0,0,0,0.097545185224306,0,0,0.426045631594836,0,0,0,0,0,0,0.380119102938891,0,0,0,0,0,0,0,0,-0.233889597095078,0,0,0,0,0,0,0,0,0,-0.0792833853650179,0,0,0,0,0.0529678843691047,0,0,0,0,0.0595542148032114,0,0
X601658.CH.Equity,0.0490311938500406,0,0,0,0,0,0,0.232976004197794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634973920281309,0.00233127526868801,0,0,0,0.224878674294976,0,0,0,0,0,0,0,0,-0.131663767022103,0,0.387442547827042,-0.110389904450649,0,0,0,0,0
X11.HK.EQUITY,0,0.0660824996548251,-0.0833965145847286,0,0,0,-0.0709508883358964,0,0,-1.38777878078145e-17,-0.102274861233519,0,0,0,0,0,0.0867977948568447,0.397552751998565,0,0,0,0,0,0,0,0.0131335349654159,0,0,0.00677827582373931,0,0,-0.146837232721685,0,0,0.249127401677865,0,0,0.0622089977498547,0,0,0,0,0,0.105085420557676,0,0.179014523958448,0,0,-0.0120836603461208,0,0
X2388.HK.EQUITY,0,0,0,0,0.0640386472473218,0,0,0.0207357067247032,0,0,0,0,0,0,0,0.173453693922868,0,0,0.0123059636858617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110294499333754,0,0,0,0,0,0.154521681155757,0,0.0116614639345224,0,0,0,0.416939909194866,0.0509141271282802
X5.HK.EQUITY,0,0,0,0,0,0,0.0623846871831701,0,0,0,0,0,0,0,0,0.42199264667409,0,0,0,0,0,0,0,-0.0387612657241435,0,0,0,0,0,0,-0.0662182886823811,0.0362913108588414,0,0,0,0,-0.221413330173246,0,0.0912874154891383,0.20783405426976,0,0,0.0235357980738162,0,0,0,0.19374140928636,0,0.142679400466743,0,0.278835765560469
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0468728825058545,0,0,0,0,0,-0.0796635625261519,0,0,0,0.093701253890265,0,0.103937478254578,0,0.054036250338266,0,0.249964614591112,0,0.188471339370327,0.0488286869302485,0,0,0.0680637457077683,0.0582362658210899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877479880872341,0
X000776.CH.EQUITY,0,0,0,0.21415411903487,-0.0789439596044418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312745488354928,0,0,0.0526597606799926,0,0,0.337338584493735,0,0,0,0.0613154692017622,0,0.471397748395616,0,0,0,0,0,0,0.00421597130276946,0,0,0,0.0497802583197902,0,0,0,0,0,-0.0254362342808565
X002736.CH.EQUITY,-0.0511672160611758,0,0,0,0,0,0,0,0.19935692709461,0,0,0,0.185781446903352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445943010058738,0,0,-0.031453736647326,0.0258128840260656,0,0,0,0,0,-1.73472347597681e-18,-0.0674349027741877,0,0,0,0,0,0,0.0598590087865515,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0124320307344837,0,0,0,0,0,0,0,0.0982607613988991,0.29198608367892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527468509863383,0,0,0,0,0,0,0.121310186291955,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0653900190053655,0,0,0,0,0,0,-0.00958278026340248,0,0,0,1.38777878078145e-17,0.0951602535875382,0.0532086584070997,0,0,0,0.250783150805177,0.0382253889312906,0.353445965371342,0,0,0,0,0,0,0.0618998347743369,0,0,0.00992170529960959,0,0,0.00520377577304145,0.0105410652058712,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819075211459923,0,0,0,0.00871310733899883,0,0,0,0,0.0199810351635718,0,0,0.5941599622408,0,0.0462308381716555,0,-0.0368069670696951,0,0,0.170669135167606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
