,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.0763092738096395,0,0,0.361301001781038,0,0,0,0,0,0.0801470536294536,0.104889053198061,0,0,0,0,0,0,0,0,0,0,0,0.131098727713038,0,0,0,0,0,-0.000579537214599209,0,0,0,0,0,0,0.153345047717077,1.38777878078145e-17,0,0.0955311900402479,0,0,0,0,0.0341628494664095,0
X002142.CH.EQUITY,0.0899673561580304,0,0,0,0,0.17389055898673,0,-0.0327752242253609,0,0,0,0,0,0,0.373030072553867,0,0,0,0,0,0,0,0.284544594715522,0,0,-0.229448625305727,0,0,0,0.0513455558896595,0,0,0,0,-0.0413706845500024,0,0,0,0,0,0,0,0,0,0.184787139748752,0,0,0,0,0.0307087882827567,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223750391872625,0,0,0,0.117950395245116,0,0,0.104150792958562,0,0,0,0,0.118351221012476,0,0,0,0,0.0580006356725226,0,0,0,0,-0.0998313630128713,0,0,0,0,0.27488333983824,0.0514257471148175,0,0,0,0,0,0,0.0559001434921222,0,0.111511680131085,0,0,0,0,0.0490378555255203,0
X600015.CH.EQUITY,0,0,0,0,0.0658038831625019,0,0,0,0,0,0.132822751565709,0.118119826767424,0,0.0325609723986314,0,0,0.480926494086089,0,0,0,0,0.0359613003692753,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.144186993122303,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131962349301657,0,0,0,0,0.262783318911326,0,0,0,0.125808474402054,0.464460595896739,0,0,-0.123634951506688,0,-0.0694223690682835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180296098205709,0
X600036.CH.EQUITY,0,0.0231492685225926,0,0,0,0,0,0,0,0.166144924860931,-0.0521131604166732,0,0,0,0,0,0,0,0.382836395662072,0,0,0,0,0.00743288468270389,0,0,0,0,0,0,0.189924820331871,0,0,0,0,0,0,0.148826897153222,0,0.117366012101155,0,0,0.100084669734019,0.13459353030878,0,0.0857325675843491,0,0,0,0,0
X600919.CH.EQUITY,0.0213329163658896,0.384466872258845,0,0,0,0,0,0.0342363658357574,0,0,0,0,0,0.121727031150279,0,0,0,0,0,0.357225537918264,0,0,0,0,0,0,0,0.0888508809792546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021421265458406,0.186007973280117,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0478090798336441,0,0,0,0,0,0.18225639531984,0,0,0,0.0432789046749229,0,0,0,0,0.111811465111333,0,0,0,0,0.304750230404942,0,0,0,-0.0578920125911329,0,0,0,0,0,0,0,0.204973684922404,0,0,0,0.131970177841165,0,0,0,0.0766271298657286,0,0,0,0,0,-0.0127131237334957,0,0
X601009.CH.EQUITY,0,0,6.93889390390723e-18,0,-0.202035847682152,0,0.32201833187512,0.331993634572044,0,0.21483854908392,0,0,0,0,0,0,0,0,0,0.154784788209835,0,0,0.0684939291111536,0,0,0,0,0.0720544641892784,-0.0932379668002895,0,0,0,-0.252912035112468,0,0,0,0,0,-0.00560913627973494,0,0,0,0,-0.00825872034937377,0,0,0.221888271843272,0,0.066622616731067,0,-0.0268653929525001
X601166.CH.EQUITY,0.325970515063405,0,0.0117820427780655,0,0,0,0,0,0.101741661877578,0,0,0,0,0,0,0,0,0.239390179416657,0,0.0975414795361909,0,0,8.67361737988404e-19,0,0,-0.0574205522912131,0,-0.0826345796750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980733847416048,0.27840698344685,-0.0466437528063215
X601169.CH.EQUITY,0,0,0,0.166548015086238,0,0,0,0,0,0,0,0.0665482352507694,0,0,0,0.0482002549590623,0,0,0.131610724205203,0,0.237344654966693,0.102924566042914,0,0,0.00373519470453589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144867192172579,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.200321251327711,-0.0344000048452028,0,0,0,0,0,0,0,0,0.27371963315967,0,0,0,0,0,0,-0.169668925981975,0,0,0.414185157087821,-0.0110210212575285,0,0,0,0,0,0,0,0,-0.00192225981174406,0,0,0,0,0,0,0,-0.0762805417574886,0,0,0,0.258859611230541,0,0,0,0,0,0,0.106100397682158,-3.46944695195361e-18
X601288.CH.EQUITY,0,-0.0245309014695565,0,0,0,0,0,0.0807313846329794,0,0,0,0,0,-6.93889390390723e-18,0.351198458656334,0,0,0.0236003765649966,0.247102037853798,0,0.0263424600683454,0,0,0,0,0,0,0.0847896956697815,0,0,0,0,0,0,0,0.0518763431823104,0,0,0,0,0,0,0,0,0.044772299544147,0,0.16602103624464,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.378583065127282,0,0,0,0,0,0.139241932225466,0,0.168561177489828,0.129138170385733,0,0.092900871166735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297308057960652,-0.0116780213733289,0,0
X601398.CH.EQUITY,0,0.308442675559469,0,0,0,0,-0.0920031197428499,0,0,0,0,0,0.432352972604668,0,0,0,0,0,0.155261073858376,0.209518418876638,0,0.123929737176444,0,0,0,0,0,0,0,0,0,0,0,0,-0.148081359481737,0,0,0,0,-0.166888887147693,0,0,0,0,0,0,0.0547607633930461,0,0,0,-0.00649119112504703
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737021747957931,0,0,0.110756873592066,0.0294417075634917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521686066132062,0,0,0,0,0,0,0.0980303113670798,0,0,0
