,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X600048.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.0211760947494296,0,0.382556589712616,0,0.0790136413392991,0,0,0.0253899666302928,0,0.0828434728822659,0,0,0,0,0,0.068212856210356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203590550956394,0,0,0,0,0.118522174144545,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.260550563698666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564213494551737,0,0,0,0,0,0,0,-0.00520537810167427,0,0,-0.0585062877422866,0,2.16840434497101e-19,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00730404280458464,0.0261893668714603
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0856073612993239,0,0.154633287496603,0,0,0.0547109359821845,0,0,0,0,0,0,0.111089105386188,0.0227257963949799,0,0,0,0.29479810641079,0,0,0,-0.0608176876577986,0.120559635205121,0,0,0.0726599093043159,0,0,0.255166881922368,0,0,0,0,0,0,0,0.0618325039070357,0.0252306842451085,-0.153415872951764,0,0,0,0,0
X600015.CH.EQUITY,0,0.0101022230249766,0,0,0.21192398690815,0,0.091380521243535,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0108926120425703,0.167575585172821,0,0,0.0850870017179903,0,0.0849048908716437,0,0,0,0,0,0,0,0,0,0,0,0,0.074948875950244,0.17204293156928,0,0.0659990245035039,0,0,0,0,0.0174955864257495,0,0,0,0,0,0,0.0429401622801547,0
X600016.CH.EQUITY,0,0.135026938960342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294805852575237,0,0.153585506654931,0,0,0,0,0.207854062248131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235315147909982,0,-0.0600802429194098,-0.0569542885673683,0,-0.0508037820718185,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00899950754448311,0,0,0,0,0,0,0,0.261147941177833,0.155629827613325,0,0,0,0,0,0,0,0,0.185679269902659,0,0,0,0,0,0,0,0,0,0,0,0,0.169592891199357,0.222306857578313,0,0.186978382934141,0.0148120628372507,0,0,0,0,0.232871486513497,-0.0234598455900957
X600919.CH.EQUITY,0,0.0953179394597276,0,0.377810451811388,0,0,0,0.0133325016340109,0.135749213133797,0,0,0,0,0,0,0,0,0.01138355733853,0,0,0.0361023533075912,0,0.307688847693269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.364737019925923,0,0,0,0.0675872747748772,0,0,0,0,0.0984320001309795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300543836880241,0,0,0,0.0695581863807124,-0.0104892514820131,0.00741664845219449,0.103239360266651,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601009.CH.EQUITY,0,-0.0767357247327044,0,0,0,0,0,0.106746733672143,0,0.355953397848856,0,0,0.0335522482765276,0,0,0,0,0.299872675869287,0,0.156470398662749,0,0,0,0,0,0.208860476561462,-0.296416950336846,0,0,0,0,0,0,0,0,0,-0.0934273473015807,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.23794319127993,0,0,0.101761756906599,0.063828337906085
X601166.CH.EQUITY,0.265966226233191,0,0.117764741634979,0,0,0,0,0.0297967040111232,0.471145292474691,0,0,0,0,0,0,0,0,0.00626196922397688,0,0,0,0,0,0.0794530662913339,0.0682247866216913,-0.233145246759243,0,0,-0.0403505137803222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229331082526707,0.0583209910934992,0,0,-0.157500359934911
X601169.CH.EQUITY,0,0,0,0.0236720631849732,0,0,0,0,0,0.0415597071047699,0,0.129063890904594,0,0.0617589011740146,0,0,0,0,0.166585136306212,0,0.231881042856479,0.13900863762715,0,0,0,0,0,0,0,0,0,0,0,0.137135512343976,0,0,0,0,0,0,0,0,0,0.0627426418428472,0,0,0,0,0,0.0135253452140248,0
X601229.CH.EQUITY,0.205167515348877,0,0.0339547432337617,0,0,0,0,0,0,0,0.192475858171956,0,0,0,0,0.293793816627159,0,-0.258285534957326,0,0,0.0345385250258715,0,0,0,0,0,0.0702848312282406,0,-0.0661667417626926,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0.0675163076014988,0.290289713615279,0,0,0,0,0,0.0655247146794737,0
X601288.CH.EQUITY,0,-0.0219526822640399,0.0448121404854586,0,0,0,0,0,0,0,0,0,0,0,0.302780486040243,0,0,0,0.127835598288574,0.0147832559489032,0.0684857233325001,0,0,0,0,0,0,0,0,0,0,0,0,0.0635537286387317,0,0,0,0,0,0,0.147803853871797,0,0,0,0,0,0.160827344817376,0,0,0,0
X601328.CH.EQUITY,0,0,0.138993501621884,0.0143781917979289,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.336873892626964,0,0,0.0945575988887434,0,0.140856571013997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630509376033011,0,0,0
