,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0176116836306385,0,0,-0.153050550519991,0,0.108524712910654,0.00472276726294844,0,0.504580009304957,0,0,-0.051777365153319,0,0,0,0,-0.0162334456575876,0,0,0,0,0,0,0,0.0497648169800931,0,0.0088180878879744,0,0,0,0,0,0,0,0,0.224066486848793,0,0,0,0,0,0,0.181669049273905,0,0,0,0,0,0.0475293742129457,0
X002142.CH.EQUITY,0.1623824731238,0,0,0,0,0.062468489938866,0,0,0,0,0,0,0,0.197246391644407,0.309522488593397,0,0,1.73472347597681e-18,0,0,0,0,0.0449199591923344,0,0,0,0,0.0573875576982828,0,0,0,0.109478652489232,-0.266580962818493,0,0,0,0,0,0,0,0,0,0,0,0.068987222136066,0,0,0,0,0,0
X600000.CH.EQUITY,0.0254182748884499,0.182739696390551,0,0,0,0.148469959027909,0,0.0794365983391982,0.106796894619886,0,0,0.143831292914209,0,0.00187562736723553,0,0,0,0,0,0,0,0.0225720240431762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278752761469501,0,0,0,0,0,0,0,0,0.0259453741107486
X600015.CH.EQUITY,0,0,0.153583118713028,0,0,0,0.0246239501881169,0,0,0,0,0,0,0.222754908206958,0,0.171594580755436,0,0,0,0,0,0.00696307957723125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156264749728082,0,0,0,0,0,0.00346852739895047,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.135329135243504,0,0,0,0,0,0,0,0.131533273626904,0,0,0,0.31481968989496,0,0,0,0,0.357309561992898,0,-0.124908825506483,0,0,-0.197961625809652,0,0.10360195069767,0,0.0692665062813497,0,0,0,0,0,0,0,-0.0829287492727239,-0.393968669209916,0,0,0.324346157019564,0,-0.12472620416496,0,0,0,-0.0864496387286035
X600036.CH.EQUITY,0.22699781375356,0,0,0,0,0,0,0,0,0.257655912599483,-0.179497960003719,0,0,0,0,0,0,0,0.438457146316395,0,0,0,0,0,0,0,0.0785160890968725,0,0,0,0,0,0,0.177740162087847,0,0,0,0,0,0,0,0.20018769364943,0,0,0,0,0,0,0,0.0155978344035781,-0.00174770443469137
X600919.CH.EQUITY,0.240568970261436,0.21471069880056,0,0,0,0,0,0.22866881415385,0,0,0,0,0,0.402299436215331,0,0,0.0232775724578061,0,0,0.107497276850565,0,0,0,0,0.0810575742599783,0.157897045810903,0,0,0,0,0,-0.115214952664047,0,0,0,0,0,0,0,-0.18917333450873,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.220142802340916,0,0,0,0.00908726505983739,0.304432795931117,0,-2.16840434497101e-19,0.0281681403053134,0,0,0,0,0,0,0,0,0,0,0,0,0.248627842979742,0,0,0,0,0,0,0,0.0828378076006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234136057490848,0,0,0,0.0191012985149898
X601009.CH.EQUITY,-0.0469213878924015,0.319186057699834,0,0,-0.245421596885527,-0.501593921408533,0,0.226473685964126,0,0,0,0,0,0.140192114443306,0,0.375198769093161,0,0,0,0,0,0,0,0.346826936209624,0,0,0,-0.124641991197294,0,0.395401833144579,0,-0.0481900784638993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146564266593528,0,0.257200986069722,0,-0.00070227211950426,-0.17560459207573
X601166.CH.EQUITY,0.416940974313716,0,0,0,0,0,0,0,0.353120128310917,0,0,0,0.0326639693026937,0,0,0,0,0.116356699011303,0,0.127269958948302,0,0,0,0,-0.113870122207359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201926542924851,0.182236494918163,0,0,-0.133405892768314,0,0,-0.0501958571728524,0
