,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.120475975544345,0,0,0,0,0,-0.089661137871471,0,0,0,0,0,0,0,0,0,0,-0.0583347540065048,0,0,0.548907740708886,-0.167923955649168,0,0,0,0,0.372189475739494,0,0,0,-0.102118104766569,0,0,0,0,0,0,0,0,0,0.0783532713631532,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0214859981195872,-0.0222639644749476,0,0,0,0,0,0.156956117207222,0,0,0,0.418223924763218,0,0,0,0,0,0,0.031626461292699,0,0,0,0.0323076950108066,0,0,0,0.203997001193684,0,0.0508556878974548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166506702043822,0
X601939.CH.EQUITY,0,0,0,0.771504456812671,0,0,-1.35525271560688e-20,0,0,0,0.101121676076748,0,0,0,0,0.111056409044417,0,0,0,0,0,0,0,0,0.010104380037199,0,0,0.0663330055904481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571272113314067
X601288.CH.EQUITY,0,0,0.878655001653642,0,-0.015388340262696,0,0,-0.0340966236128697,0,0,0,0,0,0,0,0,0.0167085801842073,0,0,0,0.00506864465903349,0,0,0.218019935113374,0,0.0583855305992602,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970309814084534,0,0,-0.149330674694838,0,0,0,0.0491783386860509,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.00721788355330474,0,0,0,0,0,0,-0.101418910206817,0.268648274194269,0,0.276117895812307,0,0,0,0,0,0,0.302863398029072,0,0,0,0,0,0,0,0,-0.0839266439245569,0,0,0.0206979732126133,0,0,0,0.264186368816587,0,0,0,0,0,0,0,0,0,0,0.109309760766818,0,0,0,0,0.0416591427576685,0
X600036.CH.EQUITY,0,0,0,0.353492589585849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174818145184463,0,0,0,0,0,0,0,0.188642396376124,0,0.028227302498389,0,0,0,0,0,0,0,0,0.0624988897235439,0,0,0,0,0,0,0,0.0692670744860427,0,0,0,0,0.0131838136092226,-0.00927104563155041,0
X601988.CH.EQUITY,0,0,0,0.0691364139582442,0,0,0,0,-0.0269628147854118,-0.0729317074026036,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.00121179597851045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131439829901718,-0.0624328688101692,0,0.98942833020332,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.169461413776325,0,0,0,0.0605985724193758,0,0,0,0,0,0,0,0,0,0,0,0,0.315307732031165,-0.0473193861011304,0,0,0,0,0.0348809376513715,-0.068196727480566,0,0,0,0,0,0,0.0407715122935811,0.0721138048842338,0,0,0,0,0.182532828564557,0.0430013974331737,0,0,0,0.150296258988158,0,0,0,-0.096033455188931
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155243401215357,0,0,0,-0.205490201778198,0,0,0,0,-0.204291915916983,0,0,0,0,0,0,0,0,0.0584075794266135,0.433312278991682,0,-0.152083461931013,0,0,0,0,0,0.0662401852403159,0,0,0,0.352305557354158,0,0,0.183791377992169,0.360925733255816,0,0,0,0,0.327908596042562,0,0.0361165704236619
X388.HK.EQUITY,-0.0250700201044771,0,0,0,0.156666929677176,0,0,0,0,0,0,0,0,0,0,0,0.102096744695253,0,0,0,0.264775362856683,0,0.236057661967035,0,0.196360073003411,0,0,-0.0847742614930826,0,0,0,-0.115198295476763,0,0,0,0,0.143518859261295,0,0,0,0,-0.0349154724845931,0.0507848095847479,-0.216848766819496,0,0,0,0,0,0,0.340868313991147,0.0292827021461074
