,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.462014692769701,0.199672413209156,0,0,0,0,0,-2.16840434497101e-19,-0.0935513101772226,0.114044916278402,0.0684538856008408,0,0,0,0,0,0,0,0,0,0,0,-0.0392286627473136,0,0,0,0,0,0,0,0,0,0,0,0,0.0917464832767478,0,0,0,0,0,0,0,0,0,0.0349683368392682,0,0,0,0,0
X601939.CH.EQUITY,0.277632852546371,0,0,0.25695990513612,0,0,0,0,-0.120809431498233,0.0122753152565351,0,0,0,0.296861205936454,-0.0804620822487901,0,0,0,0,0,0,0,0,0,0,0.170954520411503,0,0,0,0,0,0,0,0,0,0,0,-0.0197043567334795,0,0,0,0,0,-0.089342377317552,0,0,0,0,0.149058782045748,0,0.0095726551203918,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.335055441529085,0,0,0,0.260419334155295,0,0,0,0,0,0.023142625645323,0,0,0.11251922319437,0,0,0,0,0,0.100665794380098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120892651295771,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.498291007909671,0,0,0,0,0,0.301821778873463,0,0,0,0,0,0.00250607349429996,0,0.0222514378837652,0,0,0,0,0,0,0,0,0.103953110111353,0,0,0,0,0,0,0,0,0,0,-0.386414285812982,0,0,0,0,0,0,0.213381704474216,0,0,0,0,0,0.476032694499468,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0,0
X1299.HK.EQUITY,0.0777761662735235,0,0,0,0,0,0,0,0.136038084179486,0,0,3.46944695195361e-18,0,0.0977220583502637,0,0,0,0,0,0,0,0,0.00816731413445243,0,0,0,0,0,0.22691273918229,0,0,0,0,0,0,0.175057578550406,0,0,0,0,0,0,0.0667923405476939,0.00223375831417892,0,0,0.107231434052538,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258387772908955,0,0,0,0,0,0,0,0,0.168655698788612,0,0,0,0.468736530077999,0,0,0,0,0,0,0,0,0,0,0.254317847606299,0,0,0,0,0,0,0,0,0,0,0,0,0.0261312557686062
X601628.CH.EQUITY,0.0737812201094593,0,0.149618158018913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183141027748526,0,0,0.0781101166472189,0.0659573265646817,0,0,0,0,0,0,0.057176122575275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450553772363767,0,0,0,0,0.211773548353012,0,0,0.00809732146930722,0
X601658.CH.Equity,0,0,0,0,0.213810445439999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288711320124875,0,0,0,0,0,0.036189412450028,0,0.376009913881643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27036545631139,0,0,0
X601328.CH.EQUITY,0.0735601702569618,0,-3.46944695195361e-18,0.497703105443614,0,0,0,-0.0578815259089165,0,-0.0595935899663615,0,0,0.0339747864574708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206804168613534,0,0.0896423644020367,0,0,0.178239974559627,0,0,0,0,0,0,0,0,0,0,0,0,0.10331222139292,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00228573538863254,0,0.430182483108585,0,0,0,0,0.0438187554480053,0,0,0,0,0,0,0.0414405452047785,0,0,0,0,0,0,0,0,0,0,0,0.21381110240459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357532669312894,0.039458183674085,0.042914999756451,0.10742609731671,0,0,0
X388.HK.EQUITY,0,0,0.382679124800268,0,0,0,0,0,0,0,0,0,0,0.00299306301184399,0,0,0.0845417141153707,0,0,0.0378581691051775,0,0,0.0516981726677883,0,0,0,0,0,0,0,0,0.0734833768953591,0,0,0,0,0,0,0,0,0,0,0,0.0436283816430033,0,0,0,1.73472347597681e-18,0,0,0,0
X600000.CH.EQUITY,0.198008715285199,0.115915201256501,0,0,0.0643161645046854,0,0.0396645796702106,0,0.108818435359941,0,0,0,0,0,0,0,0,0.0436135969571641,0,0.0660284375558215,0.0638574346878261,0,0,0,0,0,0,0,0.0562811852252097,0,0,0,0,0.0327536864797686,0,0,0,0,0,0,0,0,0.0665467081908182,0,0,0,0,0,0,0,0,0
