,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.123276589377232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165842698217978,-6.93889390390723e-18,0,0.445099036663519,0.523206712838836,0,0,-0.227832293656159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072694468726439,0,0,0,0,0,0,-0.0644417692254824,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241,0
X601939.CH.EQUITY,0,0,0,0.772420609277256,0,0,0,0,0,0.00162140767711404,0.0997882584995069,0,0,0,0,0,0.108954808774054,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0126573642587985,0.0679399946315475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606506960662317
X601288.CH.EQUITY,0,0,0.891044556392679,0,-0.0338691676667583,0,0,-0.0753398733696229,0,0,0,0,0,0,0,0.0189022764242432,0,0,0,0,0.0039688063225615,0,0,0.182038673736867,0,0,0,0,0.0619324847118279,0.0374814832840044,0,0,0,0,0,0,0,0,0,-0.0610058063259821,-0.134646981970334,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.083764971110865,0,0,0,0,0,0,-0.0693343265065213,0.252854670558144,-0.0616705948680405,0.302536392653813,0,0,0,0,0,0,0.337065814453724,0,0,0,0,0,0,0,0,0,-0.0830377695421984,0,0.0175531570389131,0,0,0,0,0,0.151336001847133,0,0,0,0,0,0,0,0,0.148527733130384,0,0,0,0,0.0179700138201055,0
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626912483194697,0,0.0132877598797343,0,0,-0.0572206629885677,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731006873950674,0,0,0,0,0,-0.0256545158218037,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00046028548442841,-0.134220100040469,0,0.999769586062912,-1.73472347597681e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.148891527727858,0,0,0,0,0,0,0,0,0,0,0,0.301550891417025,0,0,0,0.0466136524508239,0,0,0,0,0,0,0,0.115840706031156,0,0,0,0.0706824458609521,0.182616764444343,0,0,0,0.0245424993212396,0.0524965746883218,0,-0.0229376880334986,0,0,0,0.14100230396878,0,-0.0532271540003139
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212255300744579,0.332295313722741,-0.0691005983089805,0,0.0408771712879528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429016349508128,0.0983530876738279,0,0,0.00631726579785274,0,-0.350044231689088,0,0.0766869452569266
X388.HK.EQUITY,0,0,0,0,0.216169172868506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123498558183797,0.254720782271982,0,0,0,0,0,0.124149777902036,-0.0140273108590881,0,0,0,0,0.122205718406128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18201101635264,0,0,0.288319023880061,0.00105819028264568
X601658.CH.Equity,0,0.0320225799153268,0.329288531475612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018300617544697,0.0287778037630043,0.159510885197928,0,0,0,0,0,0,0,0.0941200782815077,0,0.00464069048600431,0,0,0,0,0,0.0138342489772382,0,0.0332993210021839,0.0346959508188903,-0.0880290527167447,0,0,0.0875069418393046,0,0,0.0584919865023074,0.0392459490734096,0,0.0544913364754602,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0844242290356303,0,0,0,-0.0154313721793249,0.0512539651849779,0,0,0.351651659874931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100229554446571,0,0,0,0,3.46944695195361e-18,0,0,0.087549504051598,0,0,0,0.202500232747216,0,0,-0.0205418860874586,0.125126213558501,0,0,0,0,0,0.184262102959741,0,0.0791278252837862
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00256187043193673,0,0.725092872860647,0,0,0.0374829147682401,0,0,0,-0.0420982860433982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0614107496967032,0,0,0,0,0.0231106943155458,0,0,0.0735674523024384,0.0214764353435099,0,0,0,-0.00478364172953736,0,0,0,0
X601166.CH.EQUITY,0,0,0.0165941110150466,0,0,0,0.338310197299503,0,0,0,0,0,0,0,0,0,0.145925205083096,0.0176540393993852,0.0893046228403466,0,0,0,0.0637278705238107,0.112650052895016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665621209351435,0,0.203344389187137,0,0,0
