,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.134874754043933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124510876281469,0,0.0480961092817385,0.46789545098017,0,0.362766368489629,0,0,-0.204208737921162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331161979751982,0,0,0,0,0,0,-0.0808339904707413,0
X601318.CH.EQUITY,0,0,0,0,0,0.215339650075674,0,0,0,-0.0181838009613891,0,0,0,0,0,0,0.0345634551796193,0,0,0.0944036739837843,0.0577969087768594,0,0,0,0,0,0,0.186213882577999,0,0,0.102670042349362,0,0,0,0,0.126258822693756,0.0961084004225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432861040788,0
X601939.CH.EQUITY,0,0.0870213266661789,0,0.786731056240016,0,0,0.00176988754613868,0,0,0.0301405418664782,0.0451398735879784,0,0,-0.0495664064748494,0,0,0.094105104648554,0,0,0,0,0,0,0,0.0386957228782117,0,0,0,0,0,0,0,0,0,0,0,0.0581755448171858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689011072652992
X601288.CH.EQUITY,0,0,0.857447803610434,0,1.73472347597681e-18,0,0,-0.0943109279817744,0,0.00242512946279706,0,0,0,0,0,0.0313627197921575,0,0,0.138387046281303,0,-3.46944695195361e-18,0,0,0.109498199172579,0.0705893248633842,0,0,0,0,0.0131661271577905,0,0.00566005711418516,0,0,0,0,0,0,0,-0.117964029624538,-0.151120943338523,0,0,0,0,0,0,0,0,0,0,-0.00386491184985174
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381455,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685135937784259,0,0,0,0,-0.0538916303508966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071649260313364,0,0,0,0,0.00240995754757537,0,0,0,0,-0.0224856893897446,0,0,0,0,0,0,0,0,0,0,0,-0.133095861186425,0,0.99824998716762,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0254220655455171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278218685269097,0,0,0,0,0,0,0,0,0,0.135967316662867,0,0,0,0,0.166667624355618,0.261790447717214,0,0,0.0291131708914088,0,0.0167430483867653,0,0,0,0,0,0.0235422955172313,0,-0.112517186316192
X5.HK.EQUITY,0,0,0,0,-0.0340232565156421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.409635767396859,0,0,0,0,0,0,0,0,-0.293883124955366,0,0,0,0,0,0,0,0,0.0888612538672329,0,0,0,0,-0.0831095469799361,0,0.0131126120125072
X388.HK.EQUITY,0,0,0,0,0.218912722143127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130144116910275,0,0.256470861057153,0,0,0,-0.00866668585634597,0,0.11301545826198,0,0,0,0.13238378971818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178669566718559,0,0,0.281673895183289,0
X601658.CH.Equity,0.0679447502583954,0,0.154438056019625,0.128086956365166,0,0,0,0,0,0,0,0,0,0,0.0166737180615056,0,0.154667161844161,0,0.188561184821573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402125396431604,0,0,0,0.105525620977104,0,-0.0664464945582159,0,0,0,0.00342867103857292,0,0,0.0261152308774672,0,0.0325411612443378,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0714206902493228,0,0,0,-0.0279627186914453,0.0744437419951279,0,0,0,0.322322413598108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947383249686506,0,0,0,-0.0367930640851425,0.13471089071924,0,0.0295752359806547,0,0,0,0,0.186645475396142,-0.0315905263644397,0.027714017743957,0.141264336884221,0,0,0,0,0,0.145757582809268,0,0.0769701016081152
X601166.CH.EQUITY,0,0,0.0280332156094087,0,0,0,0.292845920871933,0,0,0,0,0,0,0,0,0,0.175889109590928,0.043106700306075,0,0.080924016635638,0,0.0558876013935287,0.0623119240185765,0,0.0374642101299026,0,0,0.0291608454684397,0,0,0,0,0,0,0,0,0,0,0.0177680926928493,0,0,0,0,0,0,0.0139333453206063,0,0,0.299503031659842,0,0,0.00899886112320231
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00261742335308436,0,0.724715148175346,0,0,0.0371329831781802,0,0,0,0,-0.0422426075664371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612578793602751,0,0,0,0,0,0.0231006137446247,0.0762696048156022,0,0.0228473038167231,0,0,0,-0.00492384248473505,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.266758568425907,-0.0139818545701011,0,0.0451818999691382,0,0,0,0,0,0,0.178020438067487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749358560775444,0,0,0,0,0,0,0,-0.0296705697097654,0,0,0,0,0.0778716076128415,0,0,0,0,0,0,0,0,0.0471118296509384,0
