,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.153665099256754,0,0,0,0,0,0,-0.0164121420117223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286345081324459,0.426277056513214,0.225880290963272,-0.188254336348116,0,0,-0.0493062939318649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734,0
X601939.CH.EQUITY,0,8.67361737988404e-19,0,0.769488759287751,0,0,0.0112321409773316,0,0,0.00364780408278008,0,0.0246326687933437,-0.00991098657420645,0,0,0,0,0.142525575417277,0.076064337403302,0,0,0,0,0,0,0,0.00163200866614588,0,0.0281492873945723,0,0.0571514231332278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.95070862852106,0,-0.100309327777227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457573323288573,0.0383341826668823,0,0,0,0,0,0,0,0,0.0561024865076231,0,0,0,0,0,0,0.00650260265328708,0,0,0,0,-0.0849584763336244,0,0,0,0,0,0,0,0,0.0144521089942827,0,0
X601628.CH.EQUITY,0.0114349229064785,0,0,0,0,0,0,0,0,0.292693891190533,0.214418907222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347423609919519,0,0,0,0,-1.73472347597681e-18,0,0,0,0.56008881504187,0,0,0,0,0,0,0,0.0423144553466571,0.205948146585085,0,0,0,0.114369499043731,0
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0146531080221828,-0.127754978173127,0.0603864919468864,0,0.0522246203519519,0,0,-0.0222785369564607,0,0,0,0,0,0,0,0,-0.031196757642348,0,0,-0.0154886030549515,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0978108382621121,0,0,0,0,0,0,0,1.04730834962067,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0731915612192704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36460021633422,0,0,0,0,0,0,0,0,0,0.25885297348841,0.0970991327212842,0,8.67361737988404e-19,0,0,0,0,0,0,0.0469459635194801,0,0,0,0.0879852830554127,0,0,0,0.0780567166657501,-0.00336287485520367
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0124692769713675,0,0,0,0,0,0,0,0,-0.339260549827611,0,0,0,0.0286319901248176,0,0,0,0,0.517451644268535,0.143798370604855,0,0,0,0,0,0,-0.00632332297576207,0,0,0.0713517979566949,0,-0.136780775420215,0,0,0.113289429127233,0.165575095786631,0,-0.172665252363719,0,0,0,0,8.67361737988404e-19
X388.HK.EQUITY,0,0,-0.186552724750402,0,0.221726240774448,0,0,0,0,0,0,0,0,0,0,0.0437001829612616,0,0,0,0.0521818886725719,0,0,0.373931102110293,0,0,0,0.0846892961980817,0,0,0.0696085248255433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122126374469573,0,0.140181937531641,0,0,0,0,0.250535135956856,0
X600030.CH.EQUITY,0,0,0,0,0.193715392749782,0,0,-0.0804136319128967,0,0,0,0,0.180093533139563,0,0,0,0,0,0,0,0,0,0,0,-0.0127132508721795,0,0.0677682123130144,0,0,0,0,0,-0.00868844041997829,0.170151052086566,0,0.13850865740518,0,0,0,0.119996528360386,0,0.00891355180342827,-0.0362629509702166,0.174707342728694,0,0,0.010168824848911,0,0,0.129343021021105,0,0
X601658.CH.Equity,0,0,0.28983441534148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868736995622466,0,0,0,-0.0759309647356757,0,0,0,0,0,0,0.130300561586204,0,0,0,0,0,0,0,0,-0.131360835484856,0,0,0,0.644027792178517,0,0,-0.184258813476908,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0932367647832016,0,0,0.0477045594249101,0,0,0.77790051738387,0,0,0,0,0.0102093061044615,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.022887176361787,0,0,0,0,0,0,0,0,0,0.0972272332687789,0,0,0.0834665497810362,0,0,0,0.0194564787191932,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00662976250300588,0,0.130708756360442,0.363183932594581,0,0,0,0,0.0565765550048392,0,0,0,0,0.050846261371006,0,0,0,0,0.0740086705055568,0,0,0,0,0,0,0,0,0,0,0,0,0.0184053038354416,0,0,0,0.0197778426276146,0,0,0,0,0,0,0,-0.0205379980932489,0,0.246435359845017,0.0486819245403032,0,0
X601328.CH.EQUITY,0.185486628890927,0,0,0.0665949942502103,0,0,0,0,0,0,0.0589584346418689,0,0,0,0,0,0.148672822154389,0,0,0,0,0.299331529908105,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0174298519854333,0,0,0,0,0.0960936477703443,0,0,0,0.00736797529642004,0,0,0
X000002.CH.EQUITY,0,0,0,0.250810758974508,-0.107586526126691,0,0,0,0,0,0,0,0.149874184768575,0.0520913203649406,0,0,0,0,0,0.0235846447183349,0,0,0.100246321143734,0,0,0,0,-0.108574868644782,0,0,0,0,0,0,-0.0701258634713627,0.18681347175883,0,0,0,0,0,0,0,0.0801982536834551,0,0,0,0,0,0,0,0
