,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.213679412221143,0,0,0.0118572019605607,0,0.405090268708151,0,0,0.0132601426447731,0,0,0.0239762916149768,0,0,0,0,0,0,0,0,0,0,0.246764306819145,0,0,0,0,0,0,0,0,0.0671548611480961,0.0640841108280935,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911973420672482,0,0,0
X601318.CH.EQUITY,0,0,0.125414565685454,0,0,0,0,0,0.21528165589391,0,0,0,0,0,0.238666284486344,0,0,0,0,0,0,0.00991220810902924,0,0,0,0,0,0.167011818585244,0.224032056883556,0,0.074781442377793,0,0,0,0,0,0,0,0,0,0.0646910190211051,0,0,0,-0.0614816734520406,0,0.0402616505267673,0,0,0,0,-0.0727336842614227
X601939.CH.EQUITY,0.34852257738032,-4.33680868994202e-19,0,0,0,0,0.04551054778702,0.380920837270612,0.319250676410832,0,0,0,0,0,0,0.0184965885473638,0,0.0634590329466339,0,0,0,0,0,0,0,0.0654131583010753,0,0.173270775157723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.228387410943576,0,0,0,-0.0645978743654583,0.0472104006217361,0,0.0409798958418879,0,0,0.0571979913334542,0,0,0.138368242353988,0,0,0,0,0,0,0.412220017338466,0,0.0820229208140196,0,0,0,0,0,0,0,0,0,0,0,0,-0.06782566437294,0,0,0,0,0,0,0,0,0,0,-0.0499976373787427
X601288.CH.EQUITY,0,0,0.0378799638194568,0,0,0,0,0.535266421188562,0,-0.0497977636527069,0,0.00731792196847481,0,0,0,0,0,0,0.0744663547182979,0,0,0,0.0835971811993702,0,0.10518106567388,0,0,0.105677834002024,0,0,0,0,0,0.0295301718328262,0,0,0,0,0,0,0,0,0,0,0,0,0.030114874729271,0,0.0210351098001881,0.0504488195981172,0,0
X1299.HK.EQUITY,0,0,-0.00134815657321479,0,0,0,0,-0.103050625442195,0,0.280141514259113,0,-0.108697161631434,-0.00431544720464336,0,0,0,0,0,0,0,0,0,0.175463211862888,0,0,0,0,0,0,0.0721270992257116,0,0,0,0.182295442675183,0.0239201238235269,0,0,0,0,0.210185263865397,0,0,0.202107770495986,0,0,0,0,0,0.160468074995322,0,0,0
X601628.CH.EQUITY,0.0698209456783574,0,0,0,0,0,0,0,0,0,0,0,-0.0236893325222342,0,0,-0.0223695897026518,0.117104096425632,0,0,0,-0.0233266947025487,0,0,-0.145554810474433,0,0,0,0,0,0,-0.0401638845776056,0,0,0,0,0,0,0.456166592050887,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0191234626842647,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.52383749586107,0,0,0,-0.00785828040711583,0,0,0,0,0,0,0,0,0.283656243264494,0.0428490889509479,0.146090968906342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417739516742761,0,0,0,0,0,0,0,0,0,0,-0.0983087964284948,0,0,0.00140082084644499,0,0,0,0
X5.HK.EQUITY,0,0,0.0512330421818771,0,0,0,0,0,0,0,0.166251006313983,0,0,0,0,0,0,0,0,0,0,0,0.130874994879501,0.0314239906167035,0,0,0.11541123271115,0,0,0,0,0.0255562275828922,0,0.143734466172228,0.0281516711894138,0,0,0,0,0,0.378204261211439,0,0,0,0,0,0.0303565261213788,0,0,0,-0.035608342491653,0
X388.HK.EQUITY,0,0,0,-0.181983530295999,0.0571457653768027,0,-0.142633610540666,0,-0.172043664876747,0,0,0,0,0,0,0,0,0,0,0,0,0.140133197797338,0,0,0,0,0,0,0,0,0,0,0,-0.228473412497999,0,0,0,0.225283259739256,0.180290523229174,0,0,0,0,0,0,0.27772118144192,0,0,0.199161566117233,0,0,0
X601166.CH.EQUITY,0,0,0,0.00836329974159325,0,0,0,0,0,-0.0571973854828157,0,0,0.439799351442025,-0.0374135740438827,0,0,-0.0407081419367762,0,0,0,-0.13782215180594,0,-0.0490491604508854,0,0,0,0,0.254774414323888,-0.0109001783926695,0,0.148418970089259,0,0,0.105221243611346,0,0,0,0.0765700351827239,0,0,0,0,0,0,0,-0.0488903430286842,0.0166714899978249,0,0,0,0,0
