,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.154068951718764,0,0,0,0,0,0,-0.0283365297225089,0,0,0,0,0,0,0,0,0,0,0,0,0.0342423994918725,0.297959329787924,0.360448058266734,0.218147925199144,-0.192154483535052,0,0,-0.044246923689811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.243924417818702,0,0,0,-0.0712303413776172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131528858548344,0.188361033614055,0.0252248834723048,0,0,0,0.198649809371384,0,0.116050776022954,0,0,0,0,0,0,0,0,0,0,0,0,0.0377373632020502,0
X601939.CH.EQUITY,0,0,0,0.799789323445793,0,0,0,0,0,8.67361737988404e-19,0.00100136915408397,0,-0.0394112205396921,0,0,0,0.0419113826689164,0.121119954901551,0.0503457166828317,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0361487371383695,0,0,0,0,0,0,0,0,0.0453848108982344,0,0,0,0,0,0,0,0,0.0049154132602822,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.91800063927614,0,-0.086857250357029,0,0,0,0,0,0,0,0,0,0,0.0177978955963722,0,0,0.118174753888272,0,0.0566561550913282,0,-0.0678928569954947,0,0,0,0,0,0.0235878643262248,0,0,0,0.0406286060733621,0,0,0.00158762467084679,0,0,-0.0257367319331124,0,0,0,-0.091689305953395,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0106005160859226,0,0,0,0,0,0,0,0,0.310807896543387,0,0.215320371672688,0,0,0,0,0,0,0,0.0860925391558067,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.465622069961903,0,0,0,0,0,0,0,0,0.184855025827555,0,0,0,0.123897934159513,0
X600036.CH.EQUITY,0,0,0.241583414855087,0.144748564419108,0,0,0,0,0.0966765941182738,-0.0201393149572131,0,0,0,0,0,0,0.121713582068542,0.0746236854477118,0,0,0,0,0,0,0,0.0949153947113989,0,0,0,0,0.107154970877655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122715996299455,0,0,0
X601988.CH.EQUITY,0,0,0,0.00709540597539923,-0.124092793613109,0.0733832253293291,0,0.0555500696628185,0,0,0,-0.025633344743382,0,0,0,-0.00346035537424895,0,0,0,0,-0.0341635850041421,0,-0.017211432948266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102736648899308,0,0,0,0,0,0,1.05237620773454,0,0
X1299.HK.EQUITY,0,0,0,0,0.0545328576712383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352486391641146,0,0,0,0,0,0,0,0,0.250639072709599,0,0.0981551479747107,0,0,0,0,0,0,0,0.0511926102417397,0,0,0,0,0.0928545442781609,0,0,0,0.0684071319678122,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325030934773,0,0,0,0,0,0,0,0,0.521305331407807,0.168821568048977,0,0,0,0,0,0,0,0,0,0,0.0544894866818547,0,0,-0.119534435072089,0.0452836426897351,0.136975914028648,0,-0.13588930712121,0,0.0699404149821156,0,0,0.00880881319385205
X388.HK.EQUITY,0,0,-0.189510346783823,0,0.155593546388901,0,0,0.113971170203181,0,0,0,0,0,0,0,0.025515438233582,0,0,0,0,0,0,0.445448550949466,0,0,0,0.204910075432183,-0.021169736060714,0,0.0141611156816716,0,0.0508419000968348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191560723659535,0,0.252135453877459,0
