,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.109084020846502,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433964798507414,0.362355857968048,0.000159872280259273,0,0,-0.271889051549191,0,0.325374250774223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162337671147761,0,0,-1.73472347597681e-18
X601318.CH.EQUITY,0,0,0,0,0,0.16795288025528,0,0,0,0,0,0,0,0,0,0,0,0.0743180358733594,0.0598285879491151,0.0618990585817334,0,0,0,0,0,0,0,0,0,0,0.0244717707861097,0.0592923589326122,0,0,0,0,0.229407535884845,0,0.0682144054644291,0,0,0,0,0,0,0,0,0,0,0.198448993639947,0.108073583870607,0
X601939.CH.EQUITY,0,0.0684940171072534,0,0.804171980834874,0,0,0,0,0,0.00205381069388592,0,0,0,0,0,0,0.0829066290907901,0.0184506926687229,0.058405237184638,0,0,0.00323277614074378,0,0,0,0.0104607479782087,0,0,0,0.00997651788216168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.873365058172228,0,-0.0596792169454651,0,0,0,0,-0.00312816069419026,0,0,0,0,0,0.0645685530689648,0.0576152547952084,0.138515796912131,0,0,0,0,0,0,-0.0963945455290238,0.017550423581159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112337757488484,0.0154773725304508,0,-0.116397670319744,0,0,0,0,0,0,-0.0288583928668148,0,0,-0.00178133092379677
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0158414711098009,0,0.419282530824604,0,0,0,0,0,0,0,0,0,0.0883652305572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305131627187945,0,0,0,0,0,0,0,0,0,0.140090852203565,0.0436406095106429,0,0,0,0.0824445742340815,0
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0408830368357815,0.140463964541494,0,0,0,0,-0.0695855631067973,-0.0929391629371996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575465051491051,0,-0.116843729172708,0,0,0.0193345600987256,0,0,0,-0.048444990662405,1.08290457473409,0,0
X1299.HK.EQUITY,0,0,0,0,0.170625234116149,0,0,0,0,0.128577991016621,0,0,0,0,0,0,0,0,0,0,0,0,-0.230798661314974,0,0.00232935614396046,0.4088968290169,0,0.0918712463603141,0.180811243168747,0,0.35446907973391,0.0409756643903457,0,0,0,0,0,0,0,0,0,0,0,0.0310481315565573,-0.138909073712118,0,0.0630282491004317,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118461947396095,0,0,-0.0540297549199082,0,0,0,0,0,0,0.295070657113595,0.316477720661314,0,0,0,0,0,0,0,0,-0.272073956619416,0,0,0,0,0,0,0,0.0465253216576716,0.0114751076293718,0,0,0,0.314315433471218,0,-0.0262808612588315,0
X388.HK.EQUITY,0,0,0,0,0.234269712563109,0,0,0,0,0,0,0,0,0,0,0.0296078468002634,0,0,-0.245213660986935,0,0,0,0,0,0.409787241584178,0,0,0.115155190301855,0.0199245773669329,0,1.38777878078145e-17,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.241043696699209,0,0.0652444449372967,0.18149435804524,0,0,0,0.0215546003316186,0
X601658.CH.Equity,0,0,5.42101086242752e-20,0.223353538764368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271571815474522,0,0.0556058555345759,-0.0574869063024731,0,0,0,-0.0423421972499723,0,0,0,0.054581449129965,0,0,0,0,0,0,0,0,0,0,-0.0439259093835502,0,0,0.278494510367633,0,0,0,0,0,0,0,0,0
