,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0539789656807202,0.0403349857593415,0.315401329832119,0.0615910803926399,0.0594487980508798,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.305101617609955,0,0,0,-0.0764406251618298,0,0,0,0,0,0,0,0,0,0.0227602981566246,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0630340221066172,0,0.0536737595366602,0,0,0,0,0.0233198868137142,0.164784844079658,0,0.0828567108141147
X601318.CH.EQUITY,0,0,0.0482032379344688,0.154569169215588,0,0,0,0,0.126923857838788,0,0,0.0649979262316963,0.0223179744598292,0,0,0.019271328061618,0,0.123807543822672,0,0,0.181854638447437,0,0,0.119931772232731,0,0,0,0,0,0,0.0572494518028187,0,0,0,0.00564923223542275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120332628307926,0
X601939.CH.EQUITY,0,0,0,0,0.153142906379973,0,0,0,0,0,0,0.122253790971243,0,0.0658395342257303,0,0,0,0,0.0211898968609093,0.000592719992702425,0,0,-0.0370937203494312,-0.0870312671533801,0.572889068971842,0,0.175901914994621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508102914185205
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.159105723781257,0.164096313067909,0.0453599741791501,0,0,0.108505612995853,0,0.391066465626903,0,0,0,0.058183945536647,0,-0.0337305078762527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680051395902315,0,0,0,0,0,0,0,0,0,0,0,0,0.0650349327781752,0,0,0.0812341681645331,0,0,0,0,0,-0.111105048635354,0
X601628.CH.EQUITY,0.133456738452366,0,0,-0.0328239168237088,0.0337648540080019,0,0,0,0,0.13699150989758,0,0,0,-0.110725702338533,0,0,0,0,0,-0.0526025335235574,0,0,0,0.0721933876263293,0,0,0,0,0,0,0,0,0,0,0,0.656171864906926,0,0,0,0,0,0,0,0,0,0,0,0.107887396858017,0,0,0.144046744279314,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145262143191547,0,0,0,0,0,0,0,0,0,0,0,0,0.103742152727924,0,0,0,0,0,-0.267784040437908,0,0,0.00125646183446181,0,0,0,0,0,0,0.0780206903107819,0.301277311983155,0,0.160628876191211,0.0689724987852864,0.10695583451139,0,0.0521535151656094,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0288699280273958,0.0977677067042714,0.314593593006332,0,0,0,0,0,0,0,0.106559065359778,0,0,0,0,0.232625987930897,0,0.0196129846722937,0,0,0.196098837196904,0,0,0.217386737875707,0,-0.0244584184083389,0,-0.0931196155194413,0.255086294542709,0,-0.0900253194421388,0,0,0,0,0,0,0,0,0,0,0,0.0341110153350896,0,0,0,0.0921309374097588,0,0,0.0402401482233345
X5.HK.EQUITY,0,0,0,0,0,0.0158734118680599,0,0.0406693225509645,0,0.0184220887569086,0,0,0,0,0,0,0,0,0,0,0.203888238016392,0.107841458584008,0.157793232521778,0,0,0,0,0,0,0.0311291348075526,0,0,0,0,0.00374858999024468,0,0,0,0.245033141741883,0,-0.0700365934439109,0,0,0.18935869784374,0,0,0,0.059415328460401,0,0,0,0
X388.HK.EQUITY,0,0,-0.0971073370561304,-0.0433035395732969,0,-0.15638387544651,0.172103645443002,0,0,0,0,0,0,0,0,-0.00885407367520446,0,0,0,0,0,0,0.0730823284631458,0.498359026730223,0,1.73472347597681e-18,0,0,0,0,0,0,0.122085206431933,0,0,0,0,0,0,-0.00057366283660676,0.136097334586335,0,0,0,0,0.0724239633083197,0,0,0,0,0,-0.0283651866573524
