,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.166993712820192,0,0,0,0,0,-0.192225133428309,0,0,0,0,0,0,0,0,0,0,-0.0220954390128827,0,0,0.384557927015424,-0.0313537346022407,0,0,0,0.430701275714621,0,0,0,0,-0.0693863408991034,0,0,0,-0.0344544035607649,0,0,0,0,0,0.023348443023754,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.17358703143236,0,0,0,0.371382225585435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197297021165851,0,0,0.0121413765475783,0,0,0,0,0,0,0,0,0,0,0,0,0.1489241073077,0
X601939.CH.EQUITY,0,0,0,0.771515904278788,0,0,0,0,0,0,0.101783314419559,0,0,0,0,0.11293794476463,0,0,0,0,0,0,0,0,0.0100387071144186,0,0,0.0677986424348426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581036039417752
X601288.CH.EQUITY,0,0,0.946277930787946,0,-0.036888666824981,0,0,-0.0324689612101305,0,0,0,0,0,0,0,0,0,0,0,0,0.0789051217243801,0,0,0,0,0.0717865569574321,0,0,0,0,0,0.0496810653238421,0,0,0,0,0,0,-0.0587183857063135,-0.0031941508061388,0,-0.0872569347994177,0,0,0,0,0,0,0,0,-0.0472664451118405,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,-0.0116928260132315,0
X601988.CH.EQUITY,0,0,0,0.0587986430083932,0,0.0230381297603904,0,0,-0.0624475517134655,-0.0090138573484651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706310856313926,0,0,0,0,0,-0.0272415469464537,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.73472347597681e-18,-0.128465353163884,0,1.00102451449828,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.153734539445479,0,0,0,0.17139889774682,0,0,0,0,0,0,0,0,0.31373693267654,0,0,0.0492445658684999,0,0,-0.0722970255653839,0,0.0468251996194241,0,0,0,0,0,0.0941968373013369,0.0620653567923918,0,0,0,0,0.162495279112957,6.93889390390723e-18,0,0,0,-8.67361737988404e-19,0,0,0,-0.0140917670842702
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521921594951438,0,0,0,0,0,0,0,0,0.0830829787489777,0,0.556616566622942,0,0,0,0,0,0,0,0,0,0.0266812242372087,0,0,0,0.198222081858668,0.259132520729282,0.329756965648443,0,0,0,0.235903767666764,0,0
X388.HK.EQUITY,0,0.212787960647226,0,0,0.170889281530882,0,0,0.0421432303028094,-0.0550540714469898,0,0,0,0,0,0,0,0,-0.0727876504155981,0,0,0.0373344861763283,0,0.178642068001501,0,0.135839321984102,0,0,0,0,0,0,0,0,0,0,0,0,0.232625540137619,0,0,0,0,0,0,-0.145732659166046,0.0918805032219041,0,0,0,-0.0719057572074495,0.230230034947484,0
X601658.CH.Equity,0,0.0205015457257112,0.188988669807864,0.149102540221224,0,0,0,0,0,0,0,0,0,0,0,0.0375545362100472,0,0.0490828756794046,0,0,0,0,0,0,0,0,0.180581454118355,0,0,0,0,0,0,0,0,0,0.00534340101999793,0,0,-0.0380460550299654,0.128143548921419,0,0,0,0,0,0.0727801947708769,0,0,0.0519774479064972,0,0
X600030.CH.EQUITY,0,0,0,0,0.0135227783126336,0,0,0,-0.000849370545226941,0.110562805742727,0,0,0,0.333061100362566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487049725637687,0,0,0.0746656392048798,0,0,0.182414091176881,0,0,0,-0.0557920197284823,0.15375759782926,0,0,0,0.210872877860796,0,0,0,0.0449211622909612
X601166.CH.EQUITY,0,0,0.0325986300173056,0,0,0.0440268942280633,0.190206452289435,0,0,0,0,0,0,0,0,0.064606611223868,0,0,0,0,0,0.0616934392275204,0.0661066847244154,0.374746574133718,0,0,0.0169935310836257,0,0,0,0,0,0,0.0034434291930704,0,0,0.0576181988727894,0,0,0,0,0,0,0,0,0,0,0,0.176119635854164,0,0,0
