,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.301085307085458,0,0,0,0,0.407595875891978,0,0,0,0.00241924487631759,0,0,0,0,0,0,0,0,0,0,0,0,0.120177016432207,0.0650980293404047,0,0.0535606046640217,0,0,0,0,0,0,0,0,0,0.0834859523098739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.332887756286984,0,0,0.172565039045328,0,0,0.0133324132754887,0,0,0,-8.67361737988404e-19,0,0,0.138556153266413,0,0,0,0.0169668734382227,0,0,0,0,0,0,0,0,0,0.155757183723599,0,2.71050543121376e-20,0,0,0,0.0926036783416943,0,0,0,0,0,0,0,0,0.00549740884786,0,0.0330009834186702,0,0,0,0,-0.00121592240090323
X601939.CH.EQUITY,0.416782599286577,0.0692923604380891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150410190567849,0,0,0,0,-0.129061909084117,0,0,0,0,0,0,0,0.163660609450066,-0.00272753510941191,0,0.267734670693602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257568042922081,0.0541421308119895,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.473674568539906,0,-0.0751434359196811,0,0.0919198328335614,0,0,0,0,0,0.0549753120655797,0,0.0629652076257358,0,0,0.0954229167649315,0,0.0888509909240175,0,0,0,0,0.108961483065488,0,0,0.0256476112299572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490304215523285,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.191562511615135,0,0.11817994911315,0,0,0,-0.0759746638455313,0.214666240902329,0,0.0815047475638663,0,0,0,0,0,0,0,0,0,0.0909994314413917,0.0387840996278821,0,0,0,0.0447845359010268,0.0108638797416337,0,0,0,0,0,0,0,0,0,0,0,0.0261247061103321,0,0,0,0,0,0,0.367151231408106,0.0267317860263985,-0.016440514660242
X1299.HK.EQUITY,0,0,-0.0769804886903489,0,0,0,0,0,0,0.176848312233768,0,0,0,0,0,0,0,0,0,0,0.209200020936539,0,0.157913396792628,0,0.0328844245469043,0,0,0,0,0,0,0,3.46944695195361e-18,0,1.73472347597681e-18,0,0,0.181959369036968,0,0.0282138896646763,0,0,0.127646605820846,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.211791245914297,0,0,0,-8.67361737988404e-19,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.276962093250494,0,0,0,0,-0.0833967071809086,0,0.153901311165802,0,0,0,-0.114140142821616,0,0,0,0,0,0,0,0.128395888540006,0.583981638747445,-0.0234098128328443,0,0,0,0,0,0,0,0,0,0,0,0,0.0216926868012259,0,0.0845325428558167,0
X601988.CH.EQUITY,0.175282447369358,0,0.0584821190526083,0.52614605406327,0.00261801179896591,0,0,0,0,0.0987239870699261,0,0,0.158846390367219,0,0,-0.00656954907954823,0,0,0,0,0,0,0.127374929649584,0,0,0,0,0,0.0048779544266111,0,0.0729303513418111,0,0,0,0,0,0.0660182050228049,0,0.0101130558306557,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.259689129533306,0.0188892440005996,0,0,0,0,0,0,0,0,0,-0.0657609665587315,-0.0844762255522766,0,0,0,0,0,0,0,-0.185908035690138,0.141953758995009,0,0,0.138508606792012,0.0797392524248904,0,0,0,0,0,0.105820009635431,0,0,0,0,0,0,-0.0215779333781288,0.000196529691676843,0.165344013568801,0.169339461289933,0,0,0,0,0,0,-0.00602615701683087,-0.12721385446519,0
X388.HK.EQUITY,0,0,0,0,-0.287531878185118,0.200809835020856,-0.0587848657711385,0,0,0,0,0,0.079097615637425,0,0.078311490253233,0,0,0,0.0469906272482632,0,-0.0290422040883366,0.546603696192305,0,0,0,0,0,0.0514851935733067,0,0,0,0,-0.117268258534359,0,0,0,0,0,0.146614230883552,0.0924631527417293,0,0,0,0,0,-0.253432047310842,0,0.0618215665990064,0,0,0,0
