,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.337650859366072,-3.46944695195361e-18,0.160336795754044,0,0.0776711252886146,0,0,0.221676877584094,0,0.14506889380283,0,0,0,0,0,0,0,0,0,0,0,-0.0763930569575538,0,0,0,0,0,0,0,0.0597073073683755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.408210934637444,0,0,0.199560241888404,0,0,-0.125287689552796,0,0,0.0351373163970468,0,0,0.191875649388168,-0.0375558708439409,0,0,0,0,0,0,0,0,0,0,-0.00642940592037435,0.0150668888335253,0,0,0,0,0,0,0,0,0,0,-0.023163893990228,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.189967212226173,0,0,0,0
X601318.CH.EQUITY,0.0239099001249385,0,0,0,0,0,0,0,0,0,0.256875082890452,0,0,0,0,0,0,0,0,0,0,0.178573242913943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192624115099439,0,0,0,0,0,0,0.0600121912904836,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.286745975619612,0.165572873807937,0,0,0.117761359843123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163988018562478,0,0,0,0,0,0,0.00522170514948178,0,0,0,0.035995408369473,0,0,0.0272230480597855,0,0,0,0.108540121902624,0,0,0.0790256918549769,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0740116285931488,0,0.438048637073104,0,0,0,0,0,0.270430414460378,0,0,0,0,0,0.100083215417166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1471021637433,0,0,0,0,0,0,0,0,0,0.017715581290825,0
X600036.CH.EQUITY,0,0,0.0351430871785414,0,0,0,0,0,0,0,0,0.371481624957815,0,0,0,0,0,0,0,0,0,0,0.03544999812625,0.0244643090093834,0.124077614794073,0,0,0,0,0,0,0,0.0131113616504476,0.0876362123104178,0,0,0,0,0,0,0.054647650100939,0,0,0,0,0,0,0,0.280636370209183,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118234059564077,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0399501587805026,0.203437913181036,0,0,0.0731234857120058,0,0,0.188289700297401,0,0,0,0,0,0,0,0,0,0,0,0.19505204878427,0,0,0,0,0
X5.HK.EQUITY,0,-0.148945106597739,0,0,0,0,0,0,0,0,0,0,0,0,0.391548572485849,0,-0.122186402023189,0,0,0,0,0,0.637669636660218,-0.874833812691423,0,0,0.74932178815357,0,0,0,0,0,0,0,0,0,0,0,0,0.228653055720037,0,0,0,0,0,0,0,0,0.146479938273303,0,0,0
X601628.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126519022701547,0,0,0.145072007470559,0,0.126429561246086,0,0,0,0,0,0,0.188097425972371,0,0,0,0,0,0,0,0,0,0,0.0449599059224224,0,0,0.0273075866689381,0,0,0,0,0.249531812060544,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127832998614513,0,0.264199708649026,0,0,0.400662756841442,4.33680868994202e-19,0,0,0,0,0,0.129974437884386,0,0,0,0,0.0891793146094741,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.206323554413439,0,0,0.167624961396696,0,0,0,0,0,0,0,0,0.126964922939672,0,0,0,0,0,0,0,0.138862650793327,0,0,0,0,0.0288247693072448,0,0,0,0,0,0,0,0,0,0,0.0725981512187268,0,0.161769739221004,0,0,0,0.131341520205905,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0283562655190091,0.0613112689554046,0,0,0,0.284797356272569,0,0,0,0,0.0764710716146001,0,0,0,0,0.0182434538188262,0.0899284395508737,0,0,0,0.0563611549096502,0,0,0,0,0,0,0,0,0,0.163592118520325,0,0,0,0,0.0283507938877429,0,0.00187111181621556,0,0,-8.67361737988404e-19,0,0,0,0,0.0552078319772045,8.67361737988404e-19,0.11843200021317,0.0336983980456152,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0628005491258488,0,0,0,0,0,0,0,0,0,0.400033551453041,0,0,0,0,0.184804768125738,0,0,0,0,0,0,0.086931476911042,0,0,0,0,0,0,0,0,0,0.0319675139191672,0,0.0513095330995047,0.0793917201782581,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932411440906615,1.38777878078145e-17,0.42380348858398,0,0.0251300416032415,0,0.0363670077097272,0.241754331229763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.159745959119445,0,0,0.0508902535023618,0.209760621882511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513658684161847,0,0.0897643106815147,0,0,0,0,0,0,0,0,0,0.0637484494506203,0,0,0,3.46944695195361e-18,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.045154426066255,0,0,0,0,0,0,0,0,0,0.0102692807974307,0,0,0,0,0,0,0,0.0965271541251051,0,0,0,0,0,0.038171498469051,0,0,0,0,0.337297791946694,0,0.0191826792736995,0,0,0.00776223034636478,-4.33680868994202e-19,0,0.141093669125919,0.364685907984832,0,0,0,0,0.0360498845309834,0,0
X000001.CH.EQUITY,0,0,0.235359104050558,0,0,0,0,0,0,0,0,0.130703805736335,0,0.132417980365808,0,0,0,0,0,0,0,0.275075325706954,0,0,0.0484818093367064,0,0,0,0,-1.38777878078145e-17,0,0.0023562064536795,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.124207338930699,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380476316359073,0,0,0,0,0,0.181569305352699,0,0,0,0,0,0,0,0,-0.104536705394295,0,0.279064950708768,0,0,0.162339331926453,0,0,0.15813739713071,0,0,0,0,0.137427744084492,0.0682115809777885,0,0,0,0,0,0,-0.0167126438736146,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0218971479017558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839861591185865,0,0,0.0742796886520063,0.194138140993973,0,0,0,0,0,0,0.784081765574972,0,0,0,0,0,0,0,0,0,-0.0469012133262005,0,0.0638479044839161,0,0,0,0,-0.0302224368508519
X601601.CH.EQUITY,0.169815044094107,0,0.645884767090647,0,0,0,0,0,0,-0.0995340933390134,0,0,-4.33680868994202e-19,0,0.108074853958579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514987800296885,0,0,0,0,0,0,0,0,0.0379502430257153,0,0,0,-0.0310199587881753,0
