,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.360919246862788,0,0.310466138135782,0,0,0,0,0,0.0477125265633418,0,0,0,0,0.0513317843837578,0,0,0,0,-0.044449870762973,0,0,0,0,0,0,0,0.0441613952279968,0,0,0,0,0,0,0,0,0,0,0,0,0.0902043474552964,0,0,0,0.0582176790098741,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0
X601939.CH.EQUITY,0,0,0,0.340431864946733,0,0.0711627555478211,0,0,0,0,0,0,0.434309875593011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0544544826131285,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.396060550720485,0,0,0,0,0.266322833025519,0,0,0,0,0,0,0,0,0.030786604514169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206732636267325,0,0,0.00460809432749898,0,0,0,0.0317980497631525,0.0772771868845508,0,-0.0178190194138787
X5.HK.EQUITY,0,0,0,0.00856579009724254,0,0,0,0.0085311847806994,0.203431240341533,0,0,0,0,0,0.0483558570659813,0,0,0,0.467551598074712,0.0659123323325273,0,0,0.0182669334313454,0,0,0,0,0.111528502717032,0.115939334760129,0,0,0,0,0,0,-0.144612950858697,0,0,0,0,0,0,0,0,0,0,0,0,0.0739359401664966,0,-0.0406380701650764,0
X601988.CH.EQUITY,0.386361141395772,0,0,0.00302537551575986,0,0,0,0,0,0,0.065769156496183,0,0,0,0,0,0,0,0.0148336056751193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162122124621448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330851499581925,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.143141796940727,0,0,0.015819153124228,0,0,0,0,0,0.573493486198622,0,0,0,0,0,0,0,0,0,0,0.0717267906520787,0,0,0,0.0621451446424459,0,0,0,0.065942492646703,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0125586415357679,0,0,0.0516729239775007
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750529696334151,0,0,0,0.428391043620077,0,0,0,0.120448872987384,0.0536320663682341,0,0,0,0,0,0,0,-0.0349399899279074,0.406745379495424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222794964022075,0,0,0,0,0,0,0,0,0,0.25657087314501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104664652675232,0,-0.739944354466183,0.264137349949906,0,0,-0.306050994720345,0.62665788205264,0.425727070183065,0,-0.137683336633659,-0.126713619792362,0.0608657170528966,-0.41731787566529
