,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.393105264499934,0.0479763490999179,0.134770520489441,0,0,0,0,0,-0.0165182782416699,0.212546113297892,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0884834466833939,0,-0.0434672752201547,0.00197433288008672,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0391282411794648,0,0.0237038971100061,0,0,0.00514740762334927,0.0629397781952956,4.33680868994202e-19,0,-0.160853243668102,0,0
X601939.CH.EQUITY,0.496435172305925,0,0,0.0884921096562009,0,0,0,0,-0.104811951724112,0,0.102073262179686,0,0,0.151782725547837,-0.0374911261270579,0,0,0,0,0,0,0,0,0,0.167115044299463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467938706823722,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.376189520650026,0,0,0,0.214650098252657,0,0,0,0,0,0,0,0,0.146418189923056,0,0,0,0.0916370465232177,0,0,0.0341622193169187,0,0,0,0,0,0,0,0,0,0,0,0.0842842326929772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.514765847532471,0,0,0,0,0,0.199405296293352,0,0,0,0,0,0.105155500746262,0.122960858341606,0,0,0,0,0,0,0,0,0,0.039610223778912,0,0,0,0,0,0,0,0,-0.510946345250009,0,0,0,0,0,0,0,0.15686335394183,0,0,0,0,0,0,0,0.2472381383029,0
X600036.CH.EQUITY,0,0,0.0723157288077063,0,0,0,0,-5.42101086242752e-20,0,0,0,0.33980802006367,0,0,0,0,0.0723294294242851,0,0,0,0,0.0659210568868917,0,0.00277888029172511,0,0,0,0,0,0.0715174261879716,0.0446297023214916,0.0600732112565101,0,0,0,0,0,0,0.0103813940655636,0,0,0,0.126980043361367,0,0,0,0.072809840029594,0.064408699588592,0,0,0.034619484986525,0,0
X1299.HK.EQUITY,0,0,0,0,0.0326543902373094,0,0,0,0,0,0,0,0,0.203593165191659,0,0,0.04370691570415,0,0.479684201860149,0,0,0,0,0.1356726150682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864807387631298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142315829835389,0,-0.16941505363803,0,0,0,0,0,-0.218883240493849,0.476224426505901,0,0,0,0.709702594895112,0,0,0,0,0,0,0,0,0,0.373196531396203,0,0,0,0,0,0,0,-0.23267972146627,0,0,0,0,-0.0165768544280497,0,0
X601628.CH.EQUITY,0.054768561445332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19677727997793,0,0,0,0.00460361526473801,0.0395093805822823,0,0,0,0,0,0,0.15610504162214,0,0,0,0,0,0,0,0,0,0,0,0,0.187516569824519,0,0,0.0721234285423536,0,0,0,0,0.0934843805955561,-0.0361908892990277,0,0
X601658.CH.Equity,0,0,0,0.058107714270094,0.154818419069134,0,0,0,0,0,0,0,0,0.152601155203704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223120251097951,0,0,0,0,0,0,0,0,0.146506845153579,0,0,0,0,0,0,0,0,0,0,0.312052542581322,0,0,0,0
X601328.CH.EQUITY,0.051878344974571,0,0,0.599290643650697,0,0,0,0,0,-0.0367375854888431,0,0,0.0266752239650483,0,0.036131280588816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127849088529578,0.0235084821418712,0,0,0.00485237636846001,0.0903891273026616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112869402828718,0,0,0
X601166.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0.435529108413533,0,0,0,0,0,0,0,0.0326677823903832,0,0,0.0246402960873,0,0,0,0,0,0,0,0,0,0,0,0,0.232689882229897,0.0266106767403463,0,0,0,0,0,0,0,0,0,0,0.00551284653444269,0,0,0,0,0.0313344711532952,0.0521521117246142,0.109302231478326,0,0,0,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933300222047288,0,0,0,0.407444677294862,0.0670284896365208,0,0.0661327257517958,0,0,0.256272975501748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
