,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.1056207480862,0.479494288317803,-1.38777878078145e-17,0,0,0,0,0,0,0.135508832286699,0,0.170745351201486,0,-0.0114587877844004,0,0.0658917044568957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332204025115205,0,0,0,0,0,-0.0154377109160995,0,0.0350469961339792,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601939.CH.EQUITY,0.117245584224773,0,0,0.453927098888741,0,0.0939707693530895,0,0,0,0.0136448913830853,0.0705745517314835,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.131626977956491,0,-0.00778429697503993,0,0,0.0284914347913838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406816930513848,0,0,0,0.0785377465142505,0
X601288.CH.EQUITY,0,0,0.179075084931097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192930335420837,0,0,0.222080176380966,0,-0.0121435864655104,0,0,0,0,0,0,0,0,0,0,0.0129233900244761,0,0.220604554038447,0,0,0,0,0,0,0,0,-0.0239319008741392
X5.HK.EQUITY,0,0,0,0,0,0.241031419393514,0,0.18816317055353,0,0,0,0.315631192900137,0,0,0,0,0,0,0.183931178027377,-0.192609710303727,0,0,0,0,0,0.0816931870920811,0,0,-0.0591319125777465,0,0,0,0,0.190482626026814,0,0,0,0,0,0,0,0,0,0,0,0,0.184057126128365,-0.0241370631674676,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.138527510846268,0,0,0.122290987350871,0.243854979126096,0.123195980912613,0,0,0,0.0408274320378973,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0114135455497361,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.139350108909035,0,0,0.115890137185903,0,-0.0477759380072235,0,0,-0.0930648142375406,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422580756839396,0,0,0,0,0.0532803962472152,-0.0257681089468084,0,0,0,0,0,0.779247783139515,0,0,0,0,0,0.161748240764852,0,0,0,0,0,0,0,0,0,0,0,0.0976837524443521,0.0753274017401844,-0.0853564700018824,0,0.0536126123691895,-0.00457109211814338,0,0,0.0677047180135891,1.73472347597681e-18
X1299.HK.EQUITY,0,0,0,0,0.219860485507743,0,0,0,0,0,0,0,0.0672811906719271,0,0,0,0,0.0545133206782825,0,0,0,0,0,0,0,0,0.0345006838845782,0,0.135945124652649,0,0,0.23072144288355,0,0.182525313917229,0,0,0,0,0,0,0,0,0,-0.0156255934586943,0,0.0684438129839249,0,0,0,0,0,0.114065353470652
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238778799067876,0,0.0622081251000873,0,0,0,-3.46944695195361e-18,0,0,0,0,0.35361280180276,0,-0.00898352818055617,0,0,0,0,0,0,0,0,0.357434673178165,0,0,0,0,0,0,0,0,0,0.0226349059139735,0,0,0,0,0,0,0,0,0,0.0410265577847688,0,0,-0.0102363826345062,0.107288959112513,0,0,-0.0544428603484245,0,0
