,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.230522142930656,0,0.129579178740917,0,0,0,0,0.242144832029834,0.0637585103474819,0,0.134284218028929,0,0,0,0,0,0,0.0939667089889489,0,0,-0.0766371371786289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725476703648984,0,0,0,0,0,0,0,0,0,0.0182472853796247,0.0255986620454832,0,0,0,0,0,0
X601939.CH.EQUITY,0.487325243465692,0,0,0,0,0,-0.0721894671238852,0,0,0.0126067888778143,0.0657096515785925,0,0.364028005501581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264500949631216,0,0,-0.0169112950678638
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232647405651886,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200102035304846,0,0,0,0,0,0,0.152796658336926,0,0,0.0792160764881962,0,0.173848699257707,0.183460216666824,0,0,0,0,0,0
X601288.CH.EQUITY,0.347264120862965,0.0459022944808696,0,0,0.401527520163672,0,0,-0.0313691515388836,0,0,0.0626120721581203,0,0,0,0.114200343261386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210638162615702,0,0,0,0,0,0,0,0,0.013362729782066,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0863982587603236,0,0.292114274288192,0,0,0,0.00303130236016088,0,0,0.24952020630462,0,0,0.105009654277217,0,0,0,0,0.141421982567522,0,0,0,0,0,0,0.0695772135226778,0,-0.0120030076119434,0,0,0.0161308350240828,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0508790241066873,0,0,0,0,0,0.049639047136881,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0399671938427217,0,0,0,0.0229149245348951,0,0,0,0,0.427319681222172,0,0,0,0,0,0,0,0,0,0.0211588536413617,0,0,0,0.11063312531281,0,0,0,0,0,0,0,0,0,0,0,0.0575357317381412,0,0,0,0.0487353599630078,0,0,0,0,0,0,0,0.251690334996655,0,0,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0915506655643481,0,0,0,0,0,0,0,0,0,0,0,0,0.0106804452504503,0,0,0.0968572927140746,0,0,0,0,0.0430487690454174,0,0.175184678327262,0,0,0.106033726391472,0,0.214559229247603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148052164197656,0,0,0,0,0
X5.HK.EQUITY,0,-0.189037631143465,0,-0.0913786834787224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22209945693183,0,-0.794210013680622,0,0,0,0.485932695190556,0,0,0,0,0,0,0,0,0,0,0,0.413131020042949,0,0,0,0,0,0,0,0,0,0,-0.0938974043634766,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.174180587910526,0,0,0,0,0,0,0.198630978905012,0,0.223408356577845,0,0,0,0.0087093051167709,0,0,0,0.0103456195267384,0,0,0,0,0,0,0.0747969135056253,0,0,0,0,0.113089129256028,0,0,0,0,0,0,0,0,0,-0.0329251448853992,0,0
X601658.CH.Equity,0,0,-0.170770014412943,0.292505798893221,0,0,0,0.0784905101868739,0,0,0,0,0,0,-0.262454371332969,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.703254015626239,-0.099486380391121,0,0,-0.0817153499416118,0,0,0,0,0.0480632983843653,0,-0.153905120011078,0,0,0,0,0,0.92366889049753,0,0,0,-0.0836092349833161,0,0,0.115599735093647
