,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.471317278020908,0,0,0,0.0522869636225043,0,0,0,0.133362771993539,0,0,0,0.181406228133495,0,0.0879412172694184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644065727505423,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0778945832020151,0.314066492728888,0,0,0,0,0,0,0.0244729117466733,0.252227757148112,0,0,0.0857558264740619,0,0.0655226707871144,0,0,0,0.0999561674579225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445427163437192,0,0.00403836923090381,0,0,0,0,0,0.00280672646124931,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.650776763036121,0,0.0548348466420472,0,0,0,0.260320750301552,0,0,0,0,0,0,0,0,0,0,0,0.0642091224200234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149052781812888,0,0,0,0,0,0,0,0,0.00808711977672499,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.182247000530021,0,0,0.665464547329766,0,0,0,0,0,0,0,-0.0633856341067629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045362263378088,0,0,0.147177292205936,0.00670713076985467,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.161118833778409
X5.HK.EQUITY,0,0.00156720382681531,-1.73472347597681e-18,0,0,0.183116574149185,0,0.183162812119878,0,0,0,0,0,0,0,0,0,0,0,0.0431352218770434,0,0,0,0,0,0.0914896707798908,0,0,-0.0194459951612448,0,0,0,0,0,0,0,0,0.0479701697783767,0,0.221155018071873,0,0,0,0,0,0,0,0,0.142310962947374,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.373205409777638,0,0,0,0.14945662368815,0,0,0,0,0,0,0,0,0.0282111560756114,-0.0231708507002231,0,0,0,0,0,0.164313076518285,0,0,0,0,0,0,-0.24035379483163,0,0,0.0412466241609682,0,0,0,0,0,0,0.117277882522867,0,0,0,0,0,0,-0.033139118671386,-0.146838819186664,0,0
X600036.CH.EQUITY,0,0,0.0363528013025285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754686165459017,0,-0.123573341998345,0,0,0,0,0.615843072847146,-0.034163918249931,0,-3.46944695195361e-18,0,0,0.199935012941238,0.000644871235958045,0,0,0,0,0,0,0,0,0,0.0856956489579717,0,0.180367599472185,0,0,0,0,0.122090285666347,0,0.0210277764587771,0
X1299.HK.EQUITY,0,0,0,0,0.0823034356683348,0,0,0,0,0,0,0,0,0,0,0,0,0.179708593780925,0,0,0,0.00612370392705559,0,0,0,0,-1.38777878078145e-17,-0.0105541039392577,0,0,0.0264171773631871,0,0.0846659067899368,0,0,0,0,0.436158912726369,0,0,0,0,0,0,0,0.0592560489403857,0,0,0,0,0,0.17317501423506
X601628.CH.EQUITY,0,0,0,0.000663336650869192,-0.0310305328227327,0,0.00798813196120213,0,0,0,0,0.13431368795883,0,0,-0.0371409361669789,0,0.321357430832985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619449566340939,0.198165312682649,0,0,0,0.2373457884876,0,0,0.0877697944513114,0.0767639464606568,0,0,0,0,0,0,-0.00320483584106292
X601328.CH.EQUITY,0.245309671006346,0,0.277282291744822,0,0,0,0.00317394057987977,0,0,0,-3.46944695195361e-18,0,0.420019642360285,0,0,0,0,0,0,0,0.138079772911315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137542314044952,0,0,0,0,0,0,0,0
