,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.365863362062197,0,0.294256231599755,0.00376334183987554,0,0.18105778535346,0,0.126401582397767,0,0,0,0,0,0,0,0,0,0,-0.114496860856577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104963651811816,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.38777878078145e-17,0,0.0212004698613997,0,0,0,0
X601939.CH.EQUITY,0.317504800975008,0,0,0,0,0,0,0,0.0583868864495015,0,0,0.0937140672013348,0.330571114916079,0,0,0,0,0.0931432472535684,0.0853026254057296,0,0,0,0,0,0,0,-0.116877102506035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129829618513102,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.155981879398989,0,0.114023862521182,0,0.0668758960094502,0.21618385165475,0,0,0,0,0,0,0,0,0,0,0,0.0243967993777455,0,0,0,0,0,0,0,0,0,0,0.0747682147036347,0,0,0,0.0820755752751366,0.230360831893101,0,0,0,0,0,0.00224282969347154,-3.46944695195361e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0.369174359536085,0.0522633292635436,0,0,0.348677254820419,0,0,0,0,0,0.113106419872008,0,0,0,0,0,0.06067714110404,0,0.0327930634587564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329898893613003
X601988.CH.EQUITY,0,0,0,0.255119411550498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194864575421009,0,0.192402337168726,0,0,0,0,0,0,0,0,0.00499255083020891,0.100009106820052,0,0,0,0.01833623044853,0,0,0,0,3.46944695195361e-18,0,0,0,0.133358652844617,0,0,0.0851230466190966,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0184675123254666,0,-0.133664783335653,0,0,0,0,0,0,0,0,0,0.280995982800982,0,0,0.131515820651597,0,0,0.451829329926407,0,0.0318457692982088,0,0,0,0.528801376533088,0,-0.546098369008804,0,0,0,0.283701565457361,0,0,0,0,0,0,0,-0.0718814866687716,0,0.0728364972145914,0,0,0,0,0,0,0,0,-0.16296755223219,-0.0680188083156867,0.0215558577793772
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164311199952979,0,0.0772877504534064,0,0.290903498815514,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00144407546527581,0,0,0,2.77555756156289e-17,0.189940652906597,0,0,8.67361737988404e-19,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.332783668130005,0,0,0.0113572809149797
X1299.HK.EQUITY,0,0,0,0,0,0.0419778909027136,0.0173384781550515,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.140202518122055,0,0,0.16664865082064,0,0.0573604793653709,0,0,0,0,0,0.100858005230514,0,0,0,0,0,0,0.184493753645507,0,0,0,0,0,0.0105738481033386,0,0,0,0,0,0,0,0,0.177962382729764,0,0,0
X601628.CH.EQUITY,0.156423865263079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124176352397422,0,0,-0.0327043566122492,0.286457886469312,0,0.0504940892823384,0,0,0,0,0,0.132358011057753,0,0,0,0,0,0.0276189453081475,0,0,0.086641314213502,0,0.00304585388888413,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191225918423101,-0.340804030724642,0,0,0,0,0.0169471936907489,0,0,0,0,0,0,0,0.196579178954643,0,0,0.442320089742504,0,0,0,0,0,0,0.429804571924262,0.0717890012483016,0,0,0,-0.357460116978235,0,0.487271687698527,0,0,0,0,-0.11682373475062,-0.098260027934034
