,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.134355901776846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313499197049999,0.0160689449804273,0,0.371056532170384,-0.179876000037969,0.452751596027847,0.249705451632155,0,0,-0.105331173003427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238392579021587,-0.0249721375328845,0
X601318.CH.EQUITY,0,0,0,0,0,0.227978926214439,0,0,0,-0.0817897732344497,0,0,0,0.0845083687327759,0,0,0,0.0714404485173276,0,0,0,0,0,0,0,0,0,0,0,0.0135260566638787,0.167990283479126,0,0,0,0,0.255248948945387,0,0.0476645494431924,0,0,0,0,0,0,0,0,0,0,0,0,0.0211092848597909,0.0279676428047996,0
X601939.CH.EQUITY,0,0.0463557599171173,0,0.799017704263284,0,0,0.0142421652151089,0,0,0.0437340512826046,0,0.0227667282861824,-0.029276268278903,0,0,0,0,0.0909035622847867,0,0,0,0,0.00162235286608222,0,0,0,0,0.022030720482289,0,0,0.0309538741957719,0,0,0,0,0,0,0.076610881610536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.949361325308796,0,-0.0799826593301436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230576923447737,0,0,-0.0218099205604129,0,0,0,0,0,0.084967158514019,0,0,0,0,0,0,0,0.0746844443417466,0,0,0,-0.041526970272708,0,-0.0713338331781313,0,0,0,0,0,0,0,0,0,0,-0.0293778320236087
X601628.CH.EQUITY,0.00553043628964076,0,0,0,0,0,0,0,0,0.284220002501361,0.123871936005924,0,0,0,0,0,0,0,0,0.445673315875242,0,0,0,0,0,0,0,-0.0312656296885019,0,0,0,0,0,0,0,0,0,0.0665621752095186,0,0,0,0,0,0,0,0.0137826551755707,0,0.278299937865598,0,0,0,0.0195834012082781,0
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725642931145505,-0.0529180989429005,0,0,0.00680105752214102,0,0,-0.0515632317480506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00685439923546297,0,0,0,0,0,0,0,0,0.012129027160721,-1.73472347597681e-18,0,-0.119756652268064,0,0.974750277818657,0.108131669467438,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.103780768866321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297421703708318,0,0,0,0,0,0,0,0,0,0,0.128635203098893,0.306482308958145,0,0,0,0,0,0,0,0,0.0344069474994032,0.0570548754021971,0,0,0,0.0519854077135874,0,0,0,0.115575855455128,-0.033453635616992
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720177645773896,0,0,0,0,0,0,0,0,0.167879571141119,0.525694440148607,-0.00623644175317153,0,0,0,0,0,-0.00523115752190873,0,-0.237283618910808,0.1222388226347,0,0,0,0,0,0.154240233226739,0,0,-0.187010481750373,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.276458631949377,0,0,0.15307382501368,0,0,0,0,0,0,0.0770608590885678,0,-0.0201010819089314,-0.110424043520916,0,0,0.147027355558322,0.330521529935099,0,0,0.0496725096593379,0,0,0,-0.014586274817509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153904102117694,0,0.00235275531972681,0,0,0,0,0.0149308823376421,0.215846486502852,0
