,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0928453257689818,0,0.0417916289608525,0,0,0,-0.119546565928845,0,0,0,0.531727252683325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158440951023394,0,0,0,0,0,0.00661158540508502,0,0.0779131323494597,0,0,0,0,0,0.238264710470245,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00570726795282035,0,0,0.12285138351724,0,0.2609695456169,0,0,-0.0329485017171,0.240361960981785,0,0,0,0,0,0,-0.148685298577951,0,0,0,0,0,0,0,0,0,0,0,0,0.162782820952877,0,0,0,0,-0.283432868087242,0,0.319982061570659,0.267963395326702,0.263141899074853,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328677733645853,0,0,0.330421471581735,0,0.103672683234106,0,-0.0624534936574196,0,0,0,0,0,0,0.110028479264851,0.066556722666197,0,0,0,0,0,0.00491222181777754,0,0,0,0,0,0,0,0,0,-0.00901144207611882,0,0,0,0,-0.130899195371756,0,0,0.338098478891828,0,0,0,0.0177726892423827,0,0,-0.0424975614278836,0,0,0,0,0,0
X601288.CH.EQUITY,0.503891528931512,0,0.00606235466289962,0,0,0.194401833630519,0,0,0,0,0,0,0,0,0,0,0.0282186100920429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214127538490788,0,0,0,0,0,0,0,0,0.0782047945143871,0.076028863599439,0,0,0.0323394948175764
X5.HK.EQUITY,0,0,0.0598830570058493,0.236313012515158,0,0.129850511262233,0,-0.396900264459185,0,0,0,0,0.105203635679148,0,0,0,0,-0.00109796827034526,0,0,0.413464507441399,0,0,0,0,0.488645434451172,0,0,0,0,0,0,0,0.0997378705635848,0,0,0,0,0,0,0,0,0,0,-0.184025325782089,0,0.120944980736821,0,-0.00883040327631146,0,0,0,-0.00464512241951834
X601988.CH.EQUITY,0.288123777910167,0.0703464279742516,0.3223843960707,0,0,0,0,0,0.13572443840864,0,0,0,0,-0.155838948818429,0,0,1.38777878078145e-17,-0.0126783114143265,0,0,0,0,0.156606573258923,0,0,0,0,0.0450892644036747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611753439559865,0,0.165749794872926,0,0,0,0,-0.0302585898096513,0,0,0,0.0175203184087184
X600036.CH.EQUITY,0,0,0,0,0.0971345313762649,0,0,0.245845333006422,-0.00772182332360627,-0.0377792350760116,0.0157044534867038,0,0.280615734292615,0,0.258276839358493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092181084235861,0,0,0.0897226470640444,0,0,0,0.134737601745851,0,0.0105263744323231,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0368176648865796,0,0,0,0.209816323959582,0,0,0,-0.17922073468074,0,0,0,0,0.366599919883822,0.177560530902172,-0.0502106610549764,0,0,0,0.104775570358238,0,0.0721052266057112,0,0,0,0,0,0,0,0,0,0.00101137620306674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0847480876441409,0.344825086625499,0,0,0.240807925513152,0,0,0,0,0.06270651139861,0,0,0,0,0,0,0,0.0793565059265117,0,0.0779363719112097,-0.115366408717096,0,0,0,0,0,0,0.0570112708310555,0,0,-0.105354321719227,0,0,0,0,0,-0.0873901534914809,0,0,0,0,0,0.0280380897523983,0,-0.0505112795423537,0,0.0140484222896602,0,0,0,0,0.0969492458323912,0.148597187739449
X601658.CH.Equity,0,0,0,0,0,0,-0.275425759038024,0,0,0,0,0,0,0,0,-0.176154149883605,0,0,0,0,0,0,0,0,0.394862139580839,0,0,0.246883656220867,0,0,0,0,0,0,0.140082954926096,-0.23780961908868,0,0.386976074210217,0,0,0,0,0,0,0,0.182060313527862,-0.00692299585298793,0,0,-0.358968349670998,0,0.0346309177073204,-0.429359257108759
