date,name,lambda
20190417,X1109.HK.EQUITY,0.691697595587773
20190418,X601066.CH.EQUITY,0.624638104903361
20190419,X2882.TT.EQUITY,0.561705681672946
20190422,X2882.TT.EQUITY,0.545369107934436
20190423,X2882.TT.EQUITY,0.521753958924093
20190424,X1109.HK.EQUITY,0.505593640790041
20190425,X2882.TT.EQUITY,0.575915622183835
20190426,X1113.HK.EQUITY,0.531660850555297
20190429,X11.HK.EQUITY,0.602578683606815
20190430,X11.HK.EQUITY,0.550500013978837
20190506,X11.HK.EQUITY,0.466712155472742
20190507,X12.HK.EQUITY,0.579761897393602
20190508,X12.HK.EQUITY,0.636847372001751
20190509,X1997.HK.EQUITY,0.553569494310501
20190510,X1997.HK.EQUITY,0.53372262933745
20190513,X12.HK.EQUITY,0.55345115448203
20190514,X600999.CH.EQUITY,0.717817420122151
20190515,X823.HK.EQUITY,0.56909606771529
20190516,X823.HK.EQUITY,0.531136009524658
20190517,X16.HK.EQUITY,0.484433456649257
20190520,X12.HK.EQUITY,0.669818812740744
20190521,X12.HK.EQUITY,0.548652250076914
20190522,X12.HK.EQUITY,0.565112466346735
20190523,X823.HK.EQUITY,0.663198555191429
20190524,X823.HK.EQUITY,0.529056651869581
20190527,X16.HK.EQUITY,0.620204928489812
20190528,X12.HK.EQUITY,0.690082301148022
20190529,X823.HK.EQUITY,0.57268816556623
20190530,X823.HK.EQUITY,0.59711358380386
20190531,X601211.CH.EQUITY,0.728418900308158
20190603,X823.HK.EQUITY,0.64456945322388
20190604,X823.HK.EQUITY,0.542590117971262
20190605,X267.HK.EQUITY,0.592120454440228
20190606,X1997.HK.EQUITY,0.526930320335678
20190610,X11.HK.EQUITY,0.697199290082928
20190611,X1997.HK.EQUITY,0.651024593085875
20190612,X2007.HK.EQUITY,0.648143266790558
20190613,X267.HK.EQUITY,0.510830660599594
20190614,X600048.CH.EQUITY,0.668384083405857
20190617,X600048.CH.EQUITY,0.674068512070877
20190618,X267.HK.EQUITY,0.556974177420843
20190619,X267.HK.EQUITY,0.457947537487748
20190620,X267.HK.EQUITY,0.573755017108429
20190621,X267.HK.EQUITY,0.513836132194893
20190624,X267.HK.EQUITY,0.639177917469017
20190625,X2881.TT.EQUITY,0.642774150198803
20190626,X600048.CH.EQUITY,0.614323536563188
20190627,X267.HK.EQUITY,0.563063582744322
20190628,X267.HK.EQUITY,0.587687596909072
20190701,X267.HK.EQUITY,0.565679798523609
20190702,X267.HK.EQUITY,0.524073059812068
20190703,X16.HK.EQUITY,0.514854862667835
20190704,X267.HK.EQUITY,0.642377937356784
20190705,X267.HK.EQUITY,0.677278788443993
20190708,X002736.CH.EQUITY,0.570078013899797
20190709,X267.HK.EQUITY,0.544588555511507
20190710,X16.HK.EQUITY,0.510750217918878
20190711,X16.HK.EQUITY,0.659399646164501
20190712,X16.HK.EQUITY,0.493169023339933
20190715,X267.HK.EQUITY,0.619193742155627
20190716,X267.HK.EQUITY,0.63505367904398
20190717,X002736.CH.EQUITY,0.673464930507458
20190718,X601169.CH.EQUITY,0.644959463568667
20190719,X16.HK.EQUITY,0.578014043400391
20190722,X688.HK.EQUITY,0.608784781089165
20190723,X2882.TT.EQUITY,0.692793059042881
20190724,X688.HK.EQUITY,0.591525397617832
20190725,X688.HK.EQUITY,0.739919597965999
20190726,X688.HK.EQUITY,0.687804685454518
20190729,X267.HK.EQUITY,0.704242678384405
20190730,X267.HK.EQUITY,0.62903751607861
20190731,X267.HK.EQUITY,0.624290177528382
20190801,X16.HK.EQUITY,0.67897704370253
20190802,X601166.CH.EQUITY,0.729417844226952
20190805,X2882.TT.EQUITY,0.59437900166342
20190806,X2882.TT.EQUITY,0.645705790337646
20190807,X601169.CH.EQUITY,0.667873403821044
20190808,X601398.CH.EQUITY,0.707652615400059
20190812,X600036.CH.EQUITY,0.686441748277528
20190813,X600036.CH.EQUITY,0.637653798647597
20190814,X600036.CH.EQUITY,0.609355222990439
20190815,X600036.CH.EQUITY,0.644748968324099
20190816,X600036.CH.EQUITY,0.703258529507291
20190819,X601169.CH.EQUITY,0.585799344998354
20190820,X16.HK.EQUITY,0.664221198500379
20190821,X600036.CH.EQUITY,0.71573565772347
20190822,X600048.CH.EQUITY,0.641102685116108
20190823,X600048.CH.EQUITY,0.567661293668603
20190826,X600048.CH.EQUITY,0.652208787676889
20190827,X001979.CH.EQUITY,0.651542341664521
20190828,X2388.HK.EQUITY,0.487104618555512
20190829,X601688.CH.EQUITY,0.76292541281219
20190830,X2388.HK.EQUITY,0.678500719596421
20190902,X001979.CH.EQUITY,0.618814509775156
20190903,X002736.CH.EQUITY,0.668439794578667
20190904,X600048.CH.EQUITY,0.605724052762908
20190905,X601688.CH.EQUITY,0.686867285379742
20190906,X601601.CH.EQUITY,0.650681931776087
20190909,X5.HK.EQUITY,0.748756169001644
20190910,X600036.CH.EQUITY,0.542070633478319
20190911,X600036.CH.EQUITY,0.607761586948243
20190912,X601229.CH.EQUITY,0.618551703216903
20190916,X1997.HK.EQUITY,0.600230841170439
20190917,X001979.CH.EQUITY,0.59503834219149
20190918,X001979.CH.EQUITY,0.648219609674688
20190919,X388.HK.EQUITY,0.517837902600373
20190920,X601229.CH.EQUITY,0.553889060062874
20190923,X388.HK.EQUITY,0.554517339560962
20190924,X600048.CH.EQUITY,0.596896900587968
20190925,X600036.CH.EQUITY,0.570326624985397
20190926,X600048.CH.EQUITY,0.588110284080657
20190927,X600048.CH.EQUITY,0.577882726544046
20191008,X388.HK.EQUITY,0.69515999008148
20191009,X001979.CH.EQUITY,0.647059522695645
20191014,X600036.CH.EQUITY,0.636810966542419
20191015,X5.HK.EQUITY,0.54614052423475
20191016,X5.HK.EQUITY,0.571966441602543
20191017,X600837.CH.EQUITY,0.581450947777377
20191018,X600048.CH.EQUITY,0.61423903480319
20191021,X5.HK.EQUITY,0.59690927157977
20191022,X600048.CH.EQUITY,0.522644629533456
20191023,X000001.CH.EQUITY,0.549013021376999
20191024,X600048.CH.EQUITY,0.523768304643233
20191025,X601601.CH.EQUITY,0.698729365745777
20191028,X601601.CH.EQUITY,0.704516721318736
20191029,X600837.CH.EQUITY,0.642238279552814
20191030,X000001.CH.EQUITY,0.558461721780203
20191031,X5.HK.EQUITY,0.579324046227563
20191101,X601688.CH.EQUITY,0.579485699632218
20191104,X601688.CH.EQUITY,0.565188222464304
20191105,X2881.TT.EQUITY,0.520485500759564
20191106,X601688.CH.EQUITY,0.499758464501868
20191107,X2881.TT.EQUITY,0.590406651688216
20191108,X2881.TT.EQUITY,0.580443686783366
20191111,X600999.CH.EQUITY,0.594933632743695
20191112,X5.HK.EQUITY,0.627597556490708
