,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0405144508273369,0,0.123942601813477,0,0,0,0,0,0,0,0.428756421661159,0,0,0,0,3.46944695195361e-18,0,0,-0.0918069529557173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12606606358718,0,0.153454205986849,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.192727427901568,0.0416572876557125,0,0,0,0.122089052348392
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626770268334997,0,0,0,0.0224894341289069,0,0,-0.0336166542710968,0,0,0.172649654651328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037030208551021,0,0,0,0,0.0324233952515054,0,0,0.277242344123643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271546498593289,0,0,0,0,0.416770312733986,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0978743021178953,0,0.0403165904073408,0.0189405906277795,-0.0713484678340825,0,0,0,-0.0219698650644207,0,0,0,0,0,0,0,0,-0.0582662538407043,0,0,0,0,0,0.222988274800131,0,0,0,0,0,0,0.0865296589480655,0,0,0,0,6.93889390390723e-18
X5.HK.EQUITY,0,-0.0792105731823295,0.0372094147198636,0.22600649826612,0,0,0,0,0,0,0,0,0.0708537399380253,0,0,0,0,0,0,0,0.431017914911626,0,0,0,0,0,0,0,0,0,0.376317880352708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160825261356122,0,-0.159497131482597,0,-0.0677184564460402,-0.0488643934717854
X601988.CH.EQUITY,0.225904858384763,0.0686759475942547,0.214590402283156,0,0,0,0,0,0.16159678768298,0,0,0.0871298811312736,0,-0.178836282149023,0,0,0,0,0,0,0.0776852385675349,0,0,0,0,0.0562492610021071,0,0,0,0,0,0,0,0.0876971006200768,0,0,0.014344293976034,0,0,0.0615663291669184,0,0,0,0.0938705122698315,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106380096447414,0,0,0,0.112573769190397,0,0,-0.112148652028513,0,0.0234763467377345,0,0.236126410869966,0,0,0.0263487320285627,0,0,0,0.0471577497075369,0.0658697250720107,0.0910021165360896,0,0,0,0,0,0.0121324266155375,0.212871014709128,0,0.0313611586526515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132808147341859,-0.334015482573115,0,0,0,0,0,0,0,0,0,0,0.409796054208301,0,0,0,0.113340971203108,0,0,0,0,0,0,0,0.0689150674882473,0,0,0,0,-0.619021489854193,0.120370998867512,0,0,0,0,0,0.765595475333089,-0.0490721383221711,-0.290004252182841,0,0,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137918574067375,0.0170632972585625,0,0,0.0608545831324608,0,0,0,0,0,0.485713213398308,0,0,0,0,0,0,0,0,0,0,0,0,-0.058991519330953,0,0,0,0,0,0,0.0400670972491116,0.105342183243288,0,0,0,0,0,0.0270410982107093,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0213209336240177,0,0,0
X600000.CH.EQUITY,0,0.124178309349312,0,0,0.0410929044261966,0,0.263349753720176,-0.0922831605879078,0,0,0,0.325927955949597,0,0,0.0635716617209566,0,0,0,0,0,0,0,0,0,0,-0.0281051868361368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201655580144008,0,0,0.109703122251112,0,0.279305703848739,0,0,0,0,0,0
X000002.CH.EQUITY,0.0962038267772866,0.0642538937371834,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0293892735289374,0,0,0,0,-0.10428296016027,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.471060418825968,0.114729174718109,0,0,0,0,0,0.276489977531728,0,0,0,0,0,0,-0.134061588316911,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.281468347158919,0,-0.119397965169961,0,0,0,0.0508963027873976,0,0,0,0,0.1097625495625,0.166526032427667,-0.0780232595590622,0,0,0,0.20542397304213,0,0,0,0.168279873028647,0.282952072721381,0,0,0,0,0,0.286744077289875,0,-0.159505235301428,0,0,-0.127854855055523,0,0,0,0,0.198625608859134,0,0,0,-0.0171700499655132,0,0,0,-0.0325101362762773
