,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.125453131100483,0,-2.16840434497101e-19,0.0936804970365412,0,0,0,0,0,0.0757160645701113,0,0,0,0,0,0,0,0,0,0,0,0,0.202985881032245,0,0.292549903478998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1370853884888,-0.0432001132065323,0,0,-0.231019732548961,0
X601939.CH.EQUITY,0.20556799747907,0,0,0.329777410486583,0,0,0,0,0,0,0,0,0,0.260465545713833,-0.0215797566390773,0,0,0,0,0,0.000979446996758248,0,0,0,-0.109499013287956,0.235425417508383,0,0,0,0,-0.108089182751369,0,0,0,0,0,0,0,-0.0222677978705643,0,-0.0384352732345968,0,0,0,0,0,0,0.0797810893337467,0,0,0,0,0
X601318.CH.EQUITY,0.0577067832034747,0,0,0,0.246165620864151,0.187319736645458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107947030275179,0,0,0,0.136947664666332,0.0121640315085939,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0650026797560654,0,0,0,0,0.0466660122334368,0,0,0,0,0,0,0,0,0,0,0,-0.0213552176202958,0
X601288.CH.EQUITY,0,0.261620109769716,0.0777900790555396,0,0.226113606876778,0,0,0,0,0,0.37050414887399,0,0.174877638811574,0.0438229032222578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176246850867136,3.46944695195361e-18,0,0,0,0,0,-0.0427002114538864,0,0,0,0,0,0,-0.123681965016669,0,-0.0600289731255639,0,0,0
X601988.CH.EQUITY,0,0,0,0.416252363213962,0,0,0,0,0,0.343625304859835,0,0,0,0,0,0.19746602588812,0,0.0676742863294251,0,0.110756922550603,0,0,0,0,0,0,0.0797273188356051,0,0,0,0,0,0,0,0,0,0,0,-0.535273336063578,0,0.0633491593405811,0,0,0,0,0,0,0,0,0,0,0,0.246558414211572
X600036.CH.EQUITY,0,0.175158337210643,0,0,0,0,0,0,0.0972083135308027,0,0,0,0.0353884586459416,0,0,0,0,0.175281413169917,-0.00177072555290686,0,0,0,0,0.181164348286588,0,0,0,0,0,0,0,0,0.369991206043856,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0429863194417622,0.00832396446705077,0,0.0893910185382624,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.401803834208989,0,0,0,0,0,-0.0777769806919054,0,0,0,0,0,0,0,0,0,0.219979364986374,0.0487921301237801,0,0,0,0,0,0,0,0,0.019583972165447,0,0,0,0,0,0,0,0,0,0.0180456126268191,0,0,0,0,0,0,0,0,0.207045819888771,0,0.0883484027761085
X601658.CH.Equity,0,0.1454968799955,0,0,0.0151809175590279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394240231397093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187776857736223,0,0,0.111779490723725,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0.00877028572681384,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.473655489462614,0,0,0.156826241137024,0,0,0,0,0,-0.0237159318613739,0,0,1.38777878078145e-17,0,0,0.0762325691873127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28231657727365,0,0,0,0,0.0499127745409499,0,0,0,0,0,0,0,0,0,0.0178596286723553,0,0,0,0,0,0,0.0581918069853927,0
X388.HK.EQUITY,0,0,0.306784866546887,0,0,0,0.104012267685609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938561973972174,0,0,0.0245102420010496,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0231757803218265,0,0,0,0,0,0,0,0,0
