,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.123272177940969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165843635679024,0,0,0.445106407306288,0.523208889041962,0,0,-0.227834551999879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727241375711493,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0644426593102196
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241
X601939.CH.EQUITY,0,0.0253019892420104,0,0.763944133308221,0,0,0,0,0,0.00734966078758073,0.106617710121733,0,0,0,0,0,0.0889946551854016,-4.33680868994202e-19,0,0,0,0,0.00514653967777321,0,0,0,0,0.0122906488463474,0.0672980653351421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.9860717012482,0,-0.00752202665592507,0,0,-0.0602226174240491,0,0.0229661355588021,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0501841508372071,0,0,0,0,0,0,0,0,0,0.0174647932094775,0,-0.0411355127076831,0,0,0,0,0.0664844569995188,0,0,0,0,-0.112791799010668,0,-0.0120067595600455
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0709178297986067,0.265501935732238,0,0.209230309774265,0.0619934275091835,0,0,0,0,0,0.295903650445332,0,0,0,0,0,0,0,0,0.0143465671509844,-0.0830878806124268,0,0,0,0,0,0,0,0.265928921673254,0,0,0,0,0,0,0,0,0.134878632171547,0,0,0,0,0,0.069977275362629,0.0424516468829214
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.062691945696091,0,0.0132920238698726,0,0,-0.0572242712513534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731053463885413,0,0,0,0,0,-0.0256635464195515,0,0,0,0,0,0,0,0,0,0,0.000465099639525578,-0.134225103251688,0,0.999768824976116,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0759243513935497,0,0,0,0,0,0,0,0,0,0,0,0.296688013318891,0,0,0,0.0312392256313189,0,0,0,0,0,0,0,0.149624710125483,0,0,0,0.152082013311456,0,0,0,0,0.0963004241070798,0,0,0,0,0,0,0.108912517376267,0,-0.0587017461866678,0.0253521663915065
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489609396304723,0,0.0353267564629644,0,0,0,0.166760732595762,0.331248599203577,-0.0767359222470549,0,0,0,0,0,0,0,0,0,0,0,0.0191729948150168,0,0,0,0,0.213572436555718,0,0,0,0,0,-0.299856763538583,0.258670426148653,0.0398433931506054,-0.0343296285277162
X388.HK.EQUITY,0,0,0,0,0.214128690590734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121945997453074,0.253768122921518,0,0,0,0,0,0.12808891785556,-0.0142142640303541,0,0,0,0,0.126743243322621,0,0,0,0,0,0,-0.0042660829024338,0,0,0,0,0,0,-0.183510047514131,0,0,0,0,0.288896957995889
X601658.CH.Equity,0,0.0320304981366223,0.32928902908672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183007106847171,0.0287828872855681,0.159498829915771,0,0,0,0,0,0,0,0.0941144772087834,0,0.00464348847929405,0,0,0,0,0,0.013829278611177,0,0.0333010600086222,0.034697095042476,-0.088027237643627,0,0,0.0875117168195081,0,0,0.0584908869066395,0.0392435069678519,0,0.0544867023672744,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00786012569812897,0,0,0,-0.0303625833425096,0.0866060603814039,0,0,0.324581417976441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0711232153320294,0,0,0,0,0,0,0.227904986655742,0,0.0495966556444202,-0.0362551373227649,0.0804636430910404,0,0,0,0,0,0.23938787156613,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.023432721378189,0,0.60233568032986,0,0,0.0460124013318079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.13280972336049,0,0,0,0.0154095523143226,0,0,0,0,0,0,0,-0.0193105286935109,0
X601166.CH.EQUITY,0,0,0.0203885829072913,0,0,0,0.332970057767119,0,0,0,0,0,0,0,0,0,0.144445816418068,0.0183593289187079,0.0827884704830293,0,0,0,0.0618875871992319,0.111106911922014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069223569717855,0,0.210031914504272,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.184861630525796,-0.190031404485261,0,3.46944695195361e-18,0,0.247427383734255,0.0126717086566975,0,0,0.338794021001987,0.146359779340181,0,0,0,0,0,0,-3.46944695195361e-18,2.36779727357252e-05,0,0,-0.17200297894621,0,0,0,0,0,0,0,0.0203166768249469,0,0,0.0483760485264267,0,0,0,0,0,0,0,0,0,0.0373454200731434,0,0,0,0,0,0,0.0532058623852872
X601328.CH.EQUITY,0,0,0,0.255262932298149,0,0,1.0842021724855e-19,0,0,0,0,0.048409662757263,0,0,0,0,0,0.0666474131348971,0,0,0,0,0.350008558374108,0,0,-0.00270228234458582,0,-0.0602978892627005,0,0,0,0,0,0,0,0,0,0,0,0.115658111431335,0,0,0,0,0.111984778069961,0,0,0,0.00573661231385887,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.0458369543921629,0.600100771476546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257076781700704,0,0,0.071930111938373,-0.154171877607771,0,0,0,0,0,0.0902783890657495,0,0,0.0950573056130309,0.0548314989329963,0,0,0,0,0,0,0,0,0,0,-0.188189094980604,0
X600000.CH.EQUITY,0,0,0,0.117330153414906,0,0.323786268993417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103932630040775,0,-0.0482084064943853,0,0,0,0,0,0,0.117384952680732,0,0,-1.73472347597681e-18,0,0,0.0580281933335403,0,0,0,0,0,0.60417528564071,0,0,0,0,0,0,0.168670217474384,0,0,0,0,0
X601601.CH.EQUITY,0,0.0854396107984418,0,0,0.342524517197096,0,0,0,0,0,0,0,0,0,0.13266448706685,0,0,0,0,0.254806943574472,-0.0191770926847364,0,0,0,0,0,0,0.117887827198931,0,0.0617352846314413,0,0,0,0,0,0,0.118177849651512,0,0,0,0,0,0,0,0.0290944888512607,0,0,0,0,0,-0.0537698144666967,0,-0.0383013720733934
