,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0181174302831004,-0.0376242397743325,0.213758966442948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200774734232899,0,0,0,0,0,-0.306958067860745,0,0,0,0,0,0.787225601770483,0.212577423855251,-0.17533526417732,0,0,-0.0825088296351387,0,-0.000118243233253844,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.137840581457473,0,0.125934426341891,0,0,0,0,0.0173522679335213,0.0517189534539892,0,0,0,0,0,0,0,0,0,0.0777482590515139,0,0,0,0.0931889162548647,0.0190199267613088,0,0,0,0,0,0,0,0.309450104974891,0,0,0,0,0.0344682529456741,0,0.0215329059985054,0,0,0,0,0,0,-0.0233826532088557
X601939.CH.EQUITY,0.287228317284095,0,0,0,0,0.0101298428635595,0,0,0,0.0336134242340624,0,0,0,0,0,0,0,0.06963688459654,0,0.028898812591687,0,0,0,0.0399713323359537,0,0,0,0,0.143688384948266,0.0942468625288484,0,0,0,-0.12936120100371,0,0,0,0,0.425507871633763,0,0,0.0202230460855075,0,0,0,0,0,0,0,0,0,0.141279552323038
X601288.CH.EQUITY,0,0,0,0,0,0.00754674196229363,0,-0.20578720720908,0.200327732844448,-4.33680868994202e-19,0.399024024854694,0,0,0,0,0.173250527369394,0,0,0,0,0,0,-0.0470143298264643,0,0,0,0,0,0,0,-0.536516737633505,0,0,0,0,0,0,0,0,0,0.291537164582608,0,0,0,0.0290079392546831,0,0,0.0587813071516061,0,0,-0.0758509573822045,0
X5.HK.EQUITY,-0.131953654418647,-0.0364033591853391,0,0,0,0,0,0.150878811873338,0,0,0,0,0,0,0.42293669833192,0,0,0,0,0.330143535045175,0.186560001462156,0,0.170711658270983,0,0,0,0.0308416015036893,0,0,0,0,-0.170172781793979,0,0,0,0,0,0,0,0,0,-0.171416758474403,0.208228892895518,0,0,0,-0.0259569264935254,-0.114019227069494,0,0,0,0
X601988.CH.EQUITY,0.072753977505203,0,0.035182924654139,0.0395338805146426,0.0683993246312943,0,0,0,0,0,0.254516791508987,0,0,0,0,0,0.0874510603521869,0.123750904745768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729999662919371,0,0.150592601795369,0,0,0,0,0.181664879942003,0.19823635467675,0,0,0,0,0,-0.0109244762127879,0.0576536566464784
X600036.CH.EQUITY,0,0.18309079425582,-0.0475652328828662,0,0,0,0,0,-0.253477405385423,0.476471219318583,0,0.35180201815029,0,0,0,0,0,0,0,0,0,0,0.0785067526400753,-0.0888926989452342,0,0,0,0.0724669275654635,0,0.065272057011425,0.102304615729277,0.137603357219538,0,-0.133844424718062,0,0,0,0,0,0,0,0,0.176607080866842,0,0,0,0.0267853572766431,0,0,0,0,0
X1299.HK.EQUITY,0,0.103360447155873,0,0,0.0735748211267269,0,0,0,0.0987051909957956,0,0,0,0,0.0400261767492137,0,0.176532765389063,0,0,0,0,0,0,0,0,0,0.0837916967509361,-0.0118753965034954,0,0,0,0,0,0.240417333332353,0,0,0,0,0,0,-0.0632050918462143,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0633451037007793,0.0404423549465954,0.0586215729840026,0,0,0,0,0,0,0,0,0,0.338732196547533,0,0,0,0,0,0,0,0,0,0.0521844171635104,0,0,0,0,0,0,0,-0.0546428213370825,0,0,0,0.0788740084281866,0,0.199207472553821,0.0957756603017331,-0.069337067205696,0,0,0,0,0,0,0,0,0,0,0,-0.110565035684739
X601328.CH.EQUITY,0,0,0.0161475686232743,0,0,0,0.230656175796014,0,0,0,0,0.238366136554179,0,0,0,0,0,0,0,0,0,0,0.273768016566061,0,0,0.139799028294743,0,0,0,0,0,0,0,0,0,0,-0.198184538796983,0,0,0,0,0,-0.0443178881060913,0.108418770224785,0,0,0,0,0,0,0,-0.241993413065996
