,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601066.CH.EQUITY,-0.187964623087852,0,0,0,0,0,0,0,0,-0.166782189366,-0.0723923712769921,0,0,0,0,-0.358591724910246,0,0,0,-0.121931885907146,0,0,0,0,0,0,0,0,0.178760383542587,0,0.288818548146533,0.428584919976393,0,0,0,0,0,0.00160296391433836,0,0,0,0,0.372489237992473,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.32204664982779,0.259324641144466,0,0,0.113689585150728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408075799942598,0,0,0,0,0,0,0.00246406149420472,0,0.00152994546245822,0,0,0,0,0.0586943424349879,0,0,0,0,0,0,0,0,0,0,0.265171116641496
X601229.CH.EQUITY,0.400557508388263,0,0,0,0,0,0,0,0,0,0.0978286965225461,0,0,0,0.0334299947838203,0,0.0771406459817209,0,0,0,0.0477782228422345,0,0,0.015003995504043,0,0.0172310322910108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251072972055829,0,0,0.0332291969256278,0,0.151737195600055,0,0,0,0.0565939917750632,0,0,0.0728878931840269
X601169.CH.EQUITY,0,0,0,0,0,-0.130824754998853,0,-0.0715087435050943,0,0,0,-0.131721472398815,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0519171764520569,0,0,0,0,0,0,0.0910875816578724,0,0,0.697868071007183,0,0,0,0.0979488341565661,0,-5.42101086242752e-20,0,0,0,0.121504777642852,0.905321904305262,0,-0.166634586452259,0,0,0,0.0107087455728744,0
X000166.CH.EQUITY,0,-0.131610830803531,0,0.0708870394790806,0,0,0,0,0,0,0,0,0.268168985571723,0,0,0.194893232067206,-0.0499407075480017,0,0,0,0,0,0,0,0,0,-0.0589142217341584,0,0,0,0,0,0,0,0.300842029512456,0,0.254285279588438,0,0.0847284529861761,0,0,0,0,0,0,0,0.268101490124621,0,0,0,0.0922698778598528,0
X2882.TT.EQUITY,0.045585631467694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063631571217833,0,0,0,0,0,-0.164355519412508,0,0,0,0,0.0555729265024263,0,0.257629731754447,0,-0.0556969617857631,0,0,0,0,0,0,-0.182767082991899,0.145707076568818,0,0,0,0,0.0165020752770897,0,1.16548396874801,0,-0.0516204191831914,0.00863662392609096
X600015.CH.EQUITY,0.0987069549547412,0,0,0,-0.389304883251286,0,0,0.385982135167014,0,0,0,0,0,0,-0.282334095091762,0,0,0,0,0,0,0,0,0.429525250073998,0.00613242274602806,0,0.0734933109033434,0,0,0,0,0,0,0.333340124496219,0,0,0,0,0,0,0,0.0408856834540841,0,0,0,0,0,0,0,0,0,0.0234255804076784
X17.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423033567100804,-0.0807240184018845,0.139682527935268,0,0,0.160032040448878,0,0.103417103463438,0,0,0,0,0,0,0,0,0.239756177411776,0.15292534172135,0,0,0,0,0,0,0.142142249966279,0.0399272403693521,0,0,0,0,0,0,0,0.0361202193819608,0,-0.061887089341457,0,0,0
X002736.CH.EQUITY,0,0,0.0362971615610115,0,0,0.0514267916141096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107843012876163,0,0.198902645742618,0,0.0159998516545105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339062576362924,0,0,0,0,0.50078046199241,0.0153371266891551,0.0605322919300161,0,0,0,0,0,-0.094930748192415,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305802069419034,0,0,0.24809197220063,0,0,0,0,0,0,0,0,0,0,0,0,0.46595574892284,0.00494296746141646,0,0,0.0437004075554086,0,0,0,0.090266772405284,0,0,0,0.0517053039846133,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,-2.16840434497101e-19,-0.103506620349708,0.122686936704962,0,0,0,0,0,0,-0.236149562233016,-0.0407066424940038,0,0.117763686287328,0,0,-0.0220037045751734,0,0,0,0,0,-0.107243823304875,-0.098175004007649,0,0,0,0,0,-0.197973154975282,0,0,0,0,0,0,0,0.189245345989729,0,0,0.634933178021938,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,-0.00988593638244436,0,-0.0825529515346671,0,-6.93889390390723e-18,0,0.1574896431327,0.162781247744829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00964173218390436,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462377200042705,0,-0.0541113889522156,0,0,0,0,0,0,0,0,0,-0.823955164453618,0
VXFXI.INDEX,0,0,0,0,0,-0.0532594281156024,0,0,0,0,0.101659786146208,0,-0.00485501937684852,0,0.00788315874817383,-0.0331903929109869,0,0,0,0,0,0,0,0,-0.1287942951242,0,0,0,0.00649124401338487,0,0,0,0,0,0.145914646143499,0,0,0,-0.103503969517649,-0.00618792901357872,0,0,0,0.0348199008904208,0,0,0,0.105623794761162,0,-0.958427991800694,0,0
CN2YR,0,0,0,0,-0.414425284595937,0,0,0.200984279288791,0,0,0,0,0,0,0,0,0.213732933937098,0.257975226566614,0,0,0,0,0,0,0,0,-0.0203391941321798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063326520522147,0,0,-0.240437138697807,1.73472347597681e-18,0,-0.00418720274838626,-0.174128910640557,0,0,-0.121779767963748,0
