,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.332266831031938,0.339904325517332,0,0.0846781027408635,0,-0.0910395313800286,0,0,0.22331095264834,0,0,0,-0.0412056296024737,0,-0.0791461898206459,0,0,0,0,0,0,0,-0.00695545417617143,0,0,0.0110837467788397,-0.0238470022246419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761852623364063,0,-0.113604744924872,0,-0.0897992135817414
X601318.CH.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.168950708669336,0,0,0.222882515202621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276030593818201,0,-0.107293972726205,0,0,0,0,-0.232115599613731,0.391746021404312,0,0,0.195714982195695,0,0,0,0,0.117771096669165,-0.00574793164726843,0,-0.0212580067341768,0
X601939.CH.EQUITY,0.413558844301128,0,0,0.0934832856246381,0.101436869663133,0,0,0,0,0,0,0,0.132708119670734,0,0,0,0,0,-0.0360724659060988,0.123843438967985,0.00803599432002255,0,0.0423838777012025,0.0437977368599611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310922687259216,0,0,0,0,0,0,-0.16571527208289,0,0,0,0,0,0
X601288.CH.EQUITY,0.367748220275889,0,0.205136467957853,0,0.158502493000532,0.0731154105034423,0,0.0434133976639529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853499885632166,0,0,0,0,0,0,0.0299226593810184,0,0,0,0.03065640518741,0.175494545097566,0,0,0,0.0444087970952861,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0748162644691406,0,0,0,0,0,0,-0.346188721606673,0,0.176290917448755,0,0,0,0,0,0,0.15649563637634,-0.158092572321749,0,0.0859673898975044,0,0,0.390837388469061,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0100352548094761,0,0,0,0.0526609093791972,0,0.159876885584606,0,0,0.0588766588733255,0,0,0,0,0,0,-0.39386945571581,0
X601988.CH.EQUITY,0.0738723542983886,0,0.199742844188867,0.152309941679748,0,0,0,0.0912631504355429,0,0.128595641129344,0.261063202270884,0,0,-0.321060996421356,0,0,0,0,0,0.0269820532220655,0,0,0,0,0,0,0.0774549776540796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379093671729287,0,0,0,0.135338069997331,0,0,0,0,0.00819519511727371,0,0.0881028498255003
X600036.CH.EQUITY,0,0.33303661071745,0,0,0,0,0,0,0.0264536559433427,0,0,0.10300593233129,0.17221659165218,0,0.0570884346847952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156099920978681,0,-0.0382529999538769,0,0,0,0,0,0,0.154799353320071,0.0336291458050418,0,0,0,0,0.0788049863352498,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.00997564819070292,0,0,0,0,0.0920960344645014,0,0,0,0,0.0229158573929196,0,0,0,0,0,0.161981774134772,0,0,0,0,0,0,0,0,0,0,0,0,0.0491212360335435,0,0,0,0,0,0,0.0965212822806777,0,0.0682299653246956,0,0,0,0,0,0,0.176754576912033,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0321018509974479,0.211926430649429,0,0,0.0507164100821147,0,-0.0496973517902898,-0.0789241536871827,0,0,1.73472347597681e-18,0.34715343012854,0.237149902627891,0,0.106636399158733,0,0,0,0.0542360885949428,0,0,0.136097409479122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053333343980174,0,0,-0.0799077738784528,0,3.46944695195361e-18,0,0,0,0,0,0
X601166.CH.EQUITY,0.217481303702223,0,0,0,0,0.0753002384675013,0.0693895871205765,0.0793555204472573,0,0,0,0,0.123420700797609,0,0.328901111086932,0,0,0,0,0,0,0,0,0,0,-0.0742510962291479,0.0190540020410727,0,0,0,0,0.412519391101054,0,0.20337490440545,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
