,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0556605372580273,0,0.594809348763308,0,0.109971853271344,0,0,-0.0707476302546132,0,0,0,0,0,0,0,0,0.0983987838559944,0,0,0,0,0,0,0,0,0,0,0,-0.00109680068298588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323332605072245,0,0,0,0.0789987567809949,0,0,0.0463817842163336,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.00237882503823421,-0.0112463216158353,0,0,0,0.190351350438392,0,0,0,0,0,0.48385087711239,0,0,0,0,0,-0.0366251489542877,0,0,0,0.0672798497141537,0,0,0,0,0.0813911855983162,0,0,0.0673106589354786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130062521033516
X601939.CH.EQUITY,0,0,0,0,0.364656094412697,0,0.156849351776172,0,0,0.097644611861963,0.0465489863563883,0,-0.154067103924151,0,0,0,0,0,0,0,0.0472111151532537,0,0,0.538891114404993,0,0,0,-6.93889390390723e-18,0,-0.0537519005098774,0,0,0,0,0,0,0,0,0,-0.0401324598930639,0,0,0,0,0,0,0,0,0,0,0,-0.0794779866867548,0
X601628.CH.EQUITY,0,0,0.0686474011448099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380182450232672,0,0,0,0.0221977543546876,0.0977622323385383,0,0,0,0,-0.033899015746003,0,0,0,0.0428939235447939,0.312676943014371,0,0.199470604892821,0,0,0,-0.0266687150900272,0,0,0,0,0,0,0,0.0633467789931059,0,0,0,0,0,0
X601288.CH.EQUITY,0.10802974790364,0,0,0,0,0,0.0615547074627096,-0.0117904112071854,0,0.0139383026646297,0,0,0,0.0339793059565905,0,0,0.259114129623418,0,0,0,0,0,0,0.394437386742054,0,0,0.0402962795011816,0,0,0,0,0,0,0.0291002286243174,0,0,0,0,0,0,0,0,0,-0.0194761214564811,0,0,0,0,0,0,0,0,-0.105611901877013
X600036.CH.EQUITY,0.0139034434168043,0.236047873412909,0,0,0.0795246050303424,0,0,0.128524910604925,0,0,0,0,0,0.278377863960825,0,0,0,0,0.117732119635431,0,0,0,0,0,0.257426481545128,0,0,0,0.0638743420508295,0.0174170619872508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237661847248389,0,0,-0.0237270058381445,0,-0.00174365891302744,0
X601988.CH.EQUITY,0.204595550513935,0,0,0,0.188146013198559,0.28490141210315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994716275020945,0,0,0,0.0315709121754807,-0.0154639137776376,0,0,0,0,0.0186407214575712,0.240297802806911,0,0,0,0,0.0207967355169016,0,0,0,0,0.0987783636039544,0,-0.135901575981222,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.158556083964995,0,-0.0398954205014097,0,0,0,0,0.291804685393203,0,0,0,0,0.019725264812909,0,0,0,0,0,-0.00039545896400394,0,0,0,0,0.123203483640231,0,0.226817557643118,0.0719108524349975,0,0,0,0,0,0,0,0.122262606557505,0.143790171639643,0,0,0,0,0.00133880491874622,0.105629490732846,0.0972230055573322,0,0,0,0,1.38777878078145e-17,0,0,-0.0395172691537847
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177942405453323,0,0,0,0,0,-0.0787562561665164,0,0,0,0,0.0978023430220931,0,0,0,0,0.0810973134835586,0,0.400857272119624,0.1024745479264,0,0,0,0,-0.0373703994114397,0,0,0,0,0,0,0,0.165661590450608,0.267538192980174,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997343611567896,0,0,0,0,0,0,0,0,0,0,0,0.217047792983956,0,0,0,0,0.269835502573709,0,0.0366618441216567,0,0,0,0,0.0735872566352497,0.153891581048353,0,-0.198250666166464,0,0,0,0.0467488299458839,0,0.138373231546528,0,0,0,0.0202234343783325,-0.0411634150322384,0.0287359428346307
X601658.CH.Equity,0.00496069423902016,0.00741615273186673,0,0.0677264448116613,0,0,0,0.0588806277197219,0,-0.0218908458135954,0,0,0,0.193650299480068,0,0,0.418814971484508,0,0.0178938970937736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838922745724249,0,0,0,-0.0783542412745861,0,0.0091247462999964,0,0,0.165890640607167,0.00372517195911691,0,0,0
X601166.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.083618138000036,0,0,0,0,0,0,0.140621275806419,0,0.0597380945603656,0,0,0,0,0,0.0353123887566832,0.268838583039801,0,0.0470626261034518,0,0,0,0,0,0,0,0.0683566671357966,0,0,0,0.0599052938769817,0.0267552385022999,0,0,0.0129080801150509,0.0912276180872484,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420618007892484,0,0.137470927883863,0,0,0.097211886947404,0,0.142574734470935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155499511403589,0.0531429576128252,0,0,-0.0698034617186334,0,0.0918789318722851,0,-0.0469762361031982,0.140690572512389,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.195108740951759,0.555643482367496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222933458824059,0,0.120052046140343,0,0,0.111685188014397,0,-0.0372402603393388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.247732019219572,0
