,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.413739912938999,0.106688638005353,0.0768369264488245,0,0,0,0,0,0,0,0,0,0,0,0.0919967009838995,0,0,-0.0376827308530812,0,0,0,0.0291374864540753,0,0.0789912177913753,0,0,0,0,0,0,-1.32348898008484e-23,0.0274832413171053,0,0,0,0,0,0.101419213930038,0.0379234030653794,0,0,0,0,0,0.217631324321745,0,-0.100857052384527,0,0
X601318.CH.EQUITY,0,0,0,0.0657382343418967,0,0,0,0,0.123643873725039,0,0.0851776173028644,-1.73472347597681e-18,0.108011594368549,0,0,0,0,0,0.109513276466124,0,0.265101942896617,0,0.050632443400999,0,0,0,0,0,0.09733044066974,0.0368190711067089,0,0,0,0,0.0192678718227616,0,0,0,0,0,0,0,0,0,0.0701055349670601,0,0,0,0,0,0,0,0.0998563631578569
X601939.CH.EQUITY,0.246175347004862,0,0,0,0.164091595934673,0,0,0,0,-0.024712212755205,0.104415250042572,0,0,0,0.0792305714368511,0,0,0,0,0.101914900497481,0,0,0,0.248877492228544,0.228307394553635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119404700481591
X600036.CH.EQUITY,0,0.127569196388141,0,0,0,0.0655648507235029,0.0433586560877433,0.136794125774209,0,0,0,0,0.164648817894627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332913696200141,0,0.0606189737075119,0,0,0,0,0,0,0,0,0,0,0.114990364682093,0,0,0,0,0,0,0,0,0,0,0,0.0376912805898087
X601288.CH.EQUITY,0.114857833268699,0,0.0797289576346153,0,0,0.098598562530491,0,0.381249326142297,0,0,0.0193663339386572,0,0,0,0,0.0465838036701342,0,0,0,0,0,0,0.0135852406576842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19310989684967,0,0,0,0,0,0.0879352683568758,-0.0275807765184816,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143214629536592,0,0,0,0,0,0.106859659393741,0,0,0,0,-0.0828181976657327,0,0.0296945088808326,0,0,0.213612051675495,0,0,0.0741592116173743,0.503491737722163,0,0,0,-0.0204911552243153,0.0730191075757637,0,0,0,0,0,0,0,0,0,0,0.0742791881645428
X1299.HK.EQUITY,0,0,-0.034804096548555,0,0,0,0,-0.0815006463505013,0,0.096905397416115,0,0,0,0,0,0.00632157190900265,0,0,0,0,0,0,0,0,0,0,0.022357925788048,0,0,0,0,0,0,0,0,0,0,0,0.0727384721575754,0,0.294614587153515,0.265884951826739,0,0.176309695611462,0,0,0,0,0,0.288441740524825,0,0.0875300939806413,0
X601988.CH.EQUITY,0,0,0.0862258994745906,0.168680608516071,0.148362124794463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327529458524604,0.0268169568450395,0,0,0,0,0,0,0.261273773539954,0.119455386977161,0.165757358010539,0,0,0,-0.0462976688026667,0,0.00737696394309175,0,0,0,-0.0858412518990231,0,0,0,0,0,0.0469840898242701,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.13692356823234,0,0.0141941285123959,0,0,0,-0.231394385380551,0.0367703957418613,0,0,0,0,0,0,0.0248711337081945,0.194254046907307,0,0.0851076411836781,0,0.373673823017202,0,0,0,0,0,0,0,0.0424852012267306,0,0,0,0.22521441373103,0,0,0.367641542841343,0.0229361529715061,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0158833457798718,-0.165945204092574,0,0,0.170357480424999,0,0,0,0,0,0,0.162635815905132,0,0,0,0,0,-0.14730643817222,0,0,0.269668228484892,0,0,0,0,0,0,0.0291817879148848,0,-0.00137547457210798,0.157350018998207,0,0,0,0,0,0,0.311803503166718,0,0.0676684730224686,0,0,0,0,-0.258126532118991,0,0,0.163140092658456,0.0907410485451636,0,0
