,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.368633379284506,0,0.297494469263827,0.00314893610078217,0,0.172799013369703,0,0.1283786172124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107704916380092,0,0,0,0,0,0,0,0,0,0,0,0.104498831766476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212731357936729,0,0,0,0
X601939.CH.EQUITY,0.36970346850059,0,0,0,0,0,0,0,0,0,0,0.0757478674604087,0.307436892701047,0,0,0,0,0.102139935548734,0.0709156475583925,0,0,0,0,0,0,0,-0.106724452661853,-0.0122632126658856,0,0,0,0,0,0,0,0,0.0130905424261811,0,0,0,0,0,0,0,0,0,0.0298818783594273,0,0,0.0326423176454422,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.421430657591668,0.0479113282853791,0,0,0.332280968297254,0,0,0,0,0,0.107123059481737,0.0107598423907058,0,0,0,0,0.035343528995827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.264724632388743,0,0,0,0,0,0,0,0,0,0.0198561743779136,0,0,0,0,0.165450649797119,0.170962595833136,0,0,0,0,0,0,0,0,0,0,0.066911817424875,0,0,0.0240204438435839,0,0,0,0,0,0,0,0,0,0.180911974944762,0,0,0.097882374839295,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710690970976978,0,0,0.0236172444445546,0,0,0,0,0,0,0,0,0.571615883915494,0.183446108845676,0,0,0,0,0,0,0,0,0,0.00183509340840674,0,0,0,0,0,0,0,0,0,0,0,0,0.403946972072086,0,-0.0634500449643094,-0.0661006153853262
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.135290265227586,0,0,0,0.502857252009464,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.112105477884534,0.11988454449174,0,0,0,0,0,0,0,0,0.10535273206999,0.135163919540469,0,0.149377700404073,0,0.0562261978949133,0,0,0,0,0,0,0,0,-0.0562748449954623,0,0.0454106783913208,0.0341110606835746
X1299.HK.EQUITY,0.0280528522977727,0,0,0,0,0.0399574177327608,0.0707732648258011,0,0.0709172831704188,0,0,0,0,0,0,0,0.347544960899973,0,0,0,0.222813795243296,0,0.193679102150381,0,0,0,0,0.0911794130982559,0,0,0.140275257993945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.132362513044049,0.0404334054540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39807920357083,0,0.0522686852503551,0,0,0,0,0,0,0.136813870587358,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0,0,0,0,0,0,0,0,0.0361240317564068,0,0
X601658.CH.Equity,0,0,0,-0.138796598965786,0,0,-0.240430602243907,0,0,0,0,0,0,0.00171711402219203,0,0,-0.045416849914816,0,0,0,0,0,0,0,0,0,0,0,0,0.41268903164264,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.391363822863661,0.62496539273108,0.03368702871937,-0.163298506527079,0,0,0,0,0.68538547626342,0,0,0,0,0,-0.0791426068303481
