,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.142903840237667,0.145992329856736,0,0,0,0,0,0,0,0,-0.037345771642609,0,0,0,0,0,-0.00717921751851003,0,-0.129776841182021,0,0,0.00951592138331202,-0.203301746094047,0,0.0569269203057594,0,0,0.634200435254406,0,-0.0425761541627575,0.0552330948564836,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.153329291576454,0,0.115970494779758,1.73472347597681e-18,0,0,0,0.0267815953975875,0,0.000229345023172629,0,0,0,0.0676399671316465,0,0,0,0,0.0812243350263453,0,0,0,0.0271108304553683,0.0326477802839117,0.0558014437462954,0,0,0,0,0,0.342546550346063,0,0,0,0,0,0.0808084781671722,0,0.0368611002423256,0,0,-0.0715742584920916,0,0,0,-0.0340604995348931
X601939.CH.EQUITY,0.286176277819222,0,0,0,0.0442156959335725,0,0,0,0,0,0,0,0,0,0,0,0,0.207435943614022,0,0,0,0,0,0,0,0,0,0,0,0.0641478289616944,0,0,0,-0.279608697706763,0,0,0,0,0.0090997251299726,0.458395342778179,0,0,0,0,0,0,0,0,0,0,0,0.00509737603623473
X601288.CH.EQUITY,0,0,0,0,0,0,-0.069821767593388,-0.224848774787539,0.193869584428813,0,0.447160610536438,0,0,0,0.173624119060644,0,0,0,0,0,0,0,-0.015297367265549,0,0,0,0,0,0,0,0,0,-0.460940022644695,0,0,0,0,0,0,0,0,0.247304861547843,0,0,0,0,0,0,0.0346599908553799,0,-0.0840758367041492,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458045573677027,0,0,0.490064036253198,0,0,0.0561983328915267,0.0649303057130098,0,0,0,0,0,-0.0388451069978769,-0.0422057201399004,-0.232716690816202,0,0,0,0,0,0,0,0,0,-0.15339244940608,0,0.11013356998075,0,0,0,0,0,-0.105098976531493,0,0,0
X601988.CH.EQUITY,-0.291255052838163,0,0,0,0.384404877373279,0,0,0,0,0,0,0,0,0,0,0,0,0.0821335500496033,0,0,0,0,-0.0192268405355723,0,0.676570959731811,0,0,0,0,-0.451205047178118,0,0,0,0,0,0,0,0,0,0,0.0913820934226833,0,0,0,0,0.0947294104220274,0,0,0,0,-0.0588418935018497,0
X600036.CH.EQUITY,0,0.40351262018641,-0.0530225779210595,0,-0.0384759906659478,0,0,0,-0.167136265504752,0.153995120605224,0,0.493020399392327,0,0,0,0,0,0,0,-0.128981251379052,0,0,0.265192402001408,0,-0.00944471964273092,0,0,0.0587222128209486,0,0,0.15618452922796,0,0,0,0,0,0,0,0,0,0,0,0.0864652150796423,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0516944030420174,0,0,0.190684785556321,0.0140010030107556,0,0,0,0,0,-0.0208507544499375,0,0.023772430897237,0.124957971936917,0,0,0,0.00717014913413841,3.46944695195361e-18,0,0,0,0,0,0.205136870672264,0,0,0,0.0365195265335099,0,0.0538034172742048,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-8.67361737988404e-19,0.060150920785202,0.00715362177423053,0,0,0,0,0,0,0.0604984542415362,0,0,0.361746589566735,0,0,0,0,0,0.00584894685016464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115740719037945,0.191779329270338,0,-0.0275694336834991,0.0122225606518784,0,0,0,0,0,0,0,0,0,0,0,-0.185480548647145
X601328.CH.EQUITY,0,0,0.0227220376792187,0,0,0,0.0808627275708851,0,0,0,0,0.330518023370551,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.263444622032732,0,0,0.100099356056704,0,0.0539703480677827,0,0,0,0,0,0,0,0,0,-0.22332939114722,0,0,0,0,-0.0823909314474518,0.149928479554554,0,0,0,0,0,0,0,-0.36741434341232
