,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0549649331336405,0,0,0,0,0,0.0209034033036523,0,0,0,0.192222578809726,0,0,0,0.452340176996748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140509081049285,0.468286336625646,0,0,0,0,0,0,0,0,0,0.0790978152528737,0,0.0307366966815163
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.146229120434329,0,0,0,0,0,0,0,0.102961091414598,0,0.0606412107997808,0.0540922884755917,0,0,0,0,0,0.113025257846553,0,0.00486094000528206,0,0,0,0,0,0,0,0.157131258588217,0,0,0,0.291126705022876,0,0.0011327880703632,0,0,0.00824200832996133,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.384837495709507,0,0,0,0,0,0,0,0,0.0421358950763354,0,0,0,0,0,0,-0.289195231983675,0,0,0,0,0.274692890154369,0,0,0,6.93889390390723e-18,-0.14687978243711,0.0276026812088991,0,0,0,0,0,2.77555756156289e-17,-0.0822316690477024,0,0,0,0,0,0.562061936889234,0,0,0,-0.0100459730886326,0,0,0,0,0,0,0.180037968270267
X601288.CH.EQUITY,0,0,0,0,-0.0778913363119547,0,0,0,0.135722009111678,0,0.267993089617758,0,0.0147381511077781,0,0.345258010766549,-0.0991988248680267,0,0,0,0,-0.0814923053102132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.144495865916176,0.391853045820977,0,0,0,0,-0.0295221953466812,0,0,0.255178223892475,0.0355967909490914,0,0.0306566307605854,0,0,0,0.231850417061877,0,0,0,0,0.0395346251630899,-0.167602392673693,0,0,0,0,0,0,0,0,0.0103415358829548,0,0,0,0,0,0,0,0,0,-0.207562815523107,0,0.137393612697213,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.194000512438311,0,0,0,0.149914796931677,0,0,0,0,0,0.147610552890846,0,0,0,0,0,0,0,0,0,0.0174031391248472,0,0,0,0,0,-0.15233900519923,0,0,0.153285770759099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051604446709608,0,0
X1299.HK.EQUITY,0,0,0,-0.107055067409132,0.257815981049636,-0.062738433660342,0,0,0,0,0,0,0,0,0,0.0995297764038107,0,0.078021077949526,0,0,0,0,0,0,0,0.13028178261546,0,0.0598146282964846,0,0.0705146698605168,0.016737436804689,0,0.104518895307993,0,0,0,0.349424001711638,0,0,0,0.059747211254194,0,0,-0.156648185779279,0,0,0,0,0,0,0,-0.0244136425459647
X600036.CH.EQUITY,0,0.0592965041484242,0,0,0,0,0,0,0,0.52747683114522,0,0,0,0,0,0,0.0693750604564734,0,0,0,0.242048736580421,0,0,0,0,0,0,0,0.147120524318887,0,0,0,-0.199324536896005,0,0,0,0,-0.165558509378853,-0.00285532350344994,-0.0233964618362821,0,0,0,0.192387656371293,0,0,-0.0509761135894505,0,0,0.030497910286577,0,0
X601628.CH.EQUITY,0,0.235046090627299,0,0.058822939206876,-0.0496279374671522,0,0,0,0,0,0,0,0,0,0,0,0.142035485497324,0,0,0,0,0,0,0,0.000703027474538409,0,0,0,0,0,0,0,0,0,0.147247080517026,0.132823830950278,0,0,0,0,0,0.150849537368738,0,0.116480275045302,0.108325648789828,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.618861192683789,0,0,0,0,0.0867142377330519,0,0,0,0,0,0,0,0.174591708569975,0,0,0,0,0,0.131777156743496,0,0,0,0,0,0,0,-0.0482503069228171,0,-0.0227637312713274,0,0,0,0,0.0461248160668134,0,0,0,0,-0.165476932614196,0,0,0,-0.0980883290741526,0
X601166.CH.EQUITY,0.134384507755608,0.00144479903617588,0,0.229963079577577,0,0,0,0.1004041747635,0.0390794484377589,0,0,0,0,0.257111339429578,0,0,0,0,0.023000673269385,0.00755915057099774,0,0,0,0,0.0526961351265847,0,0,-0.0226368930640278,0,0,0,0,0,0.141097457186632,0,0,0,0,-0.166793395112824,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0
X601319.CH.EQUITY,0,0,-0.0337408091714644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158539505828187,0,0,0,0,0,0,0,-0.118290070762865,0,0,0,0,0,0,0.0386019136438251,0,0.408243163640365,0,0,0,0,0,0,0.294518082945339,0,0,0,0.248997689068362,0,-0.0059402699786505,-0.0825118914619889,0,0
X16.HK.EQUITY,0,0,0,0,0,-0.0877965181360779,0,0,0,0.0512888846099937,0,0,0,0,0,0.225082047786013,-0.351496806437683,0,0,0.0659541120447044,0,0,0,0,0,0,0,0,0,0.472145859909135,0.191310229623524,0,0,0.0967432051818342,0,0,0.464031578079018,0,0,0,0,0,0,0,0,0,0,0,-0.0424805730070703,0,-0.0690172558521364,-0.0228516800789898
X600000.CH.EQUITY,0,0,0.105900026577347,0,0,0,0,0,0,0.168981270186424,0.424893863298294,0,0,0,0,0,0.121232121807701,0,0,0.051861742839952,0.0801551607720191,0,0,0,0,0,0.29265504721239,0,0,0,0,0,-0.0725232827959164,0,-0.103711409945925,0,0,-0.221005022932477,0,0,0,0,0,0,-0.0238447590626675,0,-0.0360192430130284,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.00116158233407914,0,0,0,0,0,0,0,0,0,-0.0533628006878463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194472089508112,0.47839796674621,0,0,0.0644001072070183,0,0,0,0.079094701527836,0,0,0.161870952441583,0.0666628731385682,0,0,0,0,0.0491831477228616,-0.105028137430469,-0.0512180430195048
X11.HK.EQUITY,0,0,0,0,0.0663325730966943,0.131133211868938,0,0,0,0,0,0,0,0,0,0,0,0,0.3541979930139,0,0,0,0,0,0,0,0,0,0,0,0.558579953519434,0,0,0,0,0,0,0,-0.188512717704956,0.093653657794903,0.0299957601319604,0,0.344430093239169,0,0,0.00605764538031202,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0960319814970209,0,0,0,0,0,0.0726057189769741,0.254330138572985,0,6.93889390390723e-18,0,0,0.0758996812063875,0,0,0,0,0,0,-0.0123525660738903,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00495120407542407,0,0,0.290998930974744,0,0,0,0,0.00837874578450548,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119932357871026,0.105458338027645,0,0.575165669793626,0,0.0327704067795763,0,0,0,0,0,0,0.168489552332433,0,0,0,-0.038805252165309,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.380229972022513,0,-0.162077639067431,0.291224734477164,-0.46086599006278,0,0,0,0,0,-0.175760259009809,0,0,0,0,0,0.615907265805361,0,0.313953313852276,0,0,0,0,0,0.0143741143402488,0,-0.145130941241082,0,0,-0.21234986706278,0,-0.193269321570168,0.0909106201227181,0,0,-0.108922146875653,0,-0.0846575129464546,0,0,0,0,0,0,0,0,0,-0.108665578805996,0,0,0
X688.HK.EQUITY,0,0,0.0188166930373157,0,0,0,0.0158250674646347,0,0,0,0,0.136427763912873,0,0,0,0,0,0,0,0,0.149906133707427,0.25935355080275,0,0,0,0,0.214906414514071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213853956170102,0,0,-0.332238938425397,-0.145967175282919,0.0261828047792211,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.118364314607835,0.0623081439233466,0,0.0238070555222459,0,0,0,0.00648298885787354,0,0,0,0.164540498961371,0,0,0,0,0.302450590814221,0,-0.359847583070538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119945270290787,0.168618364081289,-0.105254501027104,0,0,0,-0.00501707479317602,0.250278854407127,-0.29569893914457,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.211201463492702,0,0,0,0,0.0995028067709047,0,0.144724913948521,0,0,0,0,0,0,0,0,0,0.148958073943518,0,0,0,0.0797540833065816,0,0,0,0,0,0,0,0,0,0.0178480878694954,0,0,0,0,0,0,0,0.0496307794183271,0,0,0,0,0,0,-0.0111398099110261,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0674108420398854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317693819271528,0,0,0.278875612083263,0,0,0.291661508385356,0,0.0317651921439259,0,0,0.033393969372966,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0637863995900483,0,0.057963622970453,0.0832640251676465,0,0,0,0,0,0,0,0,0,0.165519219597436,0,0,0,0.231210079858533,0,0,0,0,0,0,0,0,0,0,0,0.0749757104347294,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0487245061954889,0,0,0,0.107338056624521,0,0,0.131482061831167,0,0,0,0,0,0,0,0.0735535817402705,0.0147238811739866,0,0,0,0,0,0,0,0,0,0,0.0929945432842279,0,0,0,0.0815872604896406,0,0,0,0,0,0,0,0.132037501107961,0,0,0.0694727633473933,0,0,0.0193616834409644,0.0617915675272934,0,0,0,0
X2007.HK.EQUITY,0,0.307266397488902,0,-0.00670267825960754,0.056142832356416,0,0,0,0,0,0,0,0,0,0,0.028951931894787,0,0,0.0943907277645137,0,0,0,0,0,0,0,0.121497434244139,0.428307654310096,0,0,0,0,0,0.188856911867205,0,0,0,0,0,0,0,0,0,0,0,-0.0656735066053699,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.124692345978818,0,0.239836888320481,0,0,0.11952946347719,0,0,0,0,0,0,0,0.0145644493157633,0,0,0,0.373352729383966,-0.0101852077939163,0.0848251022863616,0,0,0,0,0,0,0,0,0,0,0.248942894836756,0,0,0,0,0,0.152089727515958,0,0,-0.0229403281096719,0,0,0,0,0,0,0,0,0.261000820898585,0
X1113.HK.EQUITY,0,0.125053190622129,0,0,0,0,0,0,0,0,0,0.0381842460780361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900523420406132,0,0,0,0.201649168181895,0,0,2.16840434497101e-19,0,0,0,0.156217345694601,0,0,0,0,0,0,0,-0.114970461479348,0.174175745921289,0,0,0,0,0,-0.298456467089625
X601818.CH.EQUITY,0,0,0,0.183044757895671,0,0,0,0.421285738189149,0,0,0,0,0.0520402874216051,0,0,-0.0809117482612675,0,0,0,0,0,0,0,0,0,0,0,0.142569067808241,0,0,0,0,0.033412906610041,0,0,0,0,0,0.145627528020795,0,0,0,0,0,0,0,0,0,-0.176585327475989,0,0,0.16116354706348
X12.HK.EQUITY,0,0,0,-0.050927958015262,0.43404907420806,-0.494761191177076,0.249937784243698,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720881449953044,-0.130110874820629,0,0,0,0,0,0,0,0,0,0,0,0.379541779108275,0,0,0.426473830181197,0,0,0,0,0,0,0,0,0,0.2001348992186,0,0,-0.151597977447624,0,0,0.181071516056462
X823.HK.EQUITY,0,0,0,0.0480799162314266,0,-0.101756402015901,0,0,0.128602576652295,0,0,0,0.0744385027775211,-0.189004292294236,0,0.0805653261087736,0,0.102560664179413,0,0,0,0,0,0,0,0,0,0.0675741462337716,0,0,0,-0.022739168470199,0,0,0,0,0.228347025393455,0,0,0,-0.124377008098484,-0.0342534020482713,0,0,0,0.177277027046391,-0.0404309126696953,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0607742592203587,0,0,0,0,0,0,0,0,0,0,0.496825095757391,0,0,0,-0.0694926933064473,0,0.0144634587835684,0,0,0,0.0782327849355734,0,0,0,0,0.142190563898586,0.0978410798918915,0,0,0,0.0139019144654547,0,0,0,0.0124128303433657,0,-0.00703571035372357,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.100866935953057,0,0.161579887106127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370218847599716,-0.073164553703715,0,0,0,0,0,0,0.0761126280290507,0,0,0,0.488615343736271,0,0,0,0,0,0.132985023940784,-0.0440373758495703,0.0461643343736321,0,0
X600048.CH.EQUITY,0,0,0,0.0792969461346683,0,0,0,0.0234965671109668,0,0,0.110689474469901,0,0,0,0,0,-0.0485854772497681,0,0,0,0,0.255930433906462,0,0,0.393152412912505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328331936252894,-0.297455746645008,-0.0281212390231744
X601211.CH.EQUITY,0,0,0,0,0,0.00806744132655702,0,0,0,0,0,0.0961369378586732,0.057174859243763,-0.0232406404859361,0,0,0,0,0,0.0331948361959418,0,0,0.385490278015265,0.037472655873534,0,0,0,0,0.067154568907725,0.00869694561821664,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0354178518149826,0,0,0,0.138748179641584,0,0.0640953168324583,0,0,0.256364147234114,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.194668265136971,0,0,0,0,0.486464556050226,0.0576848921918694,0.0344780159321005,0,0,0,0.102675741378696,0,0,0,0,0,0,0.0136317398941108,0,0,0,0,0,0,0,0,0,0,0.110930862417858,0,0,0,0,0,0,0,0,0,0,0.0456361678217636
X1997.HK.EQUITY,0,0,0,0,0,0.0753454729273593,0.161160440950406,-0.121349027502141,0,0,0,0,0.397883966207793,4.33680868994202e-19,0,0,0,0.108896030498047,0,0,0,0,0,0,0,0,0,0.0973618376866992,0,0.074173609715243,0.0335454193457346,-0.024601652738334,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.140890110282145,0,0,0,-0.00795129271634523,0.24621807063659,0,0,0.0892215633507142,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.154881754230143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23704261208619,0,0,0,0,0,0,0,0,0.43064589754216,0,0.0715271698405707,-2.71050543121376e-20,0,0,0,0,0,0,0,0.042169081933147,0,0,0,0,0.00815217114129646,0,0,0,0
X601066.CH.EQUITY,-0.235420346789067,0,0,0,-0.0367307096583906,0,0,0,0,-0.177270141709055,0,-2.77555756156289e-17,0,0,0,-0.3492042097403,0,0,0,-0.148665943429136,-0.017654767870749,0,0,0,0,0,0,0,0.157799376923172,0,0.284593178599949,0.650143014558973,0,0,0,0,0.0638736985212868,0,0,0,0,0,0.245567392477323,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.408779470143381,0.066150572964174,0,0,0,0,0,0,0,0,0.0338621156131211,0,0,0,0,0,0.0377638624198561,0,0,0,0.0189986901004616,0,0,0,0.136855443903255,0.027647505871804,0,0,0.0596690861979259,0,0,0,0,0,0,0,0,0,0,0,0.171023882316399,0,0,0.0649184492912814,0,0,0,0,0.0498879627228017,0,0,0.0968815659984942
X002142.CH.EQUITY,-0.0332122971952789,0,0.285038114199293,0,0,0.0309266118395393,0,0,0,-0.0454825325940434,0,0.199841669225442,0,0,0,0,0,0,0,0.174351894064475,0,0,0,0,0.280991117092127,0,-0.105503483192587,0,-0.0749757312692276,0,0,0,0.0379513939980793,0,0,0,0,0,0,-3.46944695195361e-18,0,0,4.33680868994202e-19,0,-0.0401738304709427,0,0,0,0.116455434241273,0,0,0.0372747537399291
X601169.CH.EQUITY,0.0134398594124248,0,0,0.0704698375376118,0,0,0,0,0,0,0,0,0.0808945362103491,0,0,0,-0.323837396631769,0,0,0,0,0,0,0,0,0,0.0705466270599464,0,0.187862770779317,0,0,0,0.742898585755924,0,0,0,0,0,0,0,0,0,0,0.631320889688615,0.215856751173867,0,-0.12061310796251,0,0,0,0,0
X000166.CH.EQUITY,0,-0.130465659814912,0,0.0730724670600132,0,0,0,0,0,0,0,0.271233312158819,0,0,0,0.202195224365173,-0.0580272128480155,0,0,-0.0126077521121553,0,0,0,0,0,0,-0.0446740921167452,0,0,0,0,0,0,0,0.313136870498115,0,0,0.237817208017112,0.0840137170991268,0,0,0,0,0,0,0,0.26546092539353,0,0,-0.0293581122193154,0.063468757265881,0
X600015.CH.EQUITY,0,0,0,0,-0.39750413809023,0,0,0.382717537788326,0,0,0,0,-0.0152498298264969,-0.217692978183449,0,0,0,0,0,0,0,0.466620125090753,0,0,0,0,0.108508056315704,0,0,0,0,0,0.235812653334715,0,0,0,0,0,0,0,0,0.0806488635289807,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.134747787056273,0,0,0,0,0,0,0,0,0,0,0.00628394206768087,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887831767760459,0,0,-0.0988627120523415,0.0362760898016992,1.73472347597681e-18,0,0.0247920675375516,-0.162474604882043,0,0,0,0,0,0,-0.0961079852506755,0,0.0329416560951868,0,0,0,0,0.308881777877086,0,1.24292354156466,0,-0.127450097306731,0.0987206501321645
X17.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.613221245661342,0,0,0.149618610235185,0,0,0.0654605692708408,0.00215567026094638,0,0,0,0,0,0,0,0,0,0,0.101550024380462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141428434526643,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.105759530987075,0,0,0.0701046443899416,0,0,0,-0.108964038300931,0,0,0,0,0,0,0,0,0,0.0486485191197586,0,0,0.364565205475449,0,0,0,0,0,0,0.0694074558477368,0,0,0,0,0,0,-0.0935966361496607,0,0,0,0.00184863656425024,0,0.462821785242593,0.0297472025762817,0.0704367370609163,0.0405052024002018,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327385374680428,0,0,0,0.159312725429888,0,0,0,0,0,0,0,0,0,0,0,0.524211809388614,0,0,0,0.0518835949490954,0,0,0,0,0,0,0,0.219962190743626,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.105531311996777,0,0.146411927975901,0,0,0.00702411470453542,0,0,-0.362046369843012,0,0,0,0,0,0,-0.0555198332992766,0,0,0,0,0,-0.0815432119220163,0,0,0,0,0,0,0,-0.340020855222045,0,0,0,0,0,0.121920222439425,0.0999518266035165,0,0,0,0.490923340706186,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,-0.0171120365497608,0,0,0,0.0626784137843721,0,0,0,0,0,0.142869249585053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513717212862266,0,0,0,0,0,0,0,0,0,0,0,-0.931564479871178,0
VXFXI.INDEX,0,0,0,0,0,-0.0507639359740254,0,0,0,0,0.107069779621285,-0.00539192358951015,8.67361737988404e-19,0.00228512718535456,0,0,0,0,0,0,0,0,0,0,-0.150521333107078,0,0,0,0.0167040084256004,0,0,0,0,0,0.102441874049937,0,0,0,-0.0895167360265514,0,-0.00895087306553508,0,0,0,0.0443688255830643,0,0,0.152457780204937,0,-0.951367261404447,0,0
CN2YR,0,0,0,0,-0.344105817948158,0,0,0.157664717745019,0,0,0,0,0,0,0,0,0.193267452285672,0.198649937071131,0,0,0,0,0,0,0,0,-0.0281158402432414,0,0,0,0,0,0,0,0,0.0174119440884536,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.177902762190215,0,0,-0.154593266094597,0,0,-0.100720560326301,0
