,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.398020166385111,0,0.132032819583338,0.0482214232750481,0,0,-0.0369371192097866,0,0,0,0,0,0,0,0.0771797938511747,0,0,-0.0261477661593548,-0.0132349191355722,0,0,0,0,0,0.047217328237326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115745468508095,0.220708635155886,-0.00199678490502215,0,0,0,0,-0.00111826410894958,0.0467263182682433,-0.0603516238025923
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169726371167682,0,0,0,0.344649157411873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202751608225433,0,0.0121934235413677,0,0,0,0,0,0,0,0,0,0,0.0031026111971636,0,0,0,0.152021126680963
X601939.CH.EQUITY,0,0,0,0.764315765860782,0,0,0,0,0,0,0.0784865251959832,0,0,-0.0248613663579968,0,0.137603291973571,0,0,0,0.0714546887681019,0,0,0.00783811778374782,0,0,0,0,0,0.0533649058932105,0,0,0,0,0,0,0.0108448590423264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000409334122976304
X601288.CH.EQUITY,0.200593108519862,0,0.856385722169486,0,0,0,0,-0.0588879538809243,0,0,0,0,0,0,0,0,0.0150522822580062,0,0,0,0.0305467128764149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254913593872207,0,0,0,0,0.0199114334891,0,0,-0.135890305462215,0,0,0.00358720030975728,0,0,0,0,-0.0406299270145165,-0.00196433231133606,-2.16840434497101e-19
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0877282909065735,0,0,0.162399137602762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839791759413726,0,0,0,0,0,0,0,0,0,-0.00810618042258754,0,0,0,-0.137537123932533,-0.00637609899039761,0,0.897349043045709,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.233746776823761,0,0,0,0,0,-0.0493345944747931,0,0.0234703756383575,0,0,0,0,0.298488425126509,0,0,0.0303625718497,0.0800481364966307,0,0,0,0,-0.17698230892437,0,0,0.0666814096511198,0,0,0.112527068536342,0,0,0.306014946260095,0.161429134238308,0.00546601238845728,0,0,0.0626662200347185,0,0,0,0
X388.HK.EQUITY,0,0.115687877403303,0,0,0.282745476823449,0,0,0.0763565084754017,0,0,0,0.0112498372802925,0,0,0,0,0,0,0,0,0.0411962556656302,0.224522747274424,0,0,0.0778004722665291,0,0,0,0,0,0,0,0,0,0,0,0,0.130267021083869,0,0,0,0,-0.237825351479807,0,0,0.159773432494472,0,0.0164291461428426,0,0,0,0,0.0150438006835268
