,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.153662362659151,0,0,0,0,0,0,-0.0159487251494658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286784005642153,0.42579449155728,0.226147441844827,-0.188456684178352,0,0,-0.049701587595644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000137005320353996
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734
X601939.CH.EQUITY,0,0,0,0.769469130490905,0,0,0.0112262139354778,0,0,0.00364559722581604,0,0.0246750821976283,-0.00992197281104337,0,0,0,0,0.142518328290627,0.0760863411516306,0,0,0,0,0,0,0,0.00162017802401705,0,0.0281716680127022,0,0.057122134807145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.914380357520463,0,-0.0258174391302804,0,0,-0.0128672210692183,0,0,0,0,0,0,0.0363012729892746,0.061228942029203,0,0,0,0,0,0,0,0,0,0,0,0,0.0617483792735715,0,0,0,0,0,0,0,0,0,0,-0.0667273509212266,-0.129984785210842,0,0,0,0,0,-0.0112060699975127,0,0,0.0509451384330146,-0.0623126165558927,-0.0183808367301272,0
X601628.CH.EQUITY,0.0112808251286449,0,0,0,0,0,0,0,0,0.295807977657677,0.199111951230818,0,0,0,0,0,0,0,0,0,0.0276274238540839,0,0,0,0,0,0,0,-0.0306269331691202,0,0,0,0,-1.73472347597681e-18,0,0,0,0.551068876978292,0,0,0,0,0,0,0,0,0.219860359354884,0,0,0,0,0.0447441075566281,0.1129161652156
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0218756241809887,-0.137878877718408,0.0342197547956942,0,0.0344242720998407,0,0,-0.0132724075322979,0,0,0.0563083690636546,0,0,0,0,0,-0.0247953796013706,0,0,-0.00634309643115458,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0894542272917354,0,0,0,0,0,0,0,0.999578262198227,0,0,0.03288693368942,0
X1299.HK.EQUITY,0,0,0,0,0.0736263177802296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364326860429912,0,0,0,0,0,0,0,0,0,0.260512920133899,0.0951822849472664,0,0,0,0,0,0,0,0,0.0465907061649039,0,0,0,0.0888104283537158,0,0,0,0,0,0.0798458565320922
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965773395814186,0,0,-0.142147561685582,0,0,0,0.0458165570699636,0,0,0,0,0.492493605781554,0.18515253899145,-0.0977835681208624,0,0,0,0,0,0,0,-0.0781440753673415,0.073279605565579,0,0,0,0,0.0622910638212721,0.105330360718585,0,-0.21625154425772,0,0,0,0.148171911094272,0,0
X388.HK.EQUITY,0,0,-0.187851004467186,0,0.217765875922648,0,0,0.0618550911722586,0,0,0,0,0,0,0,0.0652431176389149,0,0,0,0,0,0,0.435874698430668,0,0,0,0.11219447010415,-0.0305700017944843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140048719383423,0,0.0910156913533074,0,0,0,0,-0.0561661897074094,0,0.296054348370889
