,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.282536269320464,0.043261575514323,0.0108593115181417,0,0,0.43139563732767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102313994799678,0,0,0,0.0488213302997771,0,0,0,0.0184631283405911,0,0,0,0,0,0,0.0747096825713872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.201244857420634,0,0,0,0,0,0.203805860606394,0,0,0,0.0480872452915612,0,0.0930102311391289,0,0,0.0656796836025277,0,0.0319824922164441,0,0,0,0,0,0,0,0,0.149790296524376,0,0,0.00819742882058655,0,0,0,0.132689519189638,0,0.0366629306197996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724635550610946,0
X601939.CH.EQUITY,0.447058517982923,0.172034104816626,0,0,0,0,0,0.235662164153031,0,0,0,0,0,0,0,0,0.0123669118589075,0,0,0,0,-0.115519287923563,0,0,0,0,0,0,0.143525089834244,0,-0.0413349224643948,0,0.139395396008768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112489384441603,0.126931643428523,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.529682710078259,0,-0.0776477659911329,0,0.0708093535639816,0,0,0,0,0,0,0,0,0,0,0.147735506052551,0.063367451315565,0,0,0,0,0.121140614325187,0,0,0,0.0332013159975589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429585917786314,0,0,0,0,0
X600036.CH.EQUITY,0,0.143191566274484,0,0,0,0.0256517573544533,0,0.00407619294735542,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0,0
X1299.HK.EQUITY,0,0,-0.161861597178511,0,0,0,0,0,0,0.167496124210313,0,0,0,0,0,0,0,0,0,0,0,0,0.045120829844428,0.169354505905172,0,0,0,0,0,0,0,0,0.173586296542181,0,0,0.0966522836558726,0,5.42101086242752e-20,0.0891929119517674,0,0,0.0553391958023784,0.311756767879388,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0490516225264163,0,0,0,0,0.00137157694903858,0,0,0,0,0,0,-0.0288456849779931,0,0,-0.114920653068484,0,0,0,0,0,0.0804650704535051,0,0,0,0,-0.115108112182601,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0.534114692948619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456236577664755
X601988.CH.EQUITY,0.0400548703114801,0,0.0908198514549084,0.355951485122953,0,0,0,0,0,0,0,0,0.208128593407064,0,0,0,0.150047348369739,0,0.0177810182341223,0,0,0,0.0260677764328307,0.00931188937509177,0,0,0,0,0,0.11717462984073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X5.HK.EQUITY,0,0.35251766016751,0,0,0,0,0,0,0,0,0,0,0,-0.202961703953574,-0.0801468744809012,0,0,0,0,0,0,0,0,0.269002718687031,0,0.134359579383309,0,0.0484165312163074,0,0,0,0,0.00256375370147529,0,0,0,0,0,0,0,0.216922520985335,0,0.127544836535651,0,0,0,0,0.136508503157621,0,0,0.0234121518079018,0,-0.0514431023785869
X388.HK.EQUITY,0,0,0,0,-0.0996463004193687,0.265672073201595,0,0,0,0,0,0,0.027746792141783,0,-0.00292471252213186,0,0,0,0,0,-0.130715880480187,0.432420646677336,0,0,0,0,0,0.0368460512795465,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.059945577326417,0.121060027394204,0,-0.0884398008931427,0,0.168397287761913,0,-0.350597109795041,0,0.0183143689268424,0,0,0.177788944362787,0,-0.0344327978904128
