,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.182874281117416,0.239947855413786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430122848968775,0,0.0740926045615536,-0.416526857076427,0,0,0,0,0.685895946439589,0.133344787344682,0,-0.210517516545062,-0.0233502320775929,0,0.168810556972983,-0.0353053896768007,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.140124130057525,0,0.00795771652784499,0.00448824751704071,0,0,0,0,0.0485961447977009,0,0,0.168088512737049,0,0,0,0,0.0581072691151573,0,0,0,0,0,0.0636227931601769,0,0,0,0,0,0,0,0,0,0,0.575912705555721,0.0365685819555238,-0.0759017875356732,0,0,0,0,0,0,-0.0308534937931486,0,0,-0.0398050652965045
X601939.CH.EQUITY,0.230521983680453,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125048200077562,0,0,0,0,0,0,0,0,0.047043302315055,0,0,-0.00548109864526802,0,0.374470451091677,0,0,0,0,-0.0182103971407034,0,0.0732243323292189,0,0,0,0,0.0438358738287831,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.23923398029004,0,0,0,0,0,0,0.0897739315024798,0,0,0,0,0,0,0.131792288127802,0,0,-0.028473553770922,0,0,0,0,0.114843179398145,0,0,0,0,0,-0.071446094196682,0,0,0,0,0,0.251856781820174,0,0,0,0.174682170962019,0,0,0,0,0.0824959725442424,-0.00253932597805795,0,-0.0189558800414782
X5.HK.EQUITY,-0.119864411379151,-0.157751706832295,0,0.133112568583306,0,0,0,0,0,0,0,0,0,0,0.249109562532165,0,0.2510792030138,0,0,0,0,0.0844469111679035,0,0,0.358104847729948,-0.0694513091878814,0,0,-0.097650946824971,0,0,0,0,-0.223501615127528,0,0,0,0,0,0,0.253946167539172,-0.128599942980592,0,0,0,-0.0172227928071472,0,0,-0.0707337225364174,0,-0.0375444182261257,0
X601988.CH.EQUITY,0.238727528089611,0,0,0.572939858768902,0,0,0,0,0,0,0.119114352305808,0,0.141792292431215,0,-0.0657312375146927,0,0.0831780780633655,0,0.00916219255792195,0,0.0177469780373829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374299953703221
X600036.CH.EQUITY,0,0.696078912356302,0.039289701242148,0,0,0,0,0,-0.188036428070341,0,0,0,-0.0164108754203821,0,0,0,0,0,0.152758437463347,0,0,0,0,0,0,0.0417136212996112,0,0,0.0327192415690347,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.26489785088554,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296644757273068,-0.0971881405668625,0.0243751517951415,0.145035657310122,0,0,0.141469392430546,0,0,0.235120654657133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621366412286222
X601628.CH.EQUITY,0,0.129930268660052,0,0.129692663757728,0,0,0,0,0,0,0.0369591375736945,0,0,0.251290314400626,0,0,0,0.0364600740631451,0,0,0,0,0.111485285146717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195663368861255,0,0.0186079467196133,0,0,0,0,0,0,0,0,0,-0.00702496315949562,0,0
X601328.CH.EQUITY,0,0.0857049430921343,0.0994341732058689,0.366856814996857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887041288333409,0.045025652396012,0,0,0.0858366551832682,0,0,0,0.134531803421526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234768289513014,0,0,0,0,0,0,0,-0.0230516983718478,-0.187627623526984
