,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.236260223771765,3.46944695195361e-18,0,0.087113844356325,0,0.238982403014622,0,0,0,0,0,0.128010449399572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381537621484893,0,0,0,0.0939267557777676,0,0,0,0,0,0.0225452394407404,0,0,0,0,0,0,0,0.106414939270291,0,0,0,0,0,0
X601318.CH.EQUITY,0.169828941524235,0,0,0,0,0,0,0,0.27686929965656,0,0,0,0,0,0,0,0.25163471164012,0,0.0590104595891955,0,0,0,0.0958043651019052,0,0,0,0,0,0.037949553219249,0,-0.0880524608032402,0,0,0,0.0942061789568441,0,0,0,0,-0.0198575994704053,0,0.0536213080560616,0.0190837953954127,0,0.0587457283649718,0,0,0,0.0610611151557365,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.282508444318557,0,0.0747288060985582,0,0,0,0,0,0,0,0.416034309540555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558695168916787,0,0,0.0735817618603476,0,0,0.00942355943069211,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354607809273386,0,0.0265228404874409,0,0,0.487138647883863,0,0,0,0,0,0,0,0,0.0301571258534759,0,0,0,0,0,0,0.0175757054092868,-0.0286123331248113,3.46944695195361e-18,0,0,0,0,-0.000287001499372575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104895788223756,0,0,0,0.00349923284394713,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.033365443940138,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-4.33680868994202e-19,0,0,0,0.313537205088026,0,0,0,0,0,0.222599789756015,0.0962233198380953,0,0,0.390828544182142,0,0,-0.053813010077236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287329577769654
X601988.CH.EQUITY,0.375580291715282,0,0.000220272686860796,0,0,0,0,0,0,0,0,0.0951081509730876,0,0,0,0,0,0,0.0252024890779445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159782763368532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297308014898485,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.280080589078166,0,0,0,0.320085275463098,0.0712691597337634,0,0,0,0.152054344132088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115670433659575,0,0,0,-0.0532318090008609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335809488382265,6.93889390390723e-18,-0.00574669077690634,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37850775240362,0,0,0.0701671357840981,0.171054170513994,0.0133303871992088,0,0,0,0,0,0,0,0.273549044568831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.254266442438408,0,0,0,0,0,0.274623040483465,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-0.166220782900888,0,0,0,-0.148738277068075,0,0,0,0,0.746898743295925,0,0,0,0,0,0.251786211824266,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652595201559552,0,0,0,0,0,0,0,0,0,0.064957087828489,0,0,0,0,0,0,0,0.0268982477723915,0,0,0,0,0,0,0,0,0.221547172394766,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.00297196030047749,0,0.386940482574569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338179857406613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044098503927458,0,0,0.229937701610659,0,0,0,0,0,0.0228685443865335
X000002.CH.EQUITY,0.201291509851922,0,0,0.00568518962064581,0,0,0,0,0,0.0129147970899704,0.00693213904037724,0,0,0,0,0,0.0388488045156527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52497598563853,0.00949346451818796,0,0,0,0,0,0.192493594267913,0,0,0,0,0,0,0,-0.17563298668342,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.388964733765262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455807865302143,0,0,0,0.0158448029281707,0.0929093205269666,0.073417142214292,0,0,0
X388.HK.EQUITY,0,0,0,0.0310906600411942,0.0490994560785139,0,0,0.10476490627917,0,0,0,0,0,0,0,0.117146204534881,0,0,0,0,0,0.322284294326834,0.0625851564621829,0,0,0,3.46944695195361e-18,0,0,0,0.0100152908665785,0,0,0,0,0,0,0,0,0.10769038091457,0,0,0,0,0.0400238823794364,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0692011871599106,0,-0.13099631236588,0,0,0,0,0.0664122385836421,0,0,0,0.22909729649801,0,0,0.131328558300853,0,0,0,0,0,0,0,0,0,0.0786367581236088,0.147698923415651,0,-0.0331021582347776,0.086447890148085,0,0,0,0,0,0,0.0902688895128656,0,0,0,0,0,0.239999862914516,0,0,0,0
X000001.CH.EQUITY,0,0.0332750646025705,0,0,0,0,0.223611697958267,0,0,0,0,0,0,0.0743263671914265,0,0,0,0,0,0,0.0767130000652034,0,0,0,0.135963553483563,0,0,0,0,0.213239711858305,0,0,0,0,0.121430208121105,0,3.46944695195361e-18,0.0569058145242523,0,0,0,0,0,0,0,0,0,0,0,0.101870420588306,0,0,0
X688.HK.EQUITY,0,0,0,0.0789328372875279,0,0,0,0,0.18310240719668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676252516529381,-6.93889390390723e-18,0,0.0389875213901272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0973224251637985,0,0,0,0,0,0,0.0326091238282942,0.0712041837881231,0,0,0,0,0,0.584390063241802,0,0,0,0,0,0,0.0274383339915755,0,0,0,6.93889390390723e-18,0,-0.119403188234825,0,0,0,0,0,0,0,0.162301132819513,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.163481112386512,0.220345688610402,0,0,0.314059116034236,0.0379085774018022,0,0.079611465844071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214307823547679,0,0.0331604038372549,0,0,0,0,0,0,0,0,0,0,0,0,0
