,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.395961237342987,0,0,0.352750618327933,0,0,0,0,0,0,0,0,0,0,0,0,-0.043666293967811,0,0,0.103207774755251,0,0,-0.24676251828509,0,0,0,0,0,0,0,0,0,0,0.220578803252573,0,0,0,0,0.065912341642997,0,0,0,0,-0.13176657154027,0,0,0,-0.0131369689659708,0,0
X601318.CH.EQUITY,-0.0192819598168756,0,0,0,0,0,0,0,0,0,0.260396817418109,0.222395273710956,0,0,-0.0423927638647175,0,0.142580444175244,0,-0.00393718606670081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123437468277271,0.375644934201512,0,0.0262216621073342,0,0.0760675944800123,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.276421433634824,0,0,0,0.0976388777864922,0,0,0,0,0,0,0,0,0.106637564403261,0,0,0,0,0,0,0.0355788894436051,0,0,0,0,0.331488770444219,0,0,0,0,0,0,0.0306253584047455,0,0.133062785082345,0,0,0,0.00310210932025611,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.3137998885267,0,0,0,0,0,0,0,0.0193345312675958,0,0,0,0,0,0,0,0,0,0,0,0.0240050412836748,0,0,0,0,0.0519681538005356,0,0,0,0,0,0,0,-0.0314200353219441,0,0,0,0,0.0758537306375544,0.169339236303333,0,0,0,0.295492130792616,0,0,0,0.00372760764148773,0.156082394867717,0,0,-0.106019808560675
X5.HK.EQUITY,0,-0.195610664971643,0,0.406956177562748,0,0,0,-0.134123330391136,0,0,0,0,-0.0207671283978425,0,0,0,0,0.0256014453683123,0,0.149703380858744,0,0,0.508160477120085,-0.227160951963627,0,0,0,0,0,0,0,0,0,-0.00907115258669697,0,0,0,0,0,0,0,0.104655688170475,0,0,0,0,0,-0.0163528326596906,-0.172063209885114,0,-0.144169628771356,0
X601988.CH.EQUITY,0.0234336683763607,0,0.0703385018577499,0.303458963061941,0,0,0,0,0,0.119809986684467,0.178209396189173,0,0,0,0,-0.0300195406517071,0,0,0,0,0,0,0,0,0,0,0.0869031605198212,0,0,0,0,0,0.0447246027641058,0,0,0,0,0,0,0.0627257759092069,0,0,0,0.100055625867778,0,0,0,0,0,0,-0.0248971538852394,0.145556736917555
X600036.CH.EQUITY,0,0.300899139628436,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.125116600087728,0,0.0590310099948906,0,0,0.0103309455509857,0,0.0402510810473196,0,0,0,0,0,0,0,-0.0406726131303869,0,0,-0.0218049369815177,0,0.219097502125837,0.101605509457073,0,-0.187985222572618,0.0413018697789816,0,0,0,0.200804732494184,0,0.018612356917415,0,0,0,0,0,0,0,0.198534178301569,0,0
X1299.HK.EQUITY,0,0.0333607647862814,0,0,0,0,0,0,0,0,0,0,0,-0.076389513011606,0,0,0,0.271826524689413,0.16928706192493,0,0.29873554532356,0,0,0.18164857866126,0,0,0,0.0157637688160613,0.0471243318921233,0,0,0,0,0,0,0,0,0,-0.152203356562361,0,0,0,0,0,0,0,0,0,0,0,0,-0.206896848025499
X601628.CH.EQUITY,0,0,0,0.0184597693850567,0,0,0,0,0,0,0.0168720286101954,0,0.0201451161833768,0,0,0,0.167195176834686,0,0,0,0.00379787665368765,0,0.0370657241497163,0,0,0,0,0,0,0,0,0,0,0,0.0332048933003504,0,0,0,0,0.347411202664381,0,0,0,0,0,0,0,0,0,0.154561536910017,0,0
X601328.CH.EQUITY,0.123142668104667,0.00141158049357976,0.0170834993325322,0,0.0874517217979987,0.419857136195471,0,0,0,0,0,0.125526832979013,0.103704782823545,0,0,0,0,0,0,0,0,0.0157346423903775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171800209003467,0,0.0611533724523851,0.0177830802570522,0,0.121125028147522,0,0,0,0,0
