,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.152698668405829,0,0,0.00387030482336586,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099431294327402,0.358700267453508,0.089227841662337,0,0,0,0,-0.111934628986998,0,0,0,0.190907919230057,-0.206002256765925,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170018976534426,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0789637464058978,0.0168105016170553,0.0606594659176853,0,0,0,0,0,0,0,0,0,0,0,0,0.299743396995598,0,0,0,0,0,0,0,0,0,0,0.150521051936486,0,0,0,0,0,0,0,0,0.317517062115042,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.880388819825982,-0.00550300903065344,0,0,0,0.00989096830096531,0,0,0,0,0,0,0,0,0,0,0.0619733983704001,0,0,0,0.0295499189374578,0,0,0,0,-0.108597909980563,0,0.0912950023602099,0,0,0,0,0,0,-0.0181569255139016,0,0,0,0.0591382867628758,0,-0.0656581351038735,0,0,0.0411734206782747,0,0,0,0.0666412901279488,0,0
X601288.CH.EQUITY,0,0,0.759338622973204,0,0.00479516881243536,-0.0228202239008016,0,0,0,0,0,-0.0286950476275974,0,0.309931870352482,0,0,0,0.113032405631832,-0.00362937746457253,0,0,0,0,0,-0.111848428320344,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0870893051421036,0,-0.103816524403026,0,0,0,0,-0.0441471102617954,0,0,0,0,0,0,0,0,-0.0225313723898902,-0.0170414600869027,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.539562609800956,0,0.284937537709093,0,0,0.115376292994335,0,0,0,0,0,0,0,0.0468790640880538,0,0,0.0267506500617313,0,0,0,0,0,0,0,0,0,-0.0914864382878431,0,0,0,0,0,0,0,0.0906406506635063,0,0,0,0,0,0,0,0.100025388138084
X601628.CH.EQUITY,0,0.0419006394712184,1.73472347597681e-18,0,0,0,0.294224673855224,-3.46944695195361e-18,0,-0.0541148186760892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196966926262327,0,0.127968160706694,0.0589548176986293,0,0,0,0,0.0639681853795007,0.102332430975722,0.0811864741252724,-6.93889390390723e-18,0,0
X600036.CH.EQUITY,0,0,0.280575713160368,0.164947226214821,0,0,0,0.0805381256812412,0.0608863707841613,-0.0712894485025279,0,0,0,0,0.109086852076751,0,0,0,0,0.0303618564455821,0,0,0,0,0,0,0.0189663447774914,0,0,-0.00620789389093832,0,0,-0.0136167798051083,0.246473627727565,0,0,0,0.0551843475552711,0,0,0,-0.0997878281438822,0,0,0,0,0,0.0552234878142147,0,0,0.0864557765294844,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0857366882293808,0,0,0,0,0,0,0,0,0,0,0.0348857513396961,0,0,0,0,0.183301965375746,0,-0.0613371273280302,0,0,0,0,0.16533041021443,0,0,0,0,0,0,0,0,0.0382909439065525,0.0229856589719715,0,0,0.175755675370629,0.116693477346782,0,0,0,0,0.443771529760099,0,0,0.0839991696294304,0,0
X5.HK.EQUITY,0,0,0,0,0,-0.251699080702655,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.108907383666422,0,0,0.163499542261587,0,-0.0733172380221737,0,0,0,0.808757550916934,-0.287614394978723,0,0,-1.38777878078145e-17,0.691763789710824,0,0,0,0,0,0.164168081903697,-0.14525583692656,0,-0.0936553451154763,0,0,0,0,0.0907251116342149,0,0,0,0.221819062418247,0,0.258432224021792,0,0
X388.HK.EQUITY,0,0.130974415007458,0,0,0,0,0,0,0,0,0,0,0,0,0.0850257775484408,0,0,0,0,0,0,0,0.323466464060243,0,0,0,0.157068428031921,0,0,0,0,0,0,0,0,0,0.111132482052424,0,0,0,0,0,0,-0.0676884052152721,-0.149762528285472,0,0,0,0,0,0,0,0
