,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.243682611625013,0,0.178327437271572,0,0,0,0,0,0,0.19890112114909,0,0,0,0,0,0,0,0,0,0,0,0.0492004329804759,0,0,0,0,0,0,0.129525684991336,0,0,0,0,0,0,0,0,0,0,-0.0640366867751362,0.0398909145536098,0,0,0,0,0,0,0.0232873261378382,-0.0109021383147294,0,-0.209678112334093,0
X601939.CH.EQUITY,0.475500777196053,0,0,0.205510888584712,0,0,0,0,0,0,0,0,0,0.0662305453353336,-0.168784589792174,0,0,0,0,0,0,0,0,0,0,0.207364306256126,0,0,0,0,0,0,0,0,0,0,0,-0.0174815807650296,0,0,0,0,0,0,0,0,0,0.0845930827630181,0.0655538446752784,0,-0.0244115211477207,0,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296417832092762,0.094618562672023,0,0,0.174320826775205,0,0,0,0,0,0,0,0,0.185033283060855,0,0,0,0,0.0448275472196641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11921723227822,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.484404814988733,0,0,0,0,0,0.30711291987648,0,0,0,0,0.0862228017759013,0.190194285107354,0,0.0401947218965403,0,0,0,0,0,0,0,0,0.049492836740955,0,0,0,0,0,0,0,0,0,0,-0.5361866429179,0,0,0,0,0,0,0,0,0.0890534827409483,0,0,0,0,0,0.223459984126849
X600036.CH.EQUITY,0,0.0497026645224605,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.169962496577618,0,0,0,0,0.0286630177215729,0,0,0,0,0.207910649140907,0.0133397885337887,0,0,0,0,0,0,0,0,0.357851635515558,0,0,0,0,0,0,0,0,0.112128658042865,0,0.142503991432217,0,0,0,0.00287467152258362,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0668977417904556,0,0,0,0,0,-0.110208984635158,0,0,0,0,0,0,0,0,0.0813711299526331,0,0.293803976417456,0.121171113833068,0,0,0,0,0,0,0,0.0410282316246947,0,0,0,0.0764993028333962,0,0,0,0,0.00341146822613407,0.114823419196881,0,0,0,0,0,0,0,0,0.164617724477152,0,0.0605391840736308
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0780725199126925,0.0729980181176596,0,0,0,0,0,0,-0.0453953171459422,0,0.0980902483265265,0,0,0,0.143784839212424,0,0,0.289185245349312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318550413349668,0,0.109527582836801,0,-0.150138477115556,-0.154210530953387,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.417822891060642,0,0,0.220634631521612,0,0,0,0,0,0,0,0,0,0,0,0.103104629137777,0,0,0,0,0,0,0,0,0.0285334428977189,0,0,0,0,0.223915614159322,0,0.010855974302531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218626184152431,0,0,0.0335242556907211,0
X388.HK.EQUITY,0,0,0.423427425401018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879434835982328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456992327937537,0,0,0,0,0,0,0,0,0,0,0,0.00600239692269454,0,0,0.00135346089147321,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0333199225347543,0,0.35121352687556,0,0,0,0.0272686763474393,0,0,0,0,0,0,0,0.0139606311314829,0.0281034876323041,0,0,0,0,0,0,0,0,0,0,0.244656959405066,0.0626031462237555,0,0,0,0,0,0,0.00948034788721462,0,0,0.0330587887881797,0.017994565174112,0,0,0,0,0,0.0848958209818102,0.134419672872491,0,0,0,0
X600000.CH.EQUITY,0.131233350298205,0,0,0.129583934280248,0,0,0,0,0,0,0,0,0.251555016906153,0,0,0,0,0,0.0296126372231761,0,0.0109973742544846,0,0,0,0,0.0536730028650245,0,0,0.155035345222899,0,0,0,0,0.0150406381433194,0,0,0,0,0,0,0.0286087282927935,0,0,0.0418317331743827,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293650978125976,0,0,0,0,0,0,0,-0.0166731080117523,0,0,0.342463940577852,0,0,0,0.420573155093798,4.33680868994202e-19,0.0219757814563296,0.0516657730573219,0,0.107830214482471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725237805434798,0,0,0,0.0270440702580317,0,0,0.252193254418314,0,0,0,0,0,0,0,0.00733366820983073,0.180043340958041,0.270415516086799,0,0.0788217390660794,0.0473048401947916,0,0.0380846871958409,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0149721666708542,0,0,0.349793212583661,0,0,0,0,0,0,0,0,0,0,0,0.189352033349778,0,0,0,0,0,0,0,0,0,0.0388568503362744,0,0,0.0257466604277376,-0.0590999124312511,0,0,0.284194575413589,0,0,0,0.14164967247187,0,-0.0810835842148631,0,0,0,0,0,0,0,0,0,0,0
