,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.129868134650869,0,0.0559368878402131,0,0,0,0,0,0,0,0.364298417689867,0,0,0,-0.0343681524576533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465590031752845,0,0,0,0,0,0,0.2496325846986,0,0,0,0,0,0.0726181946720553,0,4.33680868994202e-19,0,0.0128509611864212,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0,0,0
X601939.CH.EQUITY,0.221135738154462,0,0,0.255972287075649,0,0.148197126210566,0,-0.0489895769585874,-0.0289582106501846,0,0,0,0,0,0.0320267304375567,0,0,0,0,0,-0.00975880948061353,0.0635234424026005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487389302359052,-0.0956220852927535,0,0,0.017836340833532,0,-0.038541144808111,0,0,0.0344951618822823,0,0,0,0
X601288.CH.EQUITY,0.413247539876027,0,0.194848666158847,0,0,0.154086112138895,0,0,0.0263682516489517,0,0,0,0,0.0413635846864166,0,-0.118182840967802,0.0482548668311721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202987480161239,0,0,0.0386740829418919,0,0,0,0.156294272027537,0,0,0,0,0,0,0,0,0,0.178630377880066,0,0,0
X5.HK.EQUITY,0,-0.0538749733848996,-1.73472347597681e-18,0.222492132667962,0,0.0452469696487793,0,-0.214131064690296,0,0,0,0.0675819844596338,0.0413163593950542,0,0,0,0,0,0,0.679324600948094,0,0,0,0,0.16934226876168,0,0,-0.0604286011094871,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.217529572875116,0,0,-0.0832830741923938,0,0,0
X601988.CH.EQUITY,0.140620627633238,0,0.12570092037356,0.149422137847242,0,0,0,0,0.100403238211279,0,0.102032527724946,0,0,-0.241920230016874,0,0,0,0,0,0,0,0,0.0697294586655868,0.250602981344113,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.113210278498152,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0102426443052036,0,0,0,0,0,0.102974882361602,0,0,0,0,0.0536659831255342,0,0.295766611463715,0.239307137905281,0,1.0842021724855e-19,0,0.115129664842169,0,0,0,0,0,0,0,0,0,0,0.065505437785319,0,0,0,0,0,0,0,0,0,0,0,0.0366163649429994,0,0,0,0,0.0878532131930842,0,0,0.0024539903612287,4.33680868994202e-19,-0.0420683854242848
X1299.HK.EQUITY,0,0,0,0,0,-0.00308573829327048,0.0103251692745952,0,0,0,0.209828443102763,0,0,0,-0.141525135790099,0,0,0,0.335580045735357,0.239008936329154,0,0,0.0201963214442676,0,0,0,0,0.153080951500496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607791642394756,0,0.121177077099032,0,0,0,0,0,0
X601628.CH.EQUITY,0.285258695925449,0.281034973566411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823424350373413,0,0,0,0,0,0,0,0,0,0.0477032966930778,3.73072197921483e-05,0,0,0,0,0,0,0.0999975785694635,-0.0408080523755885,0,0,0,0,0,0,0,0,0,0.0514771094531481,0,-0.187626249057278,0,0,0,0.222198226269687
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
