,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.187408093171113,0,0,0,0,0,0,0.165223344302322,0.128973511432556,0,0,0,-0.210625695840366,0,0,0,0,0,0.315322480816175,0,0,0,0,0,0.251220430839086,0,0.0525899539740494,0,0.122712501373723,0,0,0,0,0,0,0,0,0,0,0.0969173120974189,0,-8.67361737988404e-19,-0.0393743763613354,0,-0.0911188123861104,0,-0.010629569967133,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0,0
X601939.CH.EQUITY,0.47353708563109,0,0,0,0,0.183906549798925,0,0,0,0,0,0,0,0.0324224772372988,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919240246219,0,-0.157250739111242,0.0868776462682201,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455606392414882,0,0.199905915052478,0,0.180866544083989,0.025960024605565,0,0,0.0632585607268976,0,0,0,0.00489697558110556,0,0,-0.0582987527286349,0,0,0,0,0,-0.0286192701843972,0,0,0,0,0.0874335842947402,0,0,0,0,0,0,0.0268159016534702,0,0,0,0.14332729550354,0.155283706872879,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437705673384288
X5.HK.EQUITY,0,-0.086255308632204,0,0,0,0,0,-0.335077949835071,0,0,0.167343333744748,0,0.0274861529443855,0,0,0,0,0.530864571628898,-0.131136442989734,0.0476567598738818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649241267436323,-0.0890402691879755,0,0,0,0.0980955377578672,0,0.142468171731448,0,0,0.216653185107635,-0.0441868174698822,0,0,0,0,0.139508839227774,-0.247367862505682,0
X601988.CH.EQUITY,0.102481988632217,0,0.208335692345003,0.124504200855552,0,0,0,0,0.118510870962468,0.0802236323200923,0.238404856040078,0,-0.371746540579407,0,0,0,0,0,0,0,0,0,0.000783701742574132,0,0,0,0.136623414896415,0,0,0,0,0.029895962951787,0,0,0.0437214410896197,0,0,0,0,0,0,0,0,0,0.103393918568205,0,0,0,0,0.00298214628284957,0,0.0798562861147108
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427982773303423,0,0,0.0562739071147635,0,0,0,-0.019780818607263,0,0,0.193113512612748,0.252920798954428,0,0,0,0.160262045705538,0,0,0,0,0.166993231869374,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168228627240356,0,0,0
X601628.CH.EQUITY,0,0.373868781266058,0,0.039307193296933,0,0.0332920721299917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162407812427617,0,0,0,0,0,-0.0921689547559728,0.187586986337116,0,0,0,0,0,0,0,0,0,0,0,0.18679764414384,0,-0.0507054488412549,0.0224723501047452,0.111305923694817,0,0.201043033883371
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
