,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.134440991657838,0,0.111000544794013,0,0.0699440515346379,0,0,0.33555342168623,0.050180657910464,0,0,0,0,0,0,0,0,0,0.122926174465329,0,-0.072461907994059,0,0,0,0,0,0,0,0,0.196609810679159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0
X601939.CH.EQUITY,0.383666901154318,0,0,0.0458835980318459,0.0866933448316366,0,-0.0898867641961529,0,0,0,-1.38777878078145e-17,0,0.377632601768322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028036944544235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.100185175033104,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.23459422670999,0,0,0,0,0,0,-6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201534760613711,0,0,0,0,0,0.153258222526841,0,0,0.0798862263714011,0,0,0.175216971028561,0.18514168489818,0,0,0,0,0,0
X601288.CH.EQUITY,0.343622998513651,0.0712925319708932,0,0,0.380442949032105,0,0,-0.0184968012716488,0,0,0.0798592702918934,0,0,0,0,0.107743103484547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00106992479254986,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.39794796722475,0,0,0,0.0222160230262861,0,0,0.156299892773011,0,0,0.132475241389522,0,0,0,0,0,0.183525680464959,0,0,0,0,0.0636354000773819,0,-0.0362407036366735,0.0301660666643618,0,0,0,0,0,0,0,-0.0439615664799167,0,0,0,0,0.0641742193175713,0,0,0,0,0,0,0,0,0.0561839453678543,0,-0.00844090238229314,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.134677149326976,0,0,0.0402220766178042,0,0.490367269806767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101314968606375,0,0.0950563417301786,0,0,0.0515667310979907,0,0,0,6.93889390390723e-18,0,0.18326099788604,0,0,0,0,0,0,0,0,0,0.0321963473919343,0,-0.0371008220042923,0,0
X1299.HK.EQUITY,0,0,0,0.0534209917579253,0.0304197731579679,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-1.38777878078145e-17,0,0.187538226503467,0,0.0201609751174607,0,0.0650224373413482,0,0,0,0.102064240470502,0,0,0,0,0,0.263470988300212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298502038418773,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.18407979255481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236214036743836,0,1.15581646535826,0,-0.763301825004985,0,0,0.528556465927813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350246207351253,0,0,0,0,0,0,0,0.133590699694743,0.0643105746243907,-0.0471436162072498,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213727151185107,0,0,0,0,0,0,0,0,0.272906180610846,0,0.0450552406657735,0,0.180033399018389,0,0,0,0.0894676931260084,0,0,0,0,0,0,0,0,0,0,0.00148011029555808,0,0,0,0,0,0,0,0,0,0,0.0436569286230259,0,0
X601658.CH.Equity,0,0.0912838585984001,0,0.221933589767224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537669765171234,0,0.362008210711731,0.514848802745813,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.268773972587026,0,0,-0.638819226813836,0,0,0
