,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119850628972362,-0.0884167110936737,0,0,0,0,0,0,0.411021572424862,0,0,-0.131650491282711,0,0,0,0,0,-0.107891437546742,0,0,0,0,0,0,0,0,-0.0126150205644332,0,0.708763934413575,0,0,0,0,0,0,0,0,-0.0361811386932629,0,0.0325985822955686,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.060572728193798,0.00650181273947338,0.169776552532983,0,0,0,0,0.130742642757634,0,0,0,0,0.078455234727513,0,0.104328588576939,0,0,0,0,0,0.0375357320309544,0,0,0,0.0497947704389115,-0.0310188933490742,0,0.0386885092028045,0.0704640214048336,0,0,0,0,0.237001997153961,0,-5.42101086242752e-20,0,0,0.00508747428877388,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.361962977110507,0,0,0,0,0,0,0,0,0.0330445964481765,0,0,0,0,0,0,0,0,0,0,0,0,0.152358762609064,0,0,-0.295769136904766,0,0.0416648864697209,0,0,-0.0432945570862294,0,0,0,0,-0.0618822100188832,0,0.0499574715188952,0,0,0.599963506780175,0,0,0,-0.0129800041415692,0,0,0,0,0,0,0.108113110723578
X601288.CH.EQUITY,0,0,0,0,-0.16726804743297,0,0,-0.00718567870591027,0,0,0.431279782784596,0,0,0,0.35872993891229,0,-0.0597571832001802,0,0,-0.154222970005751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152639374070878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147326827283395,0,0.166397068182104,0,0,0.153942321407829,0,0,0,0.215907229869665,0,0,0.0933234381490146,0,0,0,0,0,0,0,0,0,-0.174584410425299,0,0,0,0,0,0,0,0,0,0.147776305776543,0,0.0681933530828608,0,0,0,0,0,-0.0756775637475887,0,0,0.148995961481177,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.404833285079183,0,0,0,0,0,0,0,0,0,0.0458606733790619,0,0,0.00602641114044967,0,-0.15108203093831,0,0,0,0,0.292867481414671,0,0,0,0,0,0,-0.324450340961327,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00822038905203012,0.113473091855584,0,0,1.73472347597681e-18,0,-0.0397444608010105,0.0196907679564587
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810084,0,0,0,0,-0.127886029812009,0,0.501573146843508,0,0,0,0,0,0,0.0907036642686073,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907597,0,0,0.229148885034848,0,0,-0.0768111324563129,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.0263478234978265,0,0.246347757357115,0,0,0,0,0,0,0,0,0,0,0,0,0.0684112756450406,0.0479938950054455,0,0,0,0,0,0,0.24681016636603,0,0.0135161283586812,0,0.0925443890119122,0,0,0,0.0399285281528079,0,0,0,0,0,0,0,0,-0.222931822496775,0,-0.111451362997914,0,0,0.0619638909279714,0,0,0,0
X601628.CH.EQUITY,0,0.046596103192723,0.0296268651203864,0.0751190619191546,0,0,0,0,0,0,0,0,0,0.360031108542428,0,0,-0.0211035134957316,0,0,0,0,0,0,0,0.123356204817568,0,0,0,0,0,-0.011875927145313,0,0,0,0,0.159373241149804,0.0573204416180572,0,0,0,0,0.202200978260343,0.0554624809558292,0,0.0885752273504922,0,0,0,0,0,0,-0.0704056335403092
X601328.CH.EQUITY,0,0,0,0,0,0,0.629248047489741,0,0,0,0,0,0,0,0,0.118375249283035,0,0,0,0.154128633926797,0,0,0,0,0,0.151659982363914,0,0,0,0,0,0,0,0,0,0,0,-0.00354998466817917,0,0,0,0,0.214906259743089,0,0,-0.0361551341199926,-0.280826098445696,0,0,0,-0.0346280180296343,-0.0616816160817445
