,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224066877883948,0,0,0,0,0,0,0,0.0651434794390343,0,0.0616356632253575,0,0,0.194948450996475,0,0,0,0,0,0,0,0,0.347650845995173,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0247588422237174
X2007.HK.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0988746841787251,0.00700675049838795,0,0,0.16985864180428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448007585627242,0,0,0,0.0414270840414685,0,0,0,0,0.160216914208043,0,0,0,0,0,0,0,0,0,0,0,0.0616761461830786,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.159556340588283,0,0,0,0,0,0,0,0.489494548789323,0,0,0,0.186481162693446,0,0,-6.93889390390723e-18,0,0.0211782356044563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126296813994072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0678762376499701,0,0,0.0869664988167002,0,0,0,0,0,0,0.258263984570553,0,0,0,0.0224296650306902,0,0,0,0,0,0.0224719973478347,-0.0125007917033636,0,0,0.323907184074632,0,0,0,0.144711353877852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0805821548883598,0,0,0,0,0.00673568164713739,0
X1113.HK.EQUITY,0,0,0,0,0.0167317019761724,0,0.130491066833191,0,0,0.0644966062496458,0,0,0,0,0,0,0.139218480668133,0,0,0,0,0,0,0.0134515265749606,0,0,-0.0614854522990676,0,0.381508236849508,0,0,0,0,0,0,0.318377817131706,-0.0384488797824901,0,0,0,0,0,0,0,0,0,0.093367398733953,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.0140146210786875,0,0,0,0,0,0,0,0,0,0,0.040087890025168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.210996246628612,0.0714419425035029,0.00870951320977773,0,0.122905821267342,0.141328966151684,0,0,0,0,0,0.332324487961311,0,-0.0229558771455336,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0821489766554807,0.473295106782172,0,0,0,0.172769125377621,0,0,0,0,-0.0216493590043745,0,0,0,0,0,0,0,0.179689537433016,0,0,0,0,0,0,0,0,0,0.0780925644277949,0,0,0,-0.044387190399196,0,0,0,0,0,0,0,0,0,0,0,0.0142995482534922
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0292375064735945,4.33680868994202e-19,0,0.0817381298773801,0,0,0,-0.0318749085581965,0.0549033761006793,0,0,0,0,0,0,0.0474520512203052,-0.0270657395858039,0.0612515706590313,0,0,0,0,0.0131239350287486,0,0,0,0,0,0,0.0402968405463795,0,0.234107775591399,0,0,0,0,0.20333267638418,0.061474967839857,-8.67361737988404e-19,0,0,0,0.360764960375257,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0322795520166596,0,0,0,0,0,0,0,0.343690137196205,0,0,0.543983354478183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152524354507539,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0784276753967047,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00387264160885934,0,0,0.174512621502046,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-1.73472347597681e-18,0,0,0.106460564758326,0.185560881205992,0,0,0,0,0.182855035933716,0,0,0,0,0,0,0,0.0915418513042704,0,0,0.124118314253325,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341848779579187,0,0,0.0506323668915632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261827269905263,0,0,0,0,0.0913285997260573,0,0,0,0,0,0.0464974888901999,4.33680868994202e-19,0.125185425942023,0,0.0075360067959131,-0.131457117881007,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0637338440533335,0,0,0,-4.33680868994202e-19,0,-0.0882247824575723,0,0,0,0,0.483655976622538,0,0,0,0.0874534823720017,0,0,0,0,0,0,0,0,0.0735743133139913,0,0,0,0.33331439779902,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.000595035267528223,0,0,0.0909449933910048,0,0,0,0,0,0,0,0.64843665379556,0,0,0,0,0,0,0,0.10884292343058,0,0,0,0.0192981457597202,0,0,0,0,0.0811704220807672,0,0,0,-0.0722254078766902,0,0,0,0,0,0,0,0,0.0774831684360809,0,0,0,0,0,0,-0.0231426811166245
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.120603460521826,0,0,0,0,0,0,0,0.213300214006528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.482264999431517,0.0173780988132436,0,0.0283344364747902,0,0
X601336.CH.EQUITY,0,0,0.101030770718813,0,0,0.0711584688188695,0,0,0,0,0,0,0,0,0,0,0,0.147624302113852,0,0.115298339190869,0,0,0,0,0,0,0,0,0,0.0192244252690951,0,0,0,0.0754736766777739,0,0,0,0,0.215831565019948,0,0,0,0.0212828665850577,0.0976183191243452,0.100881811701885,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0253214421246395,0,0,0,0,0,0,0,0,0,0.395232789947809,0,0,0.113349514489639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071509584646018,0,0,0.10674731763667,0,0,0,0,0,0,0,0,0.15428439932592,0,0,0,0.113212595253696,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0404605188392072,0,0.0366035014829724,0,0,0,0,0,0,0,0.0225673125048611,0.31459141159188,0.0130762432678595,0,0,0,0,0,0,0,0.0262811216509949,0,0,0,0,0,0,0,0.159557843846339,0,0,0,0,0,-8.67361737988404e-19,0,0.0354109537433194,0,0,0,0,0.20226320174982,0,0,0,0.124705214797889,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0920531892738927,0,0,0,0,0,0,0,0.0805524883280756,0,0,0,0,0.0835220502393521,0,0,0,0,0,0,0,0.0415376702980697,0,0,0.0853643623746269,0,0.235746143929298,0,0,0,0,0,0,0,0.393483348322212,0,0,0,0.00110529987050784,-0.00694963997815306,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0166635252202503,0,0,0,0,0,0,0,0.242693253526362,0,0,0,0,0,0,0,0.0306947957370932,0,0,0,0,0,0,0,0,0,0,0.0807644087104664,0,0.0130314045762184,0,0.247365171723694,0.168938119188444,0,-6.93889390390723e-18,0,0.24756779017312,0,0,0,0,0,-1.0842021724855e-19,0,0,0
X600015.CH.EQUITY,0.121490687950319,0.165536943544808,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.350859556441824,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0407254873275146,0,0,0,0,0,0,0,0,0.0428033956023752,0,0.359730108841852,0,0,0,0,-0.0203570221210749,0,0,0,0,0,0,0,0,0,0.0452342922037836,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.157798030759714,0,0,0,0,0,0,0,-0.135783663088484,0,0,0.0270643564422374,0,0.0491425491438046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472951942113306,0,0,0,0,0,0,0,0.375995544431563,0,0.0624393881341472,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.463482964915271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036883719306233,0,0,0,0,0,0,0,0,0.00608041672144544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258773802000247,0.437866299021905,0,0,0.440984912595465,0,0.0657384210055166
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18938659146698,0,0,0,0,0,0,0,0,0,0.0592861042959489,0.0120540292867338,0,0,0,0,0,0.114481306914471,0,0.0118890778008748,0,0,0,0.369524753960477,0.015285017295222,0.0222302823060329,0,0,0,0,0.144861632813415,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.017136121280711,0,0,-0.255326021550892,-0.104303901600845,0,0.00534250600011096,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0398841215167616,0,0,0,0.265064262668729,0,-0.0213783222321844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130244957288613,0,0,-0.923975610903644,0
VXFXI.INDEX,0,0,0,0,-0.0360477203246529,0,-0.266582425600901,-0.0245440869886885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659750289359352,0,-0.0939327715944674,0.00411686290753961,0.193812570147667,0,0,0.0842105416922864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637344146234774,0,-0.952703540451227,0,0.0113377093954928
CN2YR,0,0,0,0,0,0.516942338049518,0,0,0,0,0,0,0.0289065711810362,-0.518022990700642,0,0,0,0,0,0,0,0,0,0,-0.0515464462399956,0,0,0,0,0,0,0,0,0,0,0,0.573506649253593,0,0,0,-0.267154697901453,0,0,0,0,0.021172604960936,0,-0.722902705550947,0,0,0,0.392977587800912,0
