,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-2.77555756156289e-17,0.111134983416685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419217901205094,0.364394244904461,0.0019699901516166,0,0,-0.265173561036967,0,0.323676842094397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155525475883304,0,0,0.0115608932545558,0
X601318.CH.EQUITY,0,0,0,0,0,0.16795288025528,0,0,0,0,0,0,0,0,0,0,0,0.0743180358733594,0.0598285879491151,0.0618990585817334,0,0,0,0,0,0,0,0,0,0,0.0244717707861097,0.0592923589326122,0,0,0,0,0.229407535884845,0,0.0682144054644291,0,0,0,0,0,0,0,0,0,0,0.198448993639947,0,0,0.108073583870607
X601939.CH.EQUITY,0,0.0684958640468984,0,0.804171808571735,0,0,0,0,0,0.00205516883634288,0,0,0,0,0,0,0.082905306072003,0.0184509497685517,0.0584037337197934,0,0,0.00323175372704106,0,0,0,0.0104606945134543,0,0,0,0.00997699776924352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0764351070166163,0,0.970966566132102,0,-0.0297445959807949,0,0,0,0,0,0,0,0,0,0,0.0619647386246032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011270893993104,0,0,-0.0264336502608803,0,0,0,0,0,0,-0.053035993453723,0,-0.117290445053074,-0.0462889905165078,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.397607780533157,0.0109281232087432,0,0,0,0,0,0,0,0,0.0919911220461455,0,0,0,0,0,0,0,0,0.00611536020162844,0,0,0,0,0.3081972729928,0,0,0,0,0,0,0,0,0,0.111175649596762,0.0474371767320972,0,0,0,0,0,0.0785467878110079
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,-0.061061471197543,0.142576564338369,0,0,0,0,-0.0504934026484184,-0.0775657805516564,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109920325869656,0,0,0,0,0,0,-0.0500750858591621,1.07564987702716,0.0163220141644621,0.00375985417345232,0
X1299.HK.EQUITY,0,0,0,0,0.154919914555356,0,0,0,0,0.132246490706169,0,0,0,0,0,0,0,0,0,0,0,0,-0.204693249654847,0,0,0.414951042650808,0,0.0823999339043949,0.16009961950267,0,0.375281674961994,0.0953585297980619,0,0,0,0,0,0,0,0,0,0,0,0,-0.168258739297008,0,0,0,0,0,0.0899645998791318,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938289450842662,0,0,-0.103593768168819,0,0,0,0,0,0,0.359130200719064,0.394519764656629,0,0,0,0,0,0,0,0,-0.0484727872042939,1.73472347597681e-18,0,0,0,0,0,0,0.0352847299604072,0,-0.0820299060993072,0,0,0.174587003308414,0,0.198832675485907,0,-0.0662540031172336
X388.HK.EQUITY,0,0,0,0,0.303433116048687,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0268494710539392,0,-0.101328308920468,0,0,0,0,0,0.363924714063034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11113448920175,-0.153159006330314,0.228281225761558,0.0967618257455762,0,0,0,-0.138106178784488,0,0.09908639663335
