,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.181190612885218,0.112301671424123,0,0.321846573254145,0,0,0,0.0165736294963215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230578157055579,0,0,3.46944695195361e-18,0.0902839362956983,0,0,0,0.1051022093774,0.0538371836848014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379666586541193,0.00227007899179621,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0444655703529852,0,0,0.226032111559377,0,0,0,0.276297953911452,0.0355524389611735,0.0108425199296692,0,0.0436448382615821,0,0,0.185439485263273,0,0,0.015110152647887,0,0,0,0,0,0,0,0,0.0994963718102623,0,0,0,0,0.214385239311152,0.0324117689193627,0,0,0,0,-0.0355660734967638,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.136698686721869,0,0,0,0,0,0,0.0987732282610637,0,0,0.0210467796604289,0,0,0,0,0,0,0,0,0.044299545447556,0.348049986226155,0,0.135982719794624,0,0,0,0,0,0,0,0,0,-0.121888960264077,0,0,0,0,0,-0.0569935013558255,0,0,0,0,0,0.0847117617147753,-0.08091839922957,0,0
X601939.CH.EQUITY,0.56016598127463,0.071153219730536,0,0,0,0,0,0,0.159864545633063,0,0,0,0,0,0,0,0,0,0.091727956313139,0,0,0,0,0,0,0,0,0.122251065440626,0,0,0,0,0,0,0,0.115191818824568,0,0.0677578839865657,0,0,0,0,0,0,0,0,0,0,0,0.143535093158889,0.0560384499946408,0,0
X601288.CH.EQUITY,0,0,0,0.176522272922646,0,0,0.449826044046306,0,0,0,0.0156967182723467,0,0.0202654883827196,0,0,0,0,0.0852157193987809,0,0,0,0.00810349987184776,0,0,0.0473856979021859,0,0,0.0458610400861241,0,0,0,0,0.0836936053425451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440778587979029
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.107656019470114,0.259991473745491,0,0,0,0,0.164010427237652,0,0,0,0,-0.212693005669776,0.141223495528932,0,0,0,0,0,0,0,-0.00387315798007753,0.146681720061244,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.146175709531527,0,0,0,0.0882272062755344,0,0,0,0.262639605333814,0,0,0,-0.044216396684175,0
X601988.CH.EQUITY,0,0,0,0,0.362296170310662,0,0,0.0686260559078225,0,0,0,0,0,0,0,0,0,0,0.237149986026847,0,0,-0.0538490420503235,0,0,0.189427817610875,0,0,0,0,0,0,0,-0.18763160548222,0.0348842703280798,0,0,0,0,0,0.0253897752004475,0,0,-0.00855758892812272,0,0,0,0.0204057399759107,0,0.137083209222895,0,0,0,-0.128181512959323
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.17069556479302,0,0,0,0,-1.73472347597681e-18,0,0,0,0.227446711302637,0,0,0.138372439279816,0,0,0,0,0,0,0,-0.0144908356050824,0,0,-0.187455420832675,1.73472347597681e-18,0.110876963830641,0,0,0,0.354529565309761,0,0,0,0,0,0,0,0,0.093024732374005,-0.0157180662865436,0,0,0,-0.00238781002631611
X5.HK.EQUITY,0,0.270969051266082,0,0.0584820439424217,0,0,0,0,0,-0.0293614346438673,0.0234893880372052,0.0731051722253989,0,0,0,0,0,0,0,0,0,0,0,0.267381109785144,0,0,0.0901971030933982,0,0,0,0,0,0,0,0,0,0,0.199083299675013,0,0,0,0,0,0,0.115379610283579,0,0,0,0,0,0,-0.0583963782901889,0
X388.HK.EQUITY,0,0,0,0,0,0.218856662140078,0,0,0,0,0,0,0,0,-0.0786579025366887,-0.0390277963033945,0.391617504183845,0,0,0,0,0,0,-0.129858639689686,0,0,0,0,0,0,0,0,-0.120144104934009,-0.0639722572365095,0,-0.224119281931824,0,0,0.0830170287068332,0,0,0,0,0.0522797904323183,0.140910804316758,0.0502095619585261,0,0,0,0,0,-0.542301459025461,0
