,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.209991028824248,0,0.20206948378903,0,0,-0.0692017442205927,0,0,0,0,0,0,0,0,0.113856361043621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636832259616995,0,0,0,0.0402638952612819,0,0,0,0,0,0,0,0,0.277589300481902,0,0,-0.0683192260341006,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0,0.142608837923333
X601939.CH.EQUITY,0,0,0,0,0.13960686781864,0,0.349696095402296,0,0,0,0,0,-0.16451166558844,0,0,0,0,0,0,0,0.0136631236027482,0,0.590971372938196,0,0,0,0,-0.0171351337795292,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252628068395832,0,0,0,0,0,0,0,0,0,0,-0.122102488370789,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.120855826262516,0,0,0,0,0,0,0.267686200821589,0,0,0,0,0,0,0,0.050963611086935,0,0,-0.200556633410956,0.00830659599762009,0,0.0597188808388466,0,0,0.390745447338746,0.270297489629172,0,0,0,0,0,0,0,0,0,0,0.11665005499275,0,0,0,0,-0.0298143111644925,0,0.0329757849022889
X601288.CH.EQUITY,0.0837009891139326,0,0,0,0,0,0,-0.0116486556924301,0,0.011063544359209,0,0,0,0.0416119929319859,0,0.453543148694489,0,0,0,0,0,0,0.321349724951263,0,0,0,0,0,0,0.00064233879357783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261249528872831,0,0,-0.0157239426601281,0,0,0,-0.0604705356384513
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0273733816320705,0.225618838761961,0,0,0.225377056173001,0.29905747478276,0,0,0,0,0,0,0,0,0,0.119674099414944,0,0,0,0,0.173150652486124,0,0,-0.0245444127774193,0,0,0,0,0,0,0.0793549143002895,0,0,0,0,0,0,0,0,0,0,0,0,-0.151789800360158,0,0,0,0,0,0,0,0.0383806422595382,0
X1299.HK.EQUITY,0,0,0,0,-0.13518962696395,0,0,0,0,0.384872643564933,0,0,0,0,0,0,0,0.122304462044929,0,0,-0.0577414982048864,0,0,0.14930415852549,0,0.0429210036256534,0.341814529036958,0,0.0563093949815113,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0258395917313214,0,0.0602713773763102,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0186983215985587
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623485816238497,0,0,0,0,0,0,-0.153071645934898,0,0,0.0274069908597053,0,0.0161796962665727,0,0,0,0,0.124451176685429,0.448636303990794,0,0,0,0.134090452969911,0,0,0,0,0,0,0,-0.1755748201353,0,0.257689251302416,0,0.232536447519086,0,0,0,0,0.174228920733442,0,0,0,0
X388.HK.EQUITY,0,0.0622622720460479,0,0,0,0,0,0,0,0,0,0,0,0.0476604561119542,0,0.14855260876021,0,0,0,0,0,0,0,0.00910503853198755,0,0,0,0,0,0,0,0.380515500813363,0,0.0991500708093904,0,0,0.0941901711372021,0,0.156659372370226,0,0,0.0139982930164657,-0.213533461773683,0,0,0.341096773221397,0,0,0,0,0.0549490331929634,0,0
