,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.270333256033291,0,0.0656498342133479,0,0,0.419784438182548,0,0,0,0.0743344761050002,0,0,0,0.0100578413912735,0,0,0,0,0,0,0,0,0,0.0987396369334241,0.0165821034714024,0,0,0,0,0,0,0,0,0,0,0.108592873989519,0,0,-0.000288388112791679,0,0,0,0,0,0,-0.0231452023280661,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.186539895423567,0,0,0,0,0,0.175362513903677,0,0,0.0125473892756159,0.0945741523865154,0,0.0403277356436916,0,0,0.0354881202688618,0,0.191670458720527,0,0,0,0,0,0,0,0,0,0,0,0,0.00648274958126056,0,0,0,0,0.0484262780726144,0,0,0.0580404826216152,0,0,-0.0937632404199852,0,0,0,0,0.0658264005198625,0,0,0,0.0960883366953617
X601939.CH.EQUITY,0.277795025739097,0.148482119081654,0,0.273919775918493,0,0,0,0,0,0,0,0.0202126325193781,0.0645634962993801,0,0,0,0,0,0.262362855276879,0,0.00339648459212083,-0.239469323533411,0,0,0,0.135722221780708,0,0,0.0713664716111879,0,0,0,0.244625600364459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0784990957933962,0,0.0688124833103915,0,0,0.100894797742742,0,0.446587977062041,0,0,-0.0234062182325901,0.0351163646815573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985841115928416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800618850429912,0,0,0,-0.0507585158696229,-0.0549949900920698
X600036.CH.EQUITY,0,0.1144688181474,0,0,0,0,0.219038934631876,0,0,0,0,-0.0180424069962348,0.211591915833917,0,0,0.181506773372058,0,0,0.026617413726186,0,0,0,2.16840434497101e-19,0,0,0.165965297421558,0.243422302897282,0,0,0,0,0,0,0,0,0,0,0,0,0.0787242157216011,0.0478400229579387,0,0,0,0,0,0,0,0,0,-0.0686092245546523,0,0
X601628.CH.EQUITY,0,0,0,0.0874919985518741,0,0,0,0,0,0,0,0,0,0,0,-0.194610707643735,0,0,0.0322649931033552,0,0,0.0472177185674974,0,0,0,0,-0.0286890231271152,0,0,0,0,0,0,0.0444410754991912,0.633665406137813,0,0,0,0,0,0,0,0.0152868074679569,0,0,0,0,0.057508882815993,0,0,0,0,0.195118109503643
X1299.HK.EQUITY,0,0,-0.0309742472082916,0,0.0126795820482158,0,0,0,0,0,0.0860161940327014,-0.0291741603702883,0,0,0,0,0,0,0,0,0.125652863416363,0,0.196665881229545,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201052797870289,0,0,0.0497557326917574,0.108930943253512,0,0.116611387869276,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0374747328450818,0.0155088283704596,0.580575793656377,0.133297675506665,0,0,0,0,0,0,0,0.172256150548904,0,0,0,0.0402982536997889,0,0,0,0,0,0.0213916760485452,0,0,0,0,0,0,0.00740964647895921,0,0.116130739419831,0,0,0,0,0.00332439203271269,0,0,0,0,0,0,0.0499095591240579,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106642956727211,0,0,0,0,0,0,0,0,0.00189499490937165,0,0,-0.0325518416256272,0,0,0,0,0,0.22580844533436,0,0,0.192705053754373,0,0.129383000761166,0,0,0,0,0,0,0,0.0637039239542644,0,0,0,0,0,-0.0794865761193671,0.160008019923285,0,0,0.0559618596035421,0.310336970498539,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0646647737223305,0,0.124016689312166,0,0,0,0,0,0,0.0370823289619344,0.0794471064631636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158134183559615,0.0251019008013739,0.347220887955478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
