,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.26207445330815,0,0,0,0.107546747895328,-1.73472347597681e-18,0.282807598794284,0,0.105427404771085,0,0,0,0,0,0,0.0398300361122837,-0.0397631076268134,0.0799709453695423,0,0.0990147946928721,0.0174528148708381,0,0,0,0,0,0,0,0.0517078296793387,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.169748060925033,0,0.105054704630328,0,0,-0.134645895857067,0.0368233605342846,0,0,0,-0.149335608565397,0,0,0,0,0,0,8.67361737988404e-19,0,0.40403691491475,0,0,0,0,-0.060721003380963,0.275842396187321,0,0,0,-0.039551978135847,0.282771177695008,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0191616803344429,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258641418249977,0,0.0362177057912978,0,0.1427586328139,0.0708031132521235,0.149337051715209,0,0,0,0,0,0,0,0.459930276925054,0,0,0,0,0.0531845078817085,0,0,-0.10747678071594,-0.0670786512474031,0,0,0,0.225620854815777,-0.0431608767806044,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.249674950667887,0,0,0,0,0,0,0.256269053386896,0,0.259599818312123,0,0,0.0161346271804932,0,0,0,0,0,0,0,0,0.052153141097223,0.0578415706403689,0.0149399851253121,0,0,0,0,0,0,-0.0669778063032207,0,0,0,0.106341612112205,0,0,0,0.0160231877584548,0,0,0,0,0,-0.105605284515302
X601688.CH.EQUITY,0.141495099054569,0,0,0,0,0,0,0,0,0,0.0364596412192431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445821856918255,0,0,0,0,0,0,0.00584638092048568,0,0.0686438169344837,0.199201671615121,0,0,0,0,0,0,0.130337466047584,0,0,0.062113519165851,0.338890481608853,0,0,0,-0.0395048031600981
X601066.CH.EQUITY,0,0,-0.105945628850085,-8.67361737988404e-19,0,0,0.0763592936264342,0,-0.0520369920331016,0,0.0522406684074516,0,0,0,0,0,0.0208998109981535,0,0,0,0,0,0,0,-0.19695173965443,0,0,0,0,0.0539738103217973,0,0,0,0,0,0,0,0,0,0,0.114156668634815,0,0,0.113446574593363,0.34217329600809,0,0.0977041291955077,0,0,0,0,0
X001979.CH.EQUITY,-0.0904821150840655,0,-0.0860835893027873,0,0,0,0,0,0,0,0,0,0,0,0.0620505898597906,0,0,0.0988342565772438,0,0,0,0,0,0,0,-0.163085397479261,0,0,0.0962889424549664,0.266497294952579,0,0.0549089020026658,0,0,0,0,0,0,0,0,0.258590146535237,0,0,0.477090338933871,0,0,0,0,0,0,0,-8.67361737988404e-19
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0313152683223857,0,0,0,0,0.230711965246169,0,0,0,0,-0.118331198382208,1.73472347597681e-18,0,0.0324922282399877,0.0671112328304505,0.386373665688482,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.0193879792103397,0,0,0,0,0,0.195818780738569,0,0,0.00533233200007536,0,0
X600837.CH.EQUITY,0.00273176675626099,0,0,0,0,0,0,0,0.0462043187654963,0,0,0,0.114610887811322,0,0,0,0,0,0,0,0,0,0.125360922901412,0,0,0,-0.0499018408698077,0,0,-0.0587614522079558,0,0,0,0.0387636826458209,0,0,0,0,0,0,0,0,0,0,0.0168787622925646,0,0,0.324074694450787,0.303088762738846,0,0,0.0378085880383953
X002142.CH.EQUITY,0,0,0.278011771579747,0,0,0,0,0,0,0,0.107609105715302,0,0,0,0,0.0837711055877466,0,0.223131967824141,-0.0424030475983151,0,0,0,0,0,0,-0.0899186707910081,0,0,0,0,0,0,0,0.0382739664029132,0,0,0,0,0.0498569148923336,0.0317285174919195,0,0,0,0,0,0.0982247286775823,0,0,0,0,0,0.0650605275508628
X601229.CH.EQUITY,0.510027841699142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196133793512025,0,0,0,0,0,0.150370290418089,0,-0.0275739640976791,-0.174241632332143,0,0,0,0,0,0,0,0,0,0,0.109258372510998,0,0,0,0,0,0,0,0.256733537535674,0,0,0,0,0,0
X601336.CH.EQUITY,0.0539310814004437,0,-0.0550162810161206,0,0,0,0.252842020853293,-0.0945593675892404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152481336419629,0,0,0.012868026556161,0,0.169713352906552,0.29502452477867,0,0,0,0,0.0191387759940476,0,0,0,0.167922439672733,0.16693621856619,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,-0.0269829079414358,0,0.0274617626823594,0,0.0781271602698062,0,0,0,0,0,0,0,0,0.0852316127252411,0,-0.00474658523704021,0,0,0,0,0,0,0,0,-0.0580394517207504,0,0,0,-0.081591285124659,0,0,0,0,0.171154786205742,0,0,0,0,0,0,0,0,0,0.292049071345344,0,0,0,0,0.0221929412037395,0
X1997.HK.EQUITY,0.135805700370654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160598256787908,-3.46944695195361e-18,0,0.181541622980598,0,0,0,0.0689358186837983,0,0,0,0.21281814723525,0,0.328503411963499,0,0.021990363954126,0,-0.153260305316512,0,0,0,0,0,-0.126989152574988,0,0,0,0,0,0,0,-0.0401529830005708,0,0,-0.14547298042437
X600015.CH.EQUITY,0,0,0,0.100303184772291,0,0.0532721510018709,0,0,0,0,0,0.214239324738767,0,0,0,0,0,0,0,0.0272997662856574,0,0,0,5.42101086242752e-20,0,0,0,0,0.0517918157029461,0.104265947742059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470845194341132,0,0,0,0,0,-3.46944695195361e-18,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.489820726522481,0,0,0,0.120532603483516,-0.0548526218762286,0,-0.118519793101079,0,0,0.037029648862686,0,0.0642265208178424,0,0,0,0,0,0.210894885254369,-0.108915542924931,0,-0.0754235825007963,0,0,0,0.0547908734720476,0.493629109454335,0,0,0,0,0,0,0,0.699389335581065,0,0,-0.0293522370798167,0,0,-0.0219851319991999,0,0,0.00287384306349664
X000166.CH.EQUITY,0.0568843290208769,0,0,0,0,0,0,0,0,0,0,0.0251089926694935,0.0795939519710848,0,0,0,0,0,0,0,0,0,0,0,0,0.0468780114260136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118638552113318,0,0,0,0,0,0,0.439304545046728,0,0.151304358954343,-0.0683245252538517,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.242137962436878,0.250199442195957,0.0364133744043505,0,0,0,0,0,0,0,-0.295645155454702,0,0,0,0,0,-0.342761909262692,0,0,0,0,0,-0.167989733791954,0,0.0823908249929009,0,0,0,-0.0362142229259443,0,0,0.432087452511262,0.315732391817352,0,0,0,0,0,0,0,0,0,0,0,0.409677360157429
X600999.CH.EQUITY,0,0,0,0,0.0683632117218883,0,0,0,0,0,0,0,0,0.0814782773841266,0,0,0,0,0,0.192996147104295,0,0,0.382818285199513,0,0,0.0158855039182788,0,0,0,0,-0.0703831793473053,0,0,0,0.0240443178957953,0,0.138156425537683,0,0,0,0,0,0,0,0,-0.00462962779949812,0,0,0.031345859668759,-0.0898149712830388,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.159874379762073,0,0,0,0,0.106836629938449,0,0.138234163117061,0,0,0,0,0,0,0,0.0945869490187979,0.0546071060376267,0,8.67361737988404e-19,0,0,-0.0827208857060272,0,0,0,0,0.130729452813951,0,0.0166846991820011,0.132815712954289,-0.039301122884186,0.0195599647064721,0,0,0,0,0,0.0952575091065026,0,0,0,0,-0.120003490298059,0,0
X002736.CH.EQUITY,0,0,0.0120764661448617,0,0,0,0,0,0,0,0.157152596082761,0.12148294950123,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0969329446634345,0,0,0,0,0,0.0691916677200852,0,0,0,0,0.196991069854701,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.321026359988762,0,0.0352227230968231,0,0,0,0.00945512615633117,0
FXI.US.EQUITY,0,0,0,0,0.0391853371656447,0,0,0.0197515394996867,0,0,0,0,-0.0985778345389484,0,0,0,0,-0.0400186975298661,0,0,0.0590100809697442,0.477148513184763,0,0,0,0,0,0,0,0,0,-0.0895514377775745,0,0,0,0,0,0,0,0,0.0465085751097727,-0.0803381219985597,-0.0160134609892895,0,0,0,0,0,0,0,-0.470680249567577,0
VXFXI.INDEX,0,0,0,0,-0.0469521828396574,0,0,0,0,0,0,0.155370922124366,0,0,0,0,0,0,0.0522801158972397,0,0,0,0,0.0882767215928508,0,0,0,0,0,0,0,-0.0419607194358048,-0.0332137665267258,0,0.0426412868429016,0.0171348375946777,0,0,0,0,0,-0.19663752964781,-0.100203558810652,0,0,0,0,0,0.054845867709012,-0.942307690110925,0,0.028344935062702
CN2YR,0,-0.570058255741633,0,0,0,0.116436070143158,0,-0.190644891803646,0,0,0,0,0,0,0,0.199623408212055,0,0,0.282651137648817,-0.0397182443316526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356732765646203,0.11584099620382,-0.172097501833821,0.34418582547842,0.0527498756285001,0,0,-0.180872774677719,0,0.0261376875476635,0,0,0.483175000310002,0,0,0,0,-0.131745791890345,0
